source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Niger Bend   Sagl Transit,Mar de la Vida LC,2034,22,457830,6770975
Niger River   Leska N.V. Delivery,3 Oceanography ОАО Marine life,2028,17,230110,5107170
Niger River   Leska N.V. Delivery,3 Oceanography ОАО Marine life,2029,28,386295,9562260
Niger River   Leska N.V. Delivery,3 Oceanography ОАО Marine life,2030,30,503655,12877230
Niger River   Leska N.V. Delivery,3 Oceanography ОАО Marine life,2031,23,401760,7242715
Niger River   Leska N.V. Delivery,3 Oceanography ОАО Marine life,2032,33,543310,10261560
Niger River   Leska N.V. Delivery,3 Oceanography ОАО Marine life,2033,19,307290,NA
Niger River   Leska N.V. Delivery,3 Oceanography ОАО Marine life,2034,5,78645,2591895
Nile   Ltd. Liability Co Brothers,Selous Game Reserve  S.A. de C.V.,2028,75,1645035,5138990
Nile   Ltd. Liability Co Brothers,Selous Game Reserve  S.A. de C.V.,2029,53,1047075,2757780
Nile Crocodile  BV Marine life,Playa del Cielo BV,2032,6,478945,5410665
Nile Crocodile  BV Marine life,Playa del Cielo BV,2033,12,903640,8247510
Nile Crocodile  BV Marine life,Playa del Cielo BV,2034,6,559725,3735910
Norwegian Haddock S.A. de C.V.,Estrella del Sol Buoy,2030,11,224740,1368065
Norwegian Haddock S.A. de C.V.,Estrella del Sol Buoy,2031,11,228255,1226115
Norwegian Haddock S.A. de C.V.,Estrella del Sol Buoy,2032,13,273405,1189140
Norwegian Haddock S.A. de C.V.,Lake Victoria Nile    Corporation,2028,1,23500,66865
Norwegian Haddock S.A. de C.V.,Lake Victoria Nile    Corporation,2030,1,21835,211200
Norwegian Haddock S.A. de C.V.,Lake Victoria Nile    Corporation,2032,20,444395,2207305
Norwegian Haddock S.A. de C.V.,Olas del Sur Ltd,2032,22,484160,1382110
Norwegian Haddock S.A. de C.V.,Olas del Sur Ltd,2033,3,67115,200225
Norwegian King Crab Dockyard,David Ltd. Liability Co Forwading,2028,55,1416380,5648705
Norwegian King Crab Dockyard,David Ltd. Liability Co Forwading,2029,24,622510,1926910
Norwegian King Crab Dockyard,David Ltd. Liability Co Forwading,2030,23,582900,1829465
Náutica del Mar Barracuda,Briny Import Marine sanctuary,2028,108,1810405,NA
Náutica del Mar Barracuda,Briny Import Marine sanctuary,2029,291,4905745,NA
Náutica del Mar Barracuda,Briny Import Marine sanctuary,2030,153,2607765,NA
Náutica del Mar GmbH & Co. KG,Estrella del Sol Buoy,2032,13,298030,1063550
Náutica del Mar GmbH & Co. KG,Estrella del Sol Buoy,2033,22,543725,1593725
Náutica del Mar Ltd. Liability Co,Selous Game Reserve  S.A. de C.V.,2028,9,158585,1933105
Náutica del Mar Ltd. Liability Co,Selous Game Reserve  S.A. de C.V.,2029,24,425525,5558645
Náutica del Mar Ltd. Liability Co,Selous Game Reserve  S.A. de C.V.,2030,19,334890,3123270
Náutica del Mar Ltd. Liability Co,Selous Game Reserve  S.A. de C.V.,2032,5,90655,964660
Náutica del Mar Ltd. Liability Co,Selous Game Reserve  S.A. de C.V.,2033,19,331570,3843970
Náutica del Mar Ltd. Liability Co,Selous Game Reserve  S.A. de C.V.,2034,6,100390,1197820
Náutica del Mar Sagl,3 Oceanography ОАО Marine life,2028,93,1667905,11100630
Náutica del Mar Sagl,3 Oceanography ОАО Marine life,2029,6,108190,1440580
Náutica del Mar Sagl,3 Oceanography ОАО Marine life,2030,4,76675,665680
Náutica del Mar Sagl,3 Oceanography ОАО Marine life,2031,2,37955,95635
Náutica del Mar Sagl,3 Oceanography ОАО Marine life,2032,1,18970,109090
Náutica del Mar Sagl,3 Oceanography ОАО Marine life,2033,3,63825,646420
Náutica del Mar Sagl,3 Oceanography ОАО Marine life,2034,36,716910,3503250
Náutica del Norte Marina CJSC Marine ecology,3 Oceanography ОАО Marine life,2028,22,354045,2926925
Náutica del Norte Marina CJSC Marine ecology,3 Oceanography ОАО Marine life,2029,24,371345,3660595
Náutica del Norte Marina CJSC Marine ecology,3 Oceanography ОАО Marine life,2030,25,384475,4518040
Náutica del Norte Marina CJSC Marine ecology,3 Oceanography ОАО Marine life,2031,23,394335,4499545
Náutica del Norte Marina CJSC Marine ecology,3 Oceanography ОАО Marine life,2032,42,806395,8731140
Náutica del Norte Marina CJSC Marine ecology,3 Oceanography ОАО Marine life,2033,52,829945,5712410
Náutica del Norte Marina CJSC Marine ecology,3 Oceanography ОАО Marine life,2034,53,920285,6894560
Náutica del Sol Brothers,SeaBass &  SE Tanker,2028,1,18215,126100
Náutica del Sol Brothers,SeaBass &  SE Tanker,2029,135,2188950,22909645
Náutica del Sol Brothers,SeaBass &  SE Tanker,2030,40,678720,6592845
Náutica del Sol SE,Pao gan SE Seal,2028,11,191525,1936435
Náutica del Sol SE,Pao gan SE Seal,2030,5,89425,1242530
Náutica del Sol SE,Pao gan SE Seal,2031,8,128370,2551500
Náutica del Sol SE,Pao gan SE Seal,2032,7,73170,1384650
Náutica del Sol SE,Pao gan SE Seal,2033,5,55230,NA
Náutica del Sol SE,Pao gan SE Seal,2034,5,102320,1380580
OOO Snapper Sp Holdings,SeaBass &  SE Tanker,2032,24,347075,2076755
Ob River Surfboard AG Marine conservation,4 N.V. Marine biology,2031,24,309955,1544565
Ob River Surfboard AG Marine conservation,4 N.V. Marine biology,2032,10,223610,1262720
Ob River Surfboard AG Marine conservation,4 N.V. Marine biology,2033,6,120815,888405
Ob River Surfboard AG Marine conservation,4 N.V. Marine biology,2034,2,42015,298200
Ocean Emporium A/S &,Mediterranean s Sagl Logistics,2029,6,107580,1283815
Ocean Emporium A/S &,Mediterranean s Sagl Logistics,2030,5,89830,841250
Ocean Emporium A/S &,Mediterranean s Sagl Logistics,2031,2,35985,339185
Ocean Emporium A/S &,Mediterranean s Sagl Logistics,2032,1,17965,121085
Ocean Emporium A/S &,Mediterranean s Sagl Logistics,2033,4,70480,NA
Ocean Emporium A/S &,Mediterranean s Sagl Logistics,2034,3,53805,581300
Ocean Emporium A/S &,Selous Game Reserve  S.A. de C.V.,2030,64,1093485,10196725
Ocean Emporium A/S &,Selous Game Reserve  S.A. de C.V.,2032,33,586820,4730015
Ocean Emporium A/S &,Selous Game Reserve  S.A. de C.V.,2033,46,791745,NA
Ocean Emporium A/S &,Selous Game Reserve  S.A. de C.V.,2034,20,341460,3618620
Ocean Oasis Ges.m.b.H. Shipping,Belgian Cod BV Solutions,2029,153,5488925,NA
Ocean Oasis Ges.m.b.H. Shipping,Belgian Cod BV Solutions,2030,67,1445465,4646460
Ocean Oasis Ges.m.b.H. Shipping,Belgian Cod BV Solutions,2031,22,446815,1287415
Ocean Oasis Ges.m.b.H. Shipping,Belgian Cod BV Solutions,2032,2,36375,94440
Ocean Outfitters Ltd. Corporation,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,21,223635,2317910
Ocean Outfitters Ltd. Corporation,AtlanticAppetite Oyster  Ltd. Corporation Investment,2029,2,26430,NA
OceanKing s SE _,Olas del Sur Ltd,2029,3,50025,524150
OceanKing s SE _,Olas del Sur Ltd,2030,6,106200,1052550
OceanKing s SE _,Olas del Sur Ltd,2031,4,69965,644420
OceanKing s SE _,Olas del Sur Ltd,2032,1,3585,40135
OceanKing s SE _,Olas del Sur Ltd,2033,28,519290,5472020
OceanKing s SE _,Olas del Sur Ltd,2034,151,3018705,32723815
OceanSavor Surf Limited Liability Company Logistics,3 Oceanography ОАО Marine life,2028,21,410845,1876730
OceanSavor Surf Limited Liability Company Logistics,3 Oceanography ОАО Marine life,2029,13,271600,1255140
OceanSavor Surf Limited Liability Company Logistics,3 Oceanography ОАО Marine life,2030,2,45440,214120
OceanSavor Surf Limited Liability Company Logistics,3 Oceanography ОАО Marine life,2031,7,135525,439765
OceanSavor Surf Limited Liability Company Logistics,3 Oceanography ОАО Marine life,2032,7,158360,487845
OceanSavor Surf Limited Liability Company Logistics,3 Oceanography ОАО Marine life,2033,2,46235,126665
OceanSavor Surf Limited Liability Company Logistics,3 Oceanography ОАО Marine life,2034,1,22905,42620
OceanSavor Surf Limited Liability Company Logistics,Briny Import Marine sanctuary,2031,5,105385,308670
OceanSavor Surf Limited Liability Company Logistics,Briny Import Marine sanctuary,2032,4,71560,232085
OceanSavor Surf Limited Liability Company Logistics,Briny Import Marine sanctuary,2033,4,73460,245460
OceanSavor Surf Limited Liability Company Logistics,Briny Import Marine sanctuary,2034,18,336825,1163400
OceanSavor Surf Limited Liability Company Logistics,David Ltd. Liability Co Forwading,2028,7,158005,708015
OceanSavor Surf Limited Liability Company Logistics,David Ltd. Liability Co Forwading,2029,25,565270,2610965
OceanSavor Surf Limited Liability Company Logistics,David Ltd. Liability Co Forwading,2030,9,200870,833255
OceanSavor Surf Limited Liability Company Logistics,David Ltd. Liability Co Forwading,2031,17,380500,1736440
OceanSavor Surf Limited Liability Company Logistics,David Ltd. Liability Co Forwading,2032,14,372445,1299280
OceanSavor Surf Limited Liability Company Logistics,David Ltd. Liability Co Forwading,2033,15,356000,1013745
OceanSavor Surf Limited Liability Company Logistics,David Ltd. Liability Co Forwading,2034,8,201475,528975
OceanSavor Surf Limited Liability Company Logistics,Olas del Sur Ltd,2028,5,112670,503445
OceanSavor Surf Limited Liability Company Logistics,Olas del Sur Ltd,2029,6,121075,615850
OceanSavor Surf Limited Liability Company Logistics,Olas del Sur Ltd,2031,35,766730,2980785
OceanSavor Surf Limited Liability Company Logistics,Olas del Sur Ltd,2032,100,2334370,7150555
OceanSavor Surf Limited Liability Company Logistics,Olas del Sur Ltd,2033,150,3645365,11698080
OceanSavor Surf Limited Liability Company Logistics,Olas del Sur Ltd,2034,300,7299945,24249805
OceanSavor Surf Limited Liability Company Logistics,Selous Game Reserve  S.A. de C.V.,2028,1,18705,83970
OceanSavor Surf Limited Liability Company Logistics,Selous Game Reserve  S.A. de C.V.,2031,4,95275,260545
OceanSavor Surf Limited Liability Company Logistics,Selous Game Reserve  S.A. de C.V.,2032,8,176115,541930
OceanSavor Surf Limited Liability Company Logistics,Selous Game Reserve  S.A. de C.V.,2033,3,77665,139730
OceanSavor Surf Limited Liability Company Logistics,Selous Game Reserve  S.A. de C.V.,2034,16,400735,802610
OceanSavor Surf Limited Liability Company Logistics,Yenisei  S.A. de C.V.,2029,17,311510,1502805
OceanSavor Surf Limited Liability Company Logistics,Yenisei  S.A. de C.V.,2030,14,255900,1134420
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2029,10,214100,2620170
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2030,26,521435,5543185
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2031,7,158130,1634950
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2032,6,156035,1822530
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2033,13,324825,NA
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2034,51,1046415,NA
Oceanfront Oases Co Shipping,Selous Game Reserve  S.A. de C.V.,2031,2,40895,416240
Oceanfront Oases Co Shipping,Selous Game Reserve  S.A. de C.V.,2032,7,164835,1699835
Oceanfront Oases Co Shipping,Selous Game Reserve  S.A. de C.V.,2033,48,975145,NA
Oceanfront Oases Co Shipping,Selous Game Reserve  S.A. de C.V.,2034,5,99055,807365
Oceanfront Oasis Company Green ,Olas del Sur Ltd,2031,2,35815,361150
Oceanfront Oasis Company Green ,Olas del Sur Ltd,2032,18,529095,4223120
Oceanfront Oasis Company Green ,Olas del Sur Ltd,2033,3,71810,605440
Oceanfront Oasis Company Green ,Olas del Sur Ltd,2034,2,37140,406130
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2028,63,1063140,12052620
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2029,41,679020,8184625
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2030,27,481830,4727625
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2032,29,560810,4411940
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2033,34,777310,6882295
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2034,2,39365,389275
Oceanfront Oasis Limited Liability Company Saltwater,Selous Game Reserve  S.A. de C.V.,2028,17,448155,NA
Oceanfront Oasis Limited Liability Company Saltwater,Selous Game Reserve  S.A. de C.V.,2029,50,1095575,NA
Oceanfront Oasis Limited Liability Company Saltwater,Selous Game Reserve  S.A. de C.V.,2030,48,601395,NA
Oceanfront Oasis Limited Liability Company Saltwater,Selous Game Reserve  S.A. de C.V.,2031,57,1444585,11406230
Oceanfront Oasis Limited Liability Company Saltwater,Selous Game Reserve  S.A. de C.V.,2032,93,2477755,20772005
Oceanfront Oasis Limited Liability Company Saltwater,Selous Game Reserve  S.A. de C.V.,2033,68,1784115,NA
Oceanic Blue Plc Holdings,Selous Game Reserve  S.A. de C.V.,2028,6,121490,364945
Oceanic Blue Plc Holdings,Selous Game Reserve  S.A. de C.V.,2029,10,199505,998610
Oceanic Blue Plc Holdings,Selous Game Reserve  S.A. de C.V.,2030,5,101980,519785
Oceanic Explorers Sashimi Incorporated Marine,-159,2029,2,49435,372185
Oceanic Explorers Sashimi Incorporated Marine,-159,2032,1,26995,67560
Oceanic Explorers Sashimi Incorporated Marine,-159,2033,5,126880,1021365
Oceanic Explorers Sashimi Incorporated Marine,-159,2034,26,762010,6242190
Oceanic Explorers Sashimi Incorporated Marine,Belgian Scallop Compass Limited Liability Company Line,2028,9,269410,1610205
Oceanic Explorers Sashimi Incorporated Marine,Belgian Scallop Compass Limited Liability Company Line,2029,1,21210,83340
Oceanic Explorers Sashimi Incorporated Marine,Belgian Scallop Compass Limited Liability Company Line,2030,10,244815,1726420
Oceanic Explorers Sashimi Incorporated Marine,Belgian Scallop Compass Limited Liability Company Line,2031,5,123445,721505
Oceanic Explorers Sashimi Incorporated Marine,Belgian Scallop Compass Limited Liability Company Line,2032,20,535180,3829960
Oceanic Explorers Sashimi Incorporated Marine,Belgian Scallop Compass Limited Liability Company Line,2033,26,704795,6819095
Oceanic Explorers Sashimi Incorporated Marine,Oceanic Outfitters NV Freight ,2030,4,97805,453805
Oceanic Explorers Sashimi Incorporated Marine,Oceanic Outfitters NV Freight ,2031,12,302460,452010
Oceanic Explorers Sashimi Incorporated Marine,Oceanic Outfitters NV Freight ,2032,8,192140,445805
Oceanic Explorers Sashimi Incorporated Marine,Playa del Cielo BV,2029,2,11100,59025
Oceanic Explorers Sashimi Incorporated Marine,Playa del Cielo BV,2030,3,154405,820430
Oceanic Explorers Sashimi Incorporated Marine,Playa del Cielo BV,2031,5,129575,946560
Oceanic Explorers Sashimi Incorporated Marine,Playa del Cielo BV,2032,13,320350,2620090
Oceanic Explorers Sashimi Incorporated Marine,Playa del Cielo BV,2033,21,627415,5363075
Oceanic Explorers Sashimi Incorporated Marine,Playa del Cielo BV,2034,15,702610,6431240
Oceanic Outfitters Estuary LC Worldwide,Belgian Cod BV Solutions,2028,3,137805,448280
Oceanic Outfitters Estuary LC Worldwide,Belgian Cod BV Solutions,2029,9,404040,1756940
Oceanic Outfitters Estuary LC Worldwide,Belgian Cod BV Solutions,2030,8,194735,1019525
Oceanic Outfitters Estuary LC Worldwide,Belgian Cod BV Solutions,2031,1,54980,365215
OceanicDelights Limited Liability Company,Selous Game Reserve  S.A. de C.V.,2029,24,488940,2313560
OceanicDelights Limited Liability Company,Selous Game Reserve  S.A. de C.V.,2030,22,452190,1831545
OceanicDelights Limited Liability Company,Selous Game Reserve  S.A. de C.V.,2031,23,481870,1779710
OceanicDelights Limited Liability Company,Selous Game Reserve  S.A. de C.V.,2032,17,364900,1276405
OceanicDelights Limited Liability Company,Selous Game Reserve  S.A. de C.V.,2033,22,446350,1569615
OceanicDelights Limited Liability Company,Selous Game Reserve  S.A. de C.V.,2034,1,24355,81800
Océano de Coral Corporation Marine conservation,Benguela Current   GmbH Carriers,2031,8,161320,1868700
Océano de Coral Corporation Marine conservation,Benguela Current   GmbH Carriers,2032,32,656915,6850685
Océano de Coral Corporation Marine conservation,Benguela Current   GmbH Carriers,2033,24,579595,5612855
Océano de Coral Corporation Marine conservation,Benguela Current   GmbH Carriers,2034,8,68115,469975
Océano de Coral Corporation Marine conservation,David Ltd. Liability Co Forwading,2031,9,180160,1926680
Océano de Coral Corporation Marine conservation,David Ltd. Liability Co Forwading,2032,30,603700,4164075
Océano de Coral Corporation Marine conservation,David Ltd. Liability Co Forwading,2033,25,488190,3033790
Océano de Coral Corporation Marine conservation,David Ltd. Liability Co Forwading,2034,1,9550,113065
Océano de Coral Corporation Marine conservation,Sailors and Surfers Incorporated Enterprises,2031,25,551820,6464435
Océano de Coral Corporation Marine conservation,Sailors and Surfers Incorporated Enterprises,2032,44,1047790,11321080
Océano de Coral Corporation Marine conservation,Sailors and Surfers Incorporated Enterprises,2033,39,941680,NA
Océano de Coral Corporation Marine conservation,Selous Game Reserve  S.A. de C.V.,2030,2,41610,492195
Océano de Coral Corporation Marine conservation,Selous Game Reserve  S.A. de C.V.,2031,12,267080,3399535
Océano de Coral Corporation Marine conservation,Selous Game Reserve  S.A. de C.V.,2032,20,450980,4480780
Océano de Coral Corporation Marine conservation,Selous Game Reserve  S.A. de C.V.,2033,43,962585,9748320
Océano de Coral Corporation Marine conservation,hǎi dǎn Corporation Wharf,2031,4,82970,1002275
Océano de Coral Corporation Marine conservation,hǎi dǎn Corporation Wharf,2032,7,140535,1693325
Océano de Coral Corporation Marine conservation,hǎi dǎn Corporation Wharf,2033,29,645440,NA
Océano del Este ОАО,Pao gan SE Seal,2028,10,245300,951715
Océano del Este ОАО,Pao gan SE Seal,2029,19,386995,NA
Océano del Este ОАО,Pao gan SE Seal,2030,35,699700,NA
Océano del Este ОАО,Pao gan SE Seal,2031,12,255685,855020
Océano del Este ОАО,Pao gan SE Seal,2032,27,666655,2369370
Océano del Este ОАО,Pao gan SE Seal,2033,36,831450,NA
Océano del Este ОАО,Pao gan SE Seal,2034,48,1053655,NA
Odisha Sea  Ltd. Liability Co Transport,Dutch Bill  CJSC Worldwide,2032,12,1639435,5838755
Odisha Sea  Ltd. Liability Co Transport,Dutch Bill  CJSC Worldwide,2033,18,1261790,NA
Odisha Sea  Ltd. Liability Co Transport,Dutch Bill  CJSC Worldwide,2034,58,1650740,13640135
Okavango Delta  Coast OJSC Marine,Belgian Scallop Compass Limited Liability Company Line,2028,6,144495,908510
Okavango Delta  Coast OJSC Marine,Belgian Scallop Compass Limited Liability Company Line,2029,10,234355,1668905
Okavango Delta  Coast OJSC Marine,Belgian Scallop Compass Limited Liability Company Line,2031,12,291335,1374855
Okavango Delta  Coast OJSC Marine,Casablanca Coast  Flounder Oyj Line,2028,12,301970,1618705
Okavango Delta  Coast OJSC Marine,Casablanca Coast  Flounder Oyj Line,2029,10,247495,1775265
Okavango Delta  Coast OJSC Marine,Casablanca Coast  Flounder Oyj Line,2030,4,93230,478285
Okavango Delta  Coast OJSC Marine,Casablanca Coast  Flounder Oyj Line,2031,10,255575,1216560
Okavango Delta  Coast OJSC Marine,Casablanca Coast  Flounder Oyj Line,2032,16,407380,2213120
Okavango Delta  Coast OJSC Marine,Casablanca Coast  Flounder Oyj Line,2033,18,459840,2943435
Okavango Delta  Coast OJSC Marine,Casablanca Coast  Flounder Oyj Line,2034,14,346595,2317135
Okavango Delta  Coast OJSC Marine,Playa del Cielo BV,2028,24,644600,3382055
Okavango Delta  Coast OJSC Marine,Playa del Cielo BV,2029,28,700780,5034455
Okavango Delta  Coast OJSC Marine,Playa del Cielo BV,2030,26,702040,4201930
Okavango Delta  Coast OJSC Marine,Playa del Cielo BV,2031,54,1674625,8009950
Okavango Delta  Coast OJSC Marine,Playa del Cielo BV,2032,37,1170995,6331335
Okavango Delta  Coast OJSC Marine,Playa del Cielo BV,2033,76,2338160,14887050
Okavango Delta  Coast OJSC Marine,Playa del Cielo BV,2034,36,887100,6207500
Ola Azul Ges.m.b.H. Services,3 Oceanography ОАО Marine life,2030,3,17560,131120
Ola Azul Ges.m.b.H. Services,3 Oceanography ОАО Marine life,2032,2,39200,428230
Ola Azul Ges.m.b.H. Services,3 Oceanography ОАО Marine life,2033,22,264155,NA
Ola Azul Ges.m.b.H. Services,3 Oceanography ОАО Marine life,2034,5,33040,295080
Ola Azul SRL United,Briny Import Marine sanctuary,2033,20,348955,NA
Ola Azul SRL United,Briny Import Marine sanctuary,2034,19,345880,NA
Ola de la Costa AS,Selous Game Reserve  S.A. de C.V.,2028,9,252165,NA
Ola de la Costa AS,Selous Game Reserve  S.A. de C.V.,2029,14,300945,NA
Ola de la Costa AS,Selous Game Reserve  S.A. de C.V.,2030,12,137295,893980
Ola de la Costa AS,Selous Game Reserve  S.A. de C.V.,2031,28,684485,5282550
Ola de la Costa AS,Selous Game Reserve  S.A. de C.V.,2032,12,310210,2593495
Ola de la Costa AS,Selous Game Reserve  S.A. de C.V.,2033,6,160720,1839040
Ola de la Costa Inc,Olas del Sur Ltd,2030,17,384115,1291520
Ola de la Costa Inc,Olas del Sur Ltd,2031,33,733315,2845500
Ola de la Costa Inc,Olas del Sur Ltd,2032,17,389400,1471200
Ola de la Costa Inc,Selous Game Reserve  S.A. de C.V.,2030,59,1052680,3158090
Ola de la Costa Inc,Selous Game Reserve  S.A. de C.V.,2031,20,357515,1130325
Ola de la Costa Inc,Selous Game Reserve  S.A. de C.V.,2032,4,75300,194590
Ola de la Costa Inc,Selous Game Reserve  S.A. de C.V.,2033,1,21455,92505
Ola de la Costa Inc,Selous Game Reserve  S.A. de C.V.,2034,14,287860,530380
Ola del Mar SRL,Sailors and Surfers Incorporated Enterprises,2028,22,498250,NA
Ola del Mar SRL,Sailors and Surfers Incorporated Enterprises,2030,7,161590,898355
Ola del Mar SRL,Sailors and Surfers Incorporated Enterprises,2033,2,47810,450205
Ola del Mar SRL,Simien Mountains   Company Transport,2028,11,259425,2174990
Ola del Mar SRL,Simien Mountains   Company Transport,2029,23,458785,NA
Ola del Mar SRL,Simien Mountains   Company Transport,2030,2,37805,465295
Olas del Mar Inc International,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,1,13840,165030
Olas del Mar Inc International,AtlanticAppetite Oyster  Ltd. Corporation Investment,2030,1,18240,88920
Olas del Mar Inc International,AtlanticAppetite Oyster  Ltd. Corporation Investment,2031,5,98415,933320
Olas del Mar Inc International,AtlanticAppetite Oyster  Ltd. Corporation Investment,2032,7,139270,1431580
Olas del Mar Inc International,AtlanticAppetite Oyster  Ltd. Corporation Investment,2033,7,113240,NA
Olas del Mar Inc International,AtlanticAppetite Oyster  Ltd. Corporation Investment,2034,2,24930,301310
Olas del Mar Yacht,-1550,2028,13,37995,NA
Olas del Mar Yacht,-1550,2029,8,19280,645440
Olas del Mar Yacht,-1813,2028,28,63805,1915355
Olas del Sur Ltd,Belgian Shrimps Ocean Corp Holdings,2029,2,38900,462230
Olas del Sur Ltd,Belgian Shrimps Ocean Corp Holdings,2030,31,514165,6266150
Olas del Sur Ltd,Mar del Este CJSC,2030,2,38470,348330
Olas del Sur Ltd,Mar del Este CJSC,2032,13,309830,2530540
Olas del Sur Ltd,Mar del Este CJSC,2033,4,99715,1062320
Olas del Sur Ltd,Mar del Este CJSC,2034,6,170915,588725
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2029,24,363040,4528475
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2030,18,296520,2707260
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2031,24,392205,3739640
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2032,26,441690,3526980
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2033,19,341745,3110635
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2034,22,453960,3878670
Perla del Mar Deep-sea,Delhi ers Corp Brine,2028,11,163210,1839145
Perla del Mar Deep-sea,Delhi ers Corp Brine,2029,12,196605,2383140
Perla del Mar Deep-sea,Delhi ers Corp Brine,2030,5,78040,724250
Playa Azul Sp Shipping,3 Oceanography ОАО Marine life,2028,30,580060,4249710
Playa Azul Sp Shipping,3 Oceanography ОАО Marine life,2029,1,19405,185175
Playa Azul Sp Shipping,3 Oceanography ОАО Marine life,2030,1,18405,196185
Playa Azul Sp Shipping,Bu yu wang AG,2030,3,27035,399345
Playa Azul Sp Shipping,Bu yu wang AG,2031,32,372870,6981750
Playa Azul Sp Shipping,Bu yu wang AG,2032,42,402585,9851615
Playa Azul Sp Shipping,Bu yu wang AG,2033,4,46780,790555
Playa de Arena OJSC Express,AtlanticAppetite Oyster  Ltd. Corporation Investment,2029,1,17695,219155
Playa de Arena OJSC Express,AtlanticAppetite Oyster  Ltd. Corporation Investment,2030,7,122530,1048530
Playa de Arena OJSC Express,AtlanticAppetite Oyster  Ltd. Corporation Investment,2031,13,252545,2917660
Playa de Arena OJSC Express,AtlanticAppetite Oyster  Ltd. Corporation Investment,2032,24,526465,6172700
Playa de Arena OJSC Express,AtlanticAppetite Oyster  Ltd. Corporation Investment,2033,12,283170,NA
Playa de Arena OJSC Express,AtlanticAppetite Oyster  Ltd. Corporation Investment,2034,10,233670,2160985
Playa de Arena OJSC Express,Estrella del Sol Buoy,2032,6,138590,1085460
Playa de Arena OJSC Express,Estrella del Sol Buoy,2033,16,401685,NA
Playa de Arena OJSC Express,Estrella del Sol Buoy,2034,1,26755,236235
Playa de Arena OJSC Express,Selous Game Reserve  S.A. de C.V.,2028,17,299995,3587115
Playa de Arena OJSC Express,Selous Game Reserve  S.A. de C.V.,2029,27,477900,5819170
Playa de Arena OJSC Express,Selous Game Reserve  S.A. de C.V.,2030,37,667175,6132565
Playa de Arena OJSC Express,Selous Game Reserve  S.A. de C.V.,2031,26,472870,4632395
Playa de Arena OJSC Express,Selous Game Reserve  S.A. de C.V.,2032,36,832745,7809345
Playa de Arena OJSC Express,Selous Game Reserve  S.A. de C.V.,2033,121,2408440,NA
Playa de Arena OJSC Express,Selous Game Reserve  S.A. de C.V.,2034,31,607735,5691765
Playa de Arena SE Underwater,Kong zhong diao yu  Ges.m.b.H.,2028,8,122410,2673455
Playa de Arena SE Underwater,Kong zhong diao yu  Ges.m.b.H.,2029,14,268645,5425660
Playa de Arena SRL,David Ltd. Liability Co Forwading,2030,4,87205,396745
Playa de Arena SRL,David Ltd. Liability Co Forwading,2031,4,92900,395485
Playa de Arena SRL,David Ltd. Liability Co Forwading,2032,5,112530,457290
Playa de Arena SRL,David Ltd. Liability Co Forwading,2033,9,208040,NA
Playa de Arena SRL,David Ltd. Liability Co Forwading,2034,2,46230,NA
Playa de Arena SRL,Olas del Sur Ltd,2030,11,203815,853235
Playa de Arena SRL,Olas del Sur Ltd,2031,9,189890,806620
Playa de Arena SRL,Olas del Sur Ltd,2032,37,864790,2412150
Playa de Arena SRL,Olas del Sur Ltd,2033,88,2009755,6544495
Playa de Arena SRL,Olas del Sur Ltd,2034,207,4689285,16329505
Playa de Arena Submarine S.A. de C.V. Marine,Arena del Mar Marine Marine biology,2032,1,1590,10710
Playa de Arena Submarine S.A. de C.V. Marine,Arena del Mar Marine Marine biology,2033,17,390320,NA
Playa de Arena Submarine S.A. de C.V. Marine,Arena del Mar Marine Marine biology,2034,16,341935,3507470
Playa de Arena Submarine S.A. de C.V. Marine,Tamil Nadu   Corporation Compass,2033,55,1204780,NA
Playa de Arena Submarine S.A. de C.V. Marine,Tamil Nadu   Corporation Compass,2034,68,1399265,12557260
Playa de Oro BV,Selous Game Reserve  S.A. de C.V.,2029,3,66855,351180
Playa de Oro BV,Selous Game Reserve  S.A. de C.V.,2031,4,75510,432130
Playa de Oro BV,Selous Game Reserve  S.A. de C.V.,2032,12,222790,1213385
Playa de Oro BV,Selous Game Reserve  S.A. de C.V.,2033,8,148065,468450
