source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2031,7,158130,1634950
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2032,6,156035,1822530
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2033,13,324825,NA
Oceanfront Oases Co Shipping,3 Oceanography ОАО Marine life,2034,51,1046415,NA
Oceanfront Oases Co Shipping,AquaDelight N.V. Coral Reef,2028,2,40060,488245
Oceanfront Oases Co Shipping,AquaDelight N.V. Coral Reef,2029,1,20170,251110
Oceanfront Oases Co Shipping,AquaDelight N.V. Coral Reef,2030,1,19080,191185
Oceanfront Oases Co Shipping,AquaDelight N.V. Coral Reef,2032,23,439125,3873635
Oceanfront Oases Co Shipping,AquaDelight N.V. Coral Reef,2033,13,267540,NA
Oceanfront Oases Co Shipping,AquaDelight N.V. Coral Reef,2034,41,893355,9454040
Oceanfront Oases Co Shipping,Black Sea Tuna Snapper,2029,1,20440,255015
Oceanfront Oases Co Shipping,Black Sea Tuna Snapper,2030,3,60820,579305
Oceanfront Oases Co Shipping,Black Sea Tuna Snapper,2033,8,193225,2111865
Oceanfront Oases Co Shipping,Black Sea Tuna Snapper,2034,9,218445,2030085
Oceanfront Oases Co Shipping,Caracola del Este Ltd. Liability Co,2028,2,31015,404070
Oceanfront Oases Co Shipping,Caracola del Este Ltd. Liability Co,2029,64,998660,11932610
Oceanfront Oases Co Shipping,Caracola del Este Ltd. Liability Co,2030,69,1057610,9503000
Oceanfront Oases Co Shipping,Caracola del Este Ltd. Liability Co,2031,93,1694285,16443825
Oceanfront Oases Co Shipping,Caracola del Este Ltd. Liability Co,2032,110,2156560,22377560
Oceanfront Oases Co Shipping,Caracola del Este Ltd. Liability Co,2033,127,2465290,NA
Oceanfront Oases Co Shipping,Caracola del Este Ltd. Liability Co,2034,78,1532780,14412030
Oceanfront Oases Co Shipping,Caracola del Sol Services,2028,7,139650,1620025
Oceanfront Oases Co Shipping,Caracola del Sol Services,2029,23,476145,5882350
Oceanfront Oases Co Shipping,Caracola del Sol Services,2030,13,256655,2554225
Oceanfront Oases Co Shipping,Caracola del Sol Services,2031,3,64350,624140
Oceanfront Oases Co Shipping,Caracola del Sol Services,2032,11,226625,2983515
Oceanfront Oases Co Shipping,Caracola del Sol Services,2033,25,512770,NA
Oceanfront Oases Co Shipping,Caracola del Sol Services,2034,21,472010,4921485
Oceanfront Oases Co Shipping,Coral Cove BV Delivery,2028,41,680925,8127645
Oceanfront Oases Co Shipping,Coral Cove BV Delivery,2029,33,585055,6838490
Oceanfront Oases Co Shipping,Coral Cove BV Delivery,2030,8,138970,1192520
Oceanfront Oases Co Shipping,Isla del Este SE,2030,2,30670,286175
Oceanfront Oases Co Shipping,Isla del Este SE,2031,1,19955,195120
Oceanfront Oases Co Shipping,Isla del Este SE,2032,2,39300,264215
Oceanfront Oases Co Shipping,Isla del Este SE,2033,1,19455,190075
Oceanfront Oases Co Shipping,Isla del Este SE,2034,78,1888490,20225375
Oceanfront Oases Co Shipping,Madagascar Coast  AG Freight ,2034,25,528460,6551580
Oceanfront Oases Co Shipping,Mar del Este CJSC,2028,3,61305,672365
Oceanfront Oases Co Shipping,Mar del Este CJSC,2030,3,56830,386130
Oceanfront Oases Co Shipping,Mar del Este CJSC,2031,11,205395,1983080
Oceanfront Oases Co Shipping,Mar del Este CJSC,2033,27,529690,NA
Oceanfront Oases Co Shipping,Mar del Este CJSC,2034,56,1173265,12158375
Oceanfront Oases Co Shipping,Mar del Paraíso Corporation Logistics,2028,15,304395,3477585
Oceanfront Oases Co Shipping,Mar del Paraíso Corporation Logistics,2029,43,882525,10620555
Oceanfront Oases Co Shipping,Mar del Paraíso Corporation Logistics,2030,33,654125,10372910
Oceanfront Oases Co Shipping,Mar del Paraíso Corporation Logistics,2031,26,553400,5267875
Oceanfront Oases Co Shipping,Mar del Paraíso Corporation Logistics,2032,18,430230,3824180
Oceanfront Oases Co Shipping,Mar del Paraíso Corporation Logistics,2033,19,451240,NA
Oceanfront Oases Co Shipping,Mar del Paraíso Corporation Logistics,2034,38,819265,8978565
Oceanfront Oases Co Shipping,Saltwater Supreme Pelican Ltd Enterprises,2028,7,139730,1591590
Oceanfront Oases Co Shipping,Saltwater Supreme Pelican Ltd Enterprises,2029,3,59850,735485
Oceanfront Oases Co Shipping,Saltwater Supreme Pelican Ltd Enterprises,2030,7,135615,1226665
Oceanfront Oases Co Shipping,Saltwater Supreme Pelican Ltd Enterprises,2034,10,225655,2137990
Oceanfront Oases Co Shipping,Saltwater Supreme ОАО Forwading,2032,6,132505,1908690
Oceanfront Oases Co Shipping,Saltwater Supreme ОАО Forwading,2033,4,82605,NA
Oceanfront Oases Co Shipping,Saltwater Supreme ОАО Forwading,2034,26,534550,4522015
Oceanfront Oases Co Shipping,Selous Game Reserve  S.A. de C.V.,2031,2,40895,416240
Oceanfront Oases Co Shipping,Selous Game Reserve  S.A. de C.V.,2032,7,164835,1699835
Oceanfront Oases Co Shipping,Selous Game Reserve  S.A. de C.V.,2033,48,975145,NA
Oceanfront Oases Co Shipping,Selous Game Reserve  S.A. de C.V.,2034,5,99055,807365
Oceanfront Oases Co Shipping,hǎi dǎn AG Express,2028,82,1642170,18677185
Oceanfront Oases Co Shipping,hǎi dǎn AG Express,2029,85,1794050,21526665
Oceanfront Oases Co Shipping,hǎi dǎn AG Express,2030,72,1420720,15989355
Oceanfront Oases Co Shipping,hǎi dǎn AG Express,2031,41,969120,9827250
Oceanfront Oases Co Shipping,hǎi dǎn AG Express,2032,66,1684360,19285025
Oceanfront Oases Co Shipping,hǎi dǎn AG Express,2033,9,183705,2180910
Oceanfront Oases Co Shipping,hǎi dǎn AG Express,2034,13,277025,2830565
Oceanfront Oases Co Shipping,hǎi dǎn Corporation Wharf,2028,2,36540,408165
Oceanfront Oases Co Shipping,hǎi dǎn Corporation Wharf,2031,5,89825,852545
Oceanfront Oases Co Shipping,hǎi dǎn Corporation Wharf,2032,15,293930,2935895
Oceanfront Oases Co Shipping,hǎi dǎn Corporation Wharf,2033,21,403700,NA
Oceanfront Oases Co Shipping,hǎi dǎn Corporation Wharf,2034,16,385315,4050170
Oceanfront Oases Co Shipping,hǎi xīng AB Marine conservation,2028,2,38435,443180
Oceanfront Oases Co Shipping,hǎi xīng AB Marine conservation,2029,7,166250,2014910
Oceanfront Oases Co Shipping,hǎi xīng AB Marine conservation,2030,9,183505,1444510
Oceanfront Oases Co Shipping,hǎi xīng AB Marine conservation,2031,4,90500,950290
Oceanfront Oases Co Shipping,hǎi xīng AB Marine conservation,2032,1,25235,291190
Oceanfront Oases Co Shipping,lú yú GmbH & Co. KG,2031,2,49920,497330
Oceanfront Oases Co Shipping,lú yú GmbH & Co. KG,2032,14,335555,5543190
Oceanfront Oases Co Shipping,lú yú GmbH & Co. KG,2033,12,246565,2776850
Oceanfront Oases Co Shipping,lú yú GmbH & Co. KG,2034,26,572070,5852450
Oceanfront Oasis Company Green ,-54,2030,2,37070,446125
Oceanfront Oasis Company Green ,-54,2032,1,17690,174130
Oceanfront Oasis Company Green ,-54,2033,10,196940,2736305
Oceanfront Oasis Company Green ,-54,2034,12,232895,3021385
Oceanfront Oasis Company Green ,Brisa del Este BV,2029,2,34465,369170
Oceanfront Oasis Company Green ,Brisa del Este BV,2030,4,67815,641375
Oceanfront Oasis Company Green ,Brisa del Este BV,2031,13,224360,2235045
Oceanfront Oasis Company Green ,Brisa del Este BV,2032,15,263635,2534845
Oceanfront Oasis Company Green ,Brisa del Este BV,2033,2,34335,341240
Oceanfront Oasis Company Green ,Caracola del Este Ltd. Liability Co,2028,4,74140,831360
Oceanfront Oasis Company Green ,Caracola del Este Ltd. Liability Co,2029,4,74145,863290
Oceanfront Oasis Company Green ,Caracola del Este Ltd. Liability Co,2030,5,83095,765675
Oceanfront Oasis Company Green ,Caracola del Este Ltd. Liability Co,2031,2,37310,354280
Oceanfront Oasis Company Green ,Caracola del Este Ltd. Liability Co,2032,27,490155,4097215
Oceanfront Oasis Company Green ,Caracola del Este Ltd. Liability Co,2033,29,581320,NA
Oceanfront Oasis Company Green ,Caracola del Este Ltd. Liability Co,2034,46,953820,10118870
Oceanfront Oasis Company Green ,Caracola del Sol Services,2028,19,347120,3450810
Oceanfront Oasis Company Green ,Caracola del Sol Services,2029,17,300825,3451685
Oceanfront Oasis Company Green ,Caracola del Sol Services,2030,18,314440,2915040
Oceanfront Oasis Company Green ,Caracola del Sol Services,2031,11,202375,2022970
Oceanfront Oasis Company Green ,Caracola del Sol Services,2032,8,139250,1423480
Oceanfront Oasis Company Green ,Caracola del Sol Services,2033,15,278585,3060750
Oceanfront Oasis Company Green ,Caracola del Sol Services,2034,7,130705,1338760
Oceanfront Oasis Company Green ,Costa de la Felicidad Shipping,2028,1,17860,183040
Oceanfront Oasis Company Green ,Costa de la Felicidad Shipping,2029,20,398875,4097835
Oceanfront Oasis Company Green ,Costa de la Felicidad Shipping,2030,64,1265700,12571970
Oceanfront Oasis Company Green ,Costa de la Felicidad Shipping,2031,52,1031865,10217840
Oceanfront Oasis Company Green ,Costa de la Felicidad Shipping,2032,55,1092055,13767495
Oceanfront Oasis Company Green ,Costa de la Felicidad Shipping,2033,20,394535,4304745
Oceanfront Oasis Company Green ,Costa de la Felicidad Shipping,2034,10,201535,2480805
Oceanfront Oasis Company Green ,Mar del Este CJSC,2030,1,12320,120115
Oceanfront Oasis Company Green ,Mar del Este CJSC,2031,2,36370,365205
Oceanfront Oasis Company Green ,Mar del Este CJSC,2032,3,56185,562205
Oceanfront Oasis Company Green ,Mar del Este CJSC,2033,8,142870,1591940
Oceanfront Oasis Company Green ,Mar del Este CJSC,2034,21,371815,4244885
Oceanfront Oasis Company Green ,Olas del Sur Ltd,2031,2,35815,361150
Oceanfront Oasis Company Green ,Olas del Sur Ltd,2032,18,529095,4223120
Oceanfront Oasis Company Green ,Olas del Sur Ltd,2033,3,71810,605440
Oceanfront Oasis Company Green ,Olas del Sur Ltd,2034,2,37140,406130
Oceanfront Oasis Company Green ,Orange River   Incorporated Shipping,2031,3,37605,377940
Oceanfront Oasis Company Green ,Orange River   Incorporated Shipping,2032,13,209750,2101170
Oceanfront Oasis Company Green ,Orange River   Incorporated Shipping,2033,10,175110,1487940
Oceanfront Oasis Company Green ,Orange River   Incorporated Shipping,2034,3,57275,702405
Oceanfront Oasis Company Green ,Punjab s Marine conservation,2028,3,59745,604240
Oceanfront Oasis Company Green ,Punjab s Marine conservation,2029,11,203895,2353690
Oceanfront Oasis Company Green ,Punjab s Marine conservation,2030,21,371820,3609090
Oceanfront Oasis Company Green ,Punjab s Marine conservation,2031,21,381325,3654310
Oceanfront Oasis Company Green ,Punjab s Marine conservation,2033,1,23110,NA
Oceanfront Oasis Company Green ,Punjab s Marine conservation,2034,4,92790,807510
Oceanfront Oasis Company Green ,Rift Valley fishery Inc,2028,11,204485,2150125
Oceanfront Oasis Company Green ,Rift Valley fishery Inc,2029,5,92680,1134530
Oceanfront Oasis Company Green ,Rift Valley fishery Inc,2030,8,148900,1370695
Oceanfront Oasis Company Green ,Rift Valley fishery Inc,2031,3,56170,568385
Oceanfront Oasis Company Green ,Rift Valley fishery Inc,2032,5,92980,965530
Oceanfront Oasis Company Green ,Rift Valley fishery Inc,2033,6,109250,1194635
Oceanfront Oasis Company Green ,Rift Valley fishery Inc,2034,2,37070,429250
Oceanfront Oasis Company Green ,Sea Breeze Corporation Marine sanctuary,2028,10,149760,1724795
Oceanfront Oasis Company Green ,Sea Breeze Corporation Marine sanctuary,2029,15,256130,2858915
Oceanfront Oasis Company Green ,Sea Breeze Corporation Marine sanctuary,2030,4,72815,678405
Oceanfront Oasis Company Green ,Sea Breeze Corporation Marine sanctuary,2031,12,216615,2097845
Oceanfront Oasis Company Green ,Sea Breeze Corporation Marine sanctuary,2032,2,35785,358200
Oceanfront Oasis Company Green ,Sea Breeze Corporation Marine sanctuary,2034,1,18535,147130
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2028,63,1063140,12052620
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2029,41,679020,8184625
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2030,27,481830,4727625
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2032,29,560810,4411940
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2033,34,777310,6882295
Oceanfront Oasis Company Green ,Selous Game Reserve  S.A. de C.V.,2034,2,39365,389275
Oceanfront Oasis Company Green ,hǎi dǎn Corporation Wharf,2028,5,91135,910645
Oceanfront Oasis Company Green ,hǎi dǎn Corporation Wharf,2029,4,71205,808480
Oceanfront Oasis Company Green ,hǎi dǎn Corporation Wharf,2030,10,180605,1611915
Oceanfront Oasis Company Green ,hǎi dǎn Corporation Wharf,2031,3,55320,415145
Oceanfront Oasis Company Green ,hǎi dǎn Corporation Wharf,2032,1,18365,186175
Oceanfront Oasis Company Green ,hǎi dǎn Corporation Wharf,2033,11,258805,2856265
Oceanfront Oasis Company Green ,hǎi dǎn Corporation Wharf,2034,29,607315,5769165
Oceanfront Oasis Company Green ,páng xiè S.A. de C.V. Line,2029,25,415730,4725220
Oceanfront Oasis Company Green ,páng xiè S.A. de C.V. Line,2030,5,65875,637420
Oceanfront Oasis Company Green ,páng xiè S.A. de C.V. Line,2031,16,277440,2679730
Paradera S.A. de C.V.,Agua Oceanfront Limited Liability Company Transportation,2032,96,1954140,7375210
Paradera S.A. de C.V.,Caracola Azul Oyj &,2031,6,143510,598710
Paradera S.A. de C.V.,Caracola Azul Oyj &,2034,19,406490,1724215
Paradera S.A. de C.V.,Caracola del Sol Services,2029,6,157010,495030
Paradera S.A. de C.V.,Caracola del Sol Services,2031,25,629825,2301865
Paradera S.A. de C.V.,Caracola del Sol Services,2034,2,42120,204180
Paradera S.A. de C.V.,Mar de la Vida Express,2028,49,1132475,3430445
Paradera S.A. de C.V.,Pao gan SE Seal,2031,70,1532760,4674125
Paradera S.A. de C.V.,Pao gan SE Seal,2032,1501,30941265,115600265
Paradera S.A. de C.V.,Pao gan SE Seal,2033,190,4095420,17582050
Paradera S.A. de C.V.,Sailors and Surfers Incorporated Enterprises,2032,25,496975,1653760
Paradera S.A. de C.V.,SeaSpray Marine biology Ltd Distribution,2031,89,1820620,6147425
Perla del Mar BV,-5675,2028,6,132155,1175570
Perla del Mar BV,-5675,2029,8,176795,1682580
Perla del Mar BV,-5675,2030,8,179770,2187580
Perla del Mar BV,-5675,2031,13,287335,3221920
Perla del Mar BV,-5675,2032,2,46245,442310
Perla del Mar BV,-5675,2033,1,21750,199085
Perla del Mar BV,-5675,2034,1,23020,387025
Perla del Mar BV,Black Sea Tuna Snapper,2030,14,298420,4207330
Perla del Mar BV,Black Sea Tuna Snapper,2031,15,330915,3947570
Perla del Mar BV,Black Sea Tuna Snapper,2032,26,588185,6798180
Perla del Mar BV,Black Sea Tuna Snapper,2033,24,524325,5178490
Perla del Mar BV,Black Sea Tuna Snapper,2034,7,152170,2030085
Perla del Mar BV,Blue Ridge   Ges.m.b.H. Shipping,2032,10,219405,1242580
Perla del Mar BV,Blue Ridge   Ges.m.b.H. Shipping,2033,16,362410,2621230
Perla del Mar BV,Isla del Mar BV,2031,3,10240,53020
Perla del Mar BV,Isla del Mar BV,2032,2,44110,288085
Perla del Mar BV,Isla del Mar BV,2033,7,67895,499485
Perla del Mar BV,Isla del Mar BV,2034,11,194420,1387305
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,28,597275,5936715
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,67,1443940,NA
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,47,995530,13451095
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,16,351035,3735960
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,10,213390,2417930
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,19,416590,4490230
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,34,752660,11556655
Perla del Mar BV,Mar del Este CJSC,2030,7,133705,795790
Perla del Mar BV,Mar del Este CJSC,2032,11,225255,1334075
Perla del Mar BV,Mar del Este CJSC,2033,8,169355,1382485
Perla del Mar BV,Mar del Este CJSC,2034,4,86925,612200
Perla del Mar BV,Pao gan SE Seal,2028,44,831425,7983900
Perla del Mar BV,Pao gan SE Seal,2029,74,1405920,NA
Perla del Mar BV,Pao gan SE Seal,2030,55,1071520,12838605
Perla del Mar BV,Pao gan SE Seal,2031,26,523780,6147215
Perla del Mar BV,Pao gan SE Seal,2032,46,910195,11064555
Perla del Mar BV,Pao gan SE Seal,2033,57,1135570,11271395
Perla del Mar BV,Pao gan SE Seal,2034,38,790065,12245855
Perla del Mar BV,Southeast Fish Oyj Logistics,2028,3,65790,560320
Perla del Mar BV,Southeast Fish Oyj Logistics,2029,44,1066805,10246125
Perla del Mar BV,Southeast Fish Oyj Logistics,2032,44,1072225,13111860
Perla del Mar BV,Southeast Fish Oyj Logistics,2033,24,615950,6122040
Perla del Mar BV,hǎi dǎn Corporation Wharf,2029,1,28080,246145
Perla del Mar BV,hǎi dǎn Corporation Wharf,2030,6,139880,1295670
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,11,245835,2626525
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,17,400850,3489700
Perla del Mar BV,hǎi dǎn Corporation Wharf,2033,14,313725,2212270
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,12,265115,3400585
Perla del Mar Deep-sea,-430,2029,21,329015,3812080
Perla del Mar Deep-sea,-430,2030,26,409975,3633785
Perla del Mar Deep-sea,-430,2031,7,115415,1103625
Perla del Mar Deep-sea,-430,2032,27,441905,3894070
Perla del Mar Deep-sea,-430,2033,25,418030,3616425
Perla del Mar Deep-sea,-430,2034,14,244255,2258085
Perla del Mar Deep-sea,-5808,2029,4,66990,803415
Perla del Mar Deep-sea,-5808,2030,45,775835,7445290
Perla del Mar Deep-sea,-5808,2031,36,622025,5857695
Perla del Mar Deep-sea,Assam  Market Cargo ship Company Marine conservation,2029,21,384775,4473385
Perla del Mar Deep-sea,Assam  Market Cargo ship Company Marine conservation,2030,2,33985,312290
Perla del Mar Deep-sea,Assam  Market Cargo ship Company Marine conservation,2031,3,53955,507295
Perla del Mar Deep-sea,Assam  Market Cargo ship Company Marine conservation,2032,2,38645,382115
Perla del Mar Deep-sea,Assam  Market Cargo ship Company Marine conservation,2033,2,37685,364225
Perla del Mar Deep-sea,Assam  Market Cargo ship Company Marine conservation,2034,4,77565,685430
Perla del Mar Deep-sea,Brisa del Este BV,2029,3,48545,575410
Perla del Mar Deep-sea,Brisa del Este BV,2030,7,113185,1104340
Perla del Mar Deep-sea,Brisa del Este BV,2031,4,65920,635325
Perla del Mar Deep-sea,Brisa del Este BV,2032,7,102520,764940
Perla del Mar Deep-sea,Brisa del Este BV,2033,6,89510,NA
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2029,3,44365,502210
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2030,5,99065,813380
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2031,18,337295,2895125
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,78,1345565,12065835
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,33,519500,NA
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2034,11,198835,1729005
Perla del Mar Deep-sea,Caracola del Sol Services,2029,4,82285,1019420
Perla del Mar Deep-sea,Caracola del Sol Services,2030,9,156015,1481820
Perla del Mar Deep-sea,Caracola del Sol Services,2031,19,341425,3163330
Perla del Mar Deep-sea,Caracola del Sol Services,2033,21,426605,NA
Perla del Mar Deep-sea,Caracola del Sol Services,2034,7,139485,1224645
Perla del Mar Deep-sea,Costa de la Felicidad Shipping,2030,5,93100,798420
Perla del Mar Deep-sea,Costa de la Felicidad Shipping,2031,16,255660,2449295
Perla del Mar Deep-sea,Costa de la Felicidad Shipping,2032,6,94720,893535
Perla del Mar Deep-sea,Costa de la Felicidad Shipping,2033,13,211965,NA
Perla del Mar Deep-sea,Costa de la Felicidad Shipping,2034,7,124250,1040495
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2029,24,363040,4528475
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2030,18,296520,2707260
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2031,24,392205,3739640
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2032,26,441690,3526980
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2033,19,341745,3110635
Perla del Mar Deep-sea,David Ltd. Liability Co Forwading,2034,22,453960,3878670
Perla del Mar Deep-sea,Delhi ers Corp Brine,2028,11,163210,1839145
Perla del Mar Deep-sea,Delhi ers Corp Brine,2029,12,196605,2383140
Perla del Mar Deep-sea,Delhi ers Corp Brine,2030,5,78040,724250
Perla del Mar Deep-sea,Madagascar Coast  AG Freight ,2028,79,1308010,15393425
Perla del Mar Deep-sea,Madagascar Coast  AG Freight ,2029,23,415485,NA
Perla del Mar Deep-sea,Madagascar Coast  AG Freight ,2030,13,218000,2049135
Perla del Mar Deep-sea,Madagascar Coast  AG Freight ,2031,32,558375,5522910
Perla del Mar Deep-sea,Madagascar Coast  AG Freight ,2032,49,857325,6836945
Perla del Mar Deep-sea,Madagascar Coast  AG Freight ,2033,71,1216085,NA
Perla del Mar Deep-sea,Madagascar Coast  AG Freight ,2034,50,910785,7613405
Perla del Mar Deep-sea,Mar de la Felicidad GmbH Worldwide,2029,1,15350,157085
Perla del Mar Deep-sea,Mar de la Felicidad GmbH Worldwide,2030,26,417940,3884540
Perla del Mar Deep-sea,Mar de la Felicidad GmbH Worldwide,2031,29,454270,4419040
Perla del Mar Deep-sea,Mar de la Felicidad GmbH Worldwide,2032,32,506120,4406065
Perla del Mar Deep-sea,Mar de la Felicidad GmbH Worldwide,2033,31,542530,NA
Perla del Mar Deep-sea,Mar de la Felicidad GmbH Worldwide,2034,24,412190,3254805
Perla del Mar Deep-sea,Mar de la Vida LC,2030,1,21680,220120
Perla del Mar Deep-sea,Mar de la Vida LC,2032,4,78460,635265
Perla del Mar Deep-sea,Mar de la Vida LC,2033,15,301055,NA
Perla del Mar Deep-sea,Mar de la Vida LC,2034,9,183155,1610850
Perla del Mar Deep-sea,Mar del Este CJSC,2029,1,15730,162025
Perla del Mar Deep-sea,Mar del Este CJSC,2030,5,89195,657500
Perla del Mar Deep-sea,Mar del Este CJSC,2031,3,54090,525115
Perla del Mar Deep-sea,Mar del Este CJSC,2032,1,16900,114045
Perla del Mar Deep-sea,Mar del Este CJSC,2033,15,285670,NA
Perla del Mar Deep-sea,Mar del Este CJSC,2034,5,92345,777380
Perla del Mar Deep-sea,Pao gan LC Freight ,2028,4,78325,892505
Perla del Mar Deep-sea,Pao gan LC Freight ,2029,15,290785,3633750
Perla del Mar Deep-sea,Pao gan LC Freight ,2030,25,483425,4037215
Perla del Mar Deep-sea,Pao gan LC Freight ,2031,17,310290,2714120
Perla del Mar Deep-sea,Pao gan LC Freight ,2032,5,86610,779370
Perla del Mar Deep-sea,Pao gan LC Freight ,2033,5,89380,865515
Perla del Mar Deep-sea,Pao gan LC Freight ,2034,2,34970,287155
Perla del Mar Deep-sea,Pao gan SE Seal,2028,1,17980,226130
Perla del Mar Deep-sea,Pao gan SE Seal,2030,6,88345,803395
Perla del Mar Deep-sea,Pao gan SE Seal,2031,7,116900,1146560
Perla del Mar Deep-sea,Pao gan SE Seal,2032,15,265315,2203465
Perla del Mar Deep-sea,Pao gan SE Seal,2033,10,158705,NA
Perla del Mar Deep-sea,Pao gan SE Seal,2034,11,192615,1848250
Perla del Mar Deep-sea,Punjab Sea  CJSC Estuary,2028,2,33950,409095
Perla del Mar Deep-sea,Punjab Sea  CJSC Estuary,2029,15,289055,3453425
Perla del Mar Deep-sea,Punjab Sea  CJSC Estuary,2030,6,110270,1043520
Perla del Mar Deep-sea,Punjab Sea  CJSC Estuary,2032,1,16985,166085
Perla del Mar Deep-sea,Punjab s A/S Marine,2028,4,85320,919740
Perla del Mar Deep-sea,Punjab s A/S Marine,2029,27,549225,6809805
Perla del Mar Deep-sea,Punjab s A/S Marine,2030,10,205285,1675035
Perla del Mar Deep-sea,Punjab s A/S Marine,2031,5,109585,769520
Perla del Mar Deep-sea,Punjab s A/S Marine,2032,4,85575,697315
Perla del Mar Deep-sea,Punjab s A/S Marine,2033,8,164885,NA
Perla del Mar Deep-sea,Punjab s A/S Marine,2034,10,217860,1883765
Perla del Mar Deep-sea,Punjab s Marine conservation,2028,115,2427650,28330315
Perla del Mar Deep-sea,Punjab s Marine conservation,2029,113,2301960,28292560
Perla del Mar Deep-sea,Punjab s Marine conservation,2030,65,1412705,12967005
Perla del Mar Deep-sea,Punjab s Marine conservation,2031,8,166910,1426680
Perla del Mar Deep-sea,Punjab s Marine conservation,2032,82,1533600,13600355
Perla del Mar Deep-sea,Punjab s Marine conservation,2033,48,849315,NA
Perla del Mar Deep-sea,Punjab s Marine conservation,2034,29,503280,4104165
Perla del Mar Deep-sea,Sailors and Surfers Incorporated Enterprises,2030,11,239400,1851045
Perla del Mar Deep-sea,Sailors and Surfers Incorporated Enterprises,2031,2,43955,297265
Perla del Mar Deep-sea,Sailors and Surfers Incorporated Enterprises,2032,2,34000,282240
Perla del Mar Deep-sea,Sailors and Surfers Incorporated Enterprises,2033,6,99410,866470
Perla del Mar Deep-sea,Sailors and Surfers Incorporated Enterprises,2034,3,60425,534295
Perla del Mar Deep-sea,Sea Breeze Corporation Marine sanctuary,2028,3,50905,568325
Perla del Mar Deep-sea,Sea Breeze Corporation Marine sanctuary,2029,3,46810,503205
Perla del Mar Deep-sea,Sea Breeze Corporation Marine sanctuary,2030,14,232880,2223115
Perla del Mar Deep-sea,Sea Breeze Corporation Marine sanctuary,2031,31,523115,5399065
Perla del Mar Deep-sea,Sea Breeze Corporation Marine sanctuary,2032,5,84255,773445
Perla del Mar Deep-sea,Sea Breeze Corporation Marine sanctuary,2033,22,371735,NA
Perla del Mar Deep-sea,Sea Breeze Corporation Marine sanctuary,2034,10,169335,1416740
Perla del Mar Deep-sea,Tripura  Pier N.V. Solutions,2028,1,17635,213095
Perla del Mar Deep-sea,Tripura  Pier N.V. Solutions,2029,21,410760,5218155
Perla del Mar Deep-sea,Tripura  Pier N.V. Solutions,2030,23,510120,4868925
Perla del Mar Deep-sea,Tripura  Pier N.V. Solutions,2031,13,292700,2700185
Perla del Mar Deep-sea,Tripura  Pier N.V. Solutions,2032,1,17980,176145
Perla del Mar Deep-sea,Tripura  Pier N.V. Solutions,2033,1,17965,129040
Perla del Mar Deep-sea,Tripura  Pier N.V. Solutions,2034,2,35945,264090
Perla del Mar Deep-sea,hǎi dǎn AG Express,2029,44,723445,8749895
Perla del Mar Deep-sea,hǎi dǎn AG Express,2030,43,728830,6874045
Perla del Mar Deep-sea,hǎi dǎn AG Express,2031,82,1440570,13698015
Perla del Mar Deep-sea,hǎi dǎn AG Express,2032,53,932255,8369650
Perla del Mar Deep-sea,hǎi dǎn AG Express,2033,68,1233395,NA
Perla del Mar Deep-sea,hǎi dǎn AG Express,2034,97,1843710,16090470
Perla del Mar Deep-sea,hǎi dǎn Corporation Wharf,2029,2,35860,449285
Perla del Mar Deep-sea,hǎi dǎn Corporation Wharf,2030,18,362625,3624595
Perla del Mar Deep-sea,hǎi dǎn Corporation Wharf,2031,7,153505,1123665
Perla del Mar Deep-sea,hǎi dǎn Corporation Wharf,2032,2,38565,312200
