source,target,Year,Month,weights,totalweightkg,totalvalueofgoodsusd
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2028,11,4,538090,NA
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2028,12,4,570590,6814750
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,1,2,314080,3727000
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,2,2,368115,4389320
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,3,4,429970,5125875
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,4,4,389590,6167340
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,5,2,204935,3690700
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,6,2,423330,4394460
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,8,6,232010,2633685
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,11,4,191375,2279070
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2029,12,12,672410,8048365
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2030,1,4,240255,2855160
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2030,2,4,183355,2537185
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2030,3,16,777870,9323990
Orrs GmbH & Co. KG Transport,hǎi dǎn Corporation Wharf,2030,6,4,343090,5400765
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2028,6,1,18000,241025
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2028,8,1,19015,243070
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2028,9,3,56030,839390
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2028,10,4,72050,1280480
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2028,11,5,95050,1608965
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2028,12,1,19000,381075
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2029,1,1,19015,377075
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2029,2,6,100425,2015890
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2029,3,1,18050,343325
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2029,4,1,14010,200200
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2029,6,1,18055,322145
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2029,11,1,17110,279110
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2029,12,2,37015,680195
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2030,2,2,38020,698315
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2030,3,2,38010,721345
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2030,4,2,38035,548170
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2030,5,5,93155,802520
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2030,6,2,38015,526210
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2031,6,1,18005,170020
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2031,7,2,36020,323060
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2034,5,2,36015,306215
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2034,6,1,18005,154145
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2034,7,2,36020,310240
Pao gan BV Transportation,Himachal Pradesh  BV Holdings,2034,9,2,36030,318150
Paradera S.A. de C.V.,Pao gan SE Seal,2031,8,30,646840,1900695
Paradera S.A. de C.V.,Pao gan SE Seal,2031,9,4,84925,261720
Paradera S.A. de C.V.,Pao gan SE Seal,2031,11,4,80620,270475
Paradera S.A. de C.V.,Pao gan SE Seal,2031,12,32,720375,2241235
Paradera S.A. de C.V.,Pao gan SE Seal,2032,1,28,549050,1833465
Paradera S.A. de C.V.,Pao gan SE Seal,2032,2,84,1758275,6708540
Paradera S.A. de C.V.,Pao gan SE Seal,2032,3,32,660820,2582680
Paradera S.A. de C.V.,Pao gan SE Seal,2032,4,41,859255,3169755
Paradera S.A. de C.V.,Pao gan SE Seal,2032,5,62,1367195,4968595
Paradera S.A. de C.V.,Pao gan SE Seal,2032,6,113,2313135,11156080
Paradera S.A. de C.V.,Pao gan SE Seal,2032,7,498,10427790,35963795
Paradera S.A. de C.V.,Pao gan SE Seal,2032,8,308,6170430,22796525
Paradera S.A. de C.V.,Pao gan SE Seal,2032,10,56,1050260,3777920
Paradera S.A. de C.V.,Pao gan SE Seal,2032,11,130,2577810,9764830
Paradera S.A. de C.V.,Pao gan SE Seal,2032,12,149,3207245,12878080
Paradera S.A. de C.V.,Pao gan SE Seal,2033,1,58,1256950,5809775
Paradera S.A. de C.V.,Pao gan SE Seal,2033,2,106,2309385,9646645
Paradera S.A. de C.V.,Pao gan SE Seal,2033,3,26,529085,2125630
Paul Ltd. Liability Co,Mar del Este CJSC,2028,2,2,43565,NA
Paul Ltd. Liability Co,Mar del Este CJSC,2028,4,6,135005,802395
Paul Ltd. Liability Co,Mar del Este CJSC,2028,5,13,306675,1258475
Paul Ltd. Liability Co,Mar del Este CJSC,2028,6,8,187265,695425
Paul Ltd. Liability Co,Mar del Este CJSC,2028,7,3,74415,218860
Paul Ltd. Liability Co,Mar del Este CJSC,2028,8,3,88445,250675
Paul Ltd. Liability Co,Mar del Este CJSC,2028,9,6,142825,526680
Paul Ltd. Liability Co,Mar del Este CJSC,2028,10,2,46765,224795
Paul Ltd. Liability Co,Mar del Este CJSC,2028,11,2,43605,346155
Paul Ltd. Liability Co,Mar del Este CJSC,2028,12,3,85500,536235
Paul Ltd. Liability Co,Mar del Este CJSC,2029,1,2,45460,344070
Paul Ltd. Liability Co,Mar del Este CJSC,2029,2,1,23995,51735
Paul Ltd. Liability Co,Mar del Este CJSC,2029,7,2,46695,200110
Perla del Mar BV,Black Sea Tuna Snapper,2030,4,1,23120,294060
Perla del Mar BV,Black Sea Tuna Snapper,2030,6,6,124430,1881305
Perla del Mar BV,Black Sea Tuna Snapper,2030,7,2,44265,623280
Perla del Mar BV,Black Sea Tuna Snapper,2030,8,2,41330,582365
Perla del Mar BV,Black Sea Tuna Snapper,2030,9,3,65275,826320
Perla del Mar BV,Black Sea Tuna Snapper,2031,2,1,19910,157115
Perla del Mar BV,Black Sea Tuna Snapper,2031,3,1,22925,210060
Perla del Mar BV,Black Sea Tuna Snapper,2031,5,1,22300,313035
Perla del Mar BV,Black Sea Tuna Snapper,2031,6,1,21775,304250
Perla del Mar BV,Black Sea Tuna Snapper,2031,7,4,90790,1186470
Perla del Mar BV,Black Sea Tuna Snapper,2031,8,3,67960,838405
Perla del Mar BV,Black Sea Tuna Snapper,2031,9,3,63550,717195
Perla del Mar BV,Black Sea Tuna Snapper,2031,10,1,21705,221040
Perla del Mar BV,Black Sea Tuna Snapper,2032,2,2,46260,442170
Perla del Mar BV,Black Sea Tuna Snapper,2032,3,3,67085,824615
Perla del Mar BV,Black Sea Tuna Snapper,2032,4,2,46260,720525
Perla del Mar BV,Black Sea Tuna Snapper,2032,5,2,42710,687325
Perla del Mar BV,Black Sea Tuna Snapper,2032,7,2,44365,515155
Perla del Mar BV,Black Sea Tuna Snapper,2032,8,1,21760,288185
Perla del Mar BV,Black Sea Tuna Snapper,2032,9,1,23130,278105
Perla del Mar BV,Black Sea Tuna Snapper,2032,10,9,205450,2178835
Perla del Mar BV,Black Sea Tuna Snapper,2032,11,4,91165,863265
Perla del Mar BV,Black Sea Tuna Snapper,2033,2,1,22475,205075
Perla del Mar BV,Black Sea Tuna Snapper,2033,3,1,22400,211150
Perla del Mar BV,Black Sea Tuna Snapper,2033,4,4,89825,954595
Perla del Mar BV,Black Sea Tuna Snapper,2033,5,6,127635,1231360
Perla del Mar BV,Black Sea Tuna Snapper,2033,6,2,45360,470350
Perla del Mar BV,Black Sea Tuna Snapper,2033,7,3,62755,597300
Perla del Mar BV,Black Sea Tuna Snapper,2033,8,1,22690,151080
Perla del Mar BV,Black Sea Tuna Snapper,2033,9,2,41410,366210
Perla del Mar BV,Black Sea Tuna Snapper,2033,11,1,23125,237020
Perla del Mar BV,Black Sea Tuna Snapper,2033,12,3,66650,754350
Perla del Mar BV,Black Sea Tuna Snapper,2034,1,4,90160,993305
Perla del Mar BV,Black Sea Tuna Snapper,2034,2,1,17190,265125
Perla del Mar BV,Black Sea Tuna Snapper,2034,5,1,23130,402290
Perla del Mar BV,Black Sea Tuna Snapper,2034,9,1,21690,369365
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,1,5,105790,891335
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,2,2,39980,341225
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,3,1,23295,200185
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,4,3,66715,620305
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,7,2,39810,388270
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,8,4,88470,980530
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,9,3,62330,674225
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,10,1,22210,216005
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,11,2,43255,463230
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2028,12,5,105420,1161405
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,1,5,108435,951565
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,2,4,87015,NA
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,3,4,84810,NA
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,4,4,88360,NA
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,5,5,108805,NA
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,6,4,84885,916385
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,7,12,257080,2725290
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,8,8,170940,1693760
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,9,8,176155,1696910
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,10,6,129235,1355905
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,11,4,82700,977655
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2029,12,3,65520,711215
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,1,3,56580,465060
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,2,4,87100,1421615
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,3,6,127580,2119590
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,4,2,43690,827445
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,5,2,43490,769210
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,6,4,86200,1378690
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,7,8,170470,2876805
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,8,4,86220,1098265
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,9,8,161835,1645140
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,10,2,43680,248095
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2030,11,4,88685,601180
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,1,1,21700,171130
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,2,2,43500,344260
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,3,2,44940,411110
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,4,1,19585,212205
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,5,2,43780,615315
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,6,1,21755,304285
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,8,2,46100,568185
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,9,1,23085,261040
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,10,1,21695,221135
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,11,1,20925,206030
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2031,12,2,43970,421265
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,1,1,19580,181060
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,2,1,22165,212165
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,5,1,20810,335160
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,7,1,23125,325115
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,8,1,19645,260070
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,9,1,22935,276210
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,10,2,42935,429110
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2032,11,2,42195,399040
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,2,2,41855,382295
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,3,1,20630,195010
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,5,1,19960,218125
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,6,3,66320,767545
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,7,2,43630,472100
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,8,2,45575,489385
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,9,1,22585,245160
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,11,2,43935,450185
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2033,12,5,112100,1270425
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,1,6,131150,1441935
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,2,3,67365,805535
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,3,2,45420,681195
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,4,6,132515,2184330
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,5,2,45855,798680
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,6,5,111150,1870165
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,7,7,154050,2662190
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,8,1,21765,374305
Perla del Mar BV,Isla del Tesoro GmbH & Co. KG Chart,2034,9,2,43390,738320
Perla del Mar BV,Pao gan SE Seal,2028,1,4,75220,632205
Perla del Mar BV,Pao gan SE Seal,2028,2,1,18460,158075
Perla del Mar BV,Pao gan SE Seal,2028,3,5,95100,818430
Perla del Mar BV,Pao gan SE Seal,2028,5,2,37625,310160
Perla del Mar BV,Pao gan SE Seal,2028,6,3,56305,487295
Perla del Mar BV,Pao gan SE Seal,2028,7,4,74190,686355
Perla del Mar BV,Pao gan SE Seal,2028,8,8,151930,1596530
Perla del Mar BV,Pao gan SE Seal,2028,9,3,58680,640410
Perla del Mar BV,Pao gan SE Seal,2028,10,1,18540,180145
Perla del Mar BV,Pao gan SE Seal,2028,11,12,225505,2282145
Perla del Mar BV,Pao gan SE Seal,2028,12,1,19870,192150
Perla del Mar BV,Pao gan SE Seal,2029,1,3,56395,NA
Perla del Mar BV,Pao gan SE Seal,2029,2,7,129660,NA
Perla del Mar BV,Pao gan SE Seal,2029,3,4,72855,NA
Perla del Mar BV,Pao gan SE Seal,2029,4,5,94590,NA
Perla del Mar BV,Pao gan SE Seal,2029,5,4,78305,NA
Perla del Mar BV,Pao gan SE Seal,2029,6,5,94655,959215
Perla del Mar BV,Pao gan SE Seal,2029,7,10,185695,1967230
Perla del Mar BV,Pao gan SE Seal,2029,8,9,171410,1738960
Perla del Mar BV,Pao gan SE Seal,2029,9,9,174195,1808020
Perla del Mar BV,Pao gan SE Seal,2029,10,4,76975,812515
Perla del Mar BV,Pao gan SE Seal,2029,11,7,136280,1452590
Perla del Mar BV,Pao gan SE Seal,2029,12,7,134905,1258820
Perla del Mar BV,Pao gan SE Seal,2030,1,4,75520,791305
Perla del Mar BV,Pao gan SE Seal,2030,2,11,212030,2478675
Perla del Mar BV,Pao gan SE Seal,2030,3,6,115685,1225495
Perla del Mar BV,Pao gan SE Seal,2030,4,2,41275,661140
Perla del Mar BV,Pao gan SE Seal,2030,5,7,142185,2467370
Perla del Mar BV,Pao gan SE Seal,2030,6,3,55965,702440
Perla del Mar BV,Pao gan SE Seal,2030,7,8,156835,1845910
Perla del Mar BV,Pao gan SE Seal,2030,8,5,98155,1107490
Perla del Mar BV,Pao gan SE Seal,2030,9,4,77655,767395
Perla del Mar BV,Pao gan SE Seal,2030,10,2,38675,341275
Perla del Mar BV,Pao gan SE Seal,2030,11,2,37810,299110
Perla del Mar BV,Pao gan SE Seal,2030,12,1,19730,151000
Perla del Mar BV,Pao gan SE Seal,2031,2,2,39865,314065
Perla del Mar BV,Pao gan SE Seal,2031,3,2,40810,373295
Perla del Mar BV,Pao gan SE Seal,2031,4,2,38115,412250
Perla del Mar BV,Pao gan SE Seal,2031,5,4,79105,1111630
Perla del Mar BV,Pao gan SE Seal,2031,6,3,59200,826280
Perla del Mar BV,Pao gan SE Seal,2031,7,2,40345,527170
Perla del Mar BV,Pao gan SE Seal,2031,8,7,148595,1732930
Perla del Mar BV,Pao gan SE Seal,2031,9,3,58210,657490
Perla del Mar BV,Pao gan SE Seal,2031,11,1,19535,192105
Perla del Mar BV,Pao gan SE Seal,2032,1,3,59010,523360
Perla del Mar BV,Pao gan SE Seal,2032,2,5,99625,953495
Perla del Mar BV,Pao gan SE Seal,2032,3,4,80065,985565
Perla del Mar BV,Pao gan SE Seal,2032,4,4,78505,1233645
Perla del Mar BV,Pao gan SE Seal,2032,5,4,78780,1269630
Perla del Mar BV,Pao gan SE Seal,2032,6,4,76975,1202630
Perla del Mar BV,Pao gan SE Seal,2032,7,5,99025,1274560
Perla del Mar BV,Pao gan SE Seal,2032,8,6,119800,1241355
Perla del Mar BV,Pao gan SE Seal,2032,9,5,99210,1167530
Perla del Mar BV,Pao gan SE Seal,2032,10,4,79780,847625
Perla del Mar BV,Pao gan SE Seal,2032,11,1,19550,185010
Perla del Mar BV,Pao gan SE Seal,2032,12,1,19870,180150
Perla del Mar BV,Pao gan SE Seal,2033,1,2,39510,474380
Perla del Mar BV,Pao gan SE Seal,2033,2,7,137975,1108410
Perla del Mar BV,Pao gan SE Seal,2033,3,3,59840,481120
Perla del Mar BV,Pao gan SE Seal,2033,4,2,40740,466245
Perla del Mar BV,Pao gan SE Seal,2033,5,4,79875,841680
Perla del Mar BV,Pao gan SE Seal,2033,6,4,78615,605385
Perla del Mar BV,Pao gan SE Seal,2033,7,6,119855,1211620
Perla del Mar BV,Pao gan SE Seal,2033,8,6,118745,1274755
Perla del Mar BV,Pao gan SE Seal,2033,9,12,238710,2340400
Perla del Mar BV,Pao gan SE Seal,2033,10,1,19645,214025
Perla del Mar BV,Pao gan SE Seal,2033,11,5,100740,1104575
Perla del Mar BV,Pao gan SE Seal,2033,12,5,101320,1148800
Perla del Mar BV,Pao gan SE Seal,2034,1,4,78080,880470
Perla del Mar BV,Pao gan SE Seal,2034,2,2,39210,443115
Perla del Mar BV,Pao gan SE Seal,2034,3,3,61530,923485
Perla del Mar BV,Pao gan SE Seal,2034,4,6,116430,1844930
Perla del Mar BV,Pao gan SE Seal,2034,5,5,106335,1547255
Perla del Mar BV,Pao gan SE Seal,2034,6,4,84940,1439755
Perla del Mar BV,Pao gan SE Seal,2034,7,5,109095,1882165
Perla del Mar BV,Pao gan SE Seal,2034,8,4,87115,1495620
Perla del Mar BV,Pao gan SE Seal,2034,9,3,63085,1072590
Perla del Mar BV,Pao gan SE Seal,2034,10,2,44245,716470
Perla del Mar BV,hǎi dǎn Corporation Wharf,2029,4,1,28080,246145
Perla del Mar BV,hǎi dǎn Corporation Wharf,2030,3,2,50590,374255
Perla del Mar BV,hǎi dǎn Corporation Wharf,2030,4,1,23145,169110
Perla del Mar BV,hǎi dǎn Corporation Wharf,2030,6,1,21755,159050
Perla del Mar BV,hǎi dǎn Corporation Wharf,2030,8,1,22075,311045
Perla del Mar BV,hǎi dǎn Corporation Wharf,2030,9,1,22315,282210
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,3,1,22865,209180
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,4,2,46380,359230
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,5,2,43565,612435
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,6,1,22500,314280
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,7,1,21715,283040
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,9,1,22545,187010
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,10,2,43410,442160
Perla del Mar BV,hǎi dǎn Corporation Wharf,2031,12,1,22855,219190
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,1,3,81195,750305
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,3,2,45620,561300
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,7,2,45620,372225
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,8,3,70610,560225
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,9,2,45815,364070
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,10,2,45415,360235
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,11,2,44815,352230
Perla del Mar BV,hǎi dǎn Corporation Wharf,2032,12,1,21760,169110
Perla del Mar BV,hǎi dǎn Corporation Wharf,2033,1,2,43360,333295
Perla del Mar BV,hǎi dǎn Corporation Wharf,2033,3,3,67585,497235
Perla del Mar BV,hǎi dǎn Corporation Wharf,2033,4,2,45850,327175
Perla del Mar BV,hǎi dǎn Corporation Wharf,2033,6,2,45420,312095
Perla del Mar BV,hǎi dǎn Corporation Wharf,2033,7,2,45810,307290
Perla del Mar BV,hǎi dǎn Corporation Wharf,2033,9,1,23140,154080
Perla del Mar BV,hǎi dǎn Corporation Wharf,2033,12,2,42560,281100
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,1,1,23125,152050
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,3,1,20450,131065
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,4,1,22990,149050
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,7,1,21770,146050
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,9,1,22635,385070
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,10,4,88815,1437715
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,11,2,43625,657500
Perla del Mar BV,hǎi dǎn Corporation Wharf,2034,12,1,21705,342085
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2029,8,1,13140,158030
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2029,9,1,14350,171055
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2029,12,1,16875,173125
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2030,4,1,17030,162145
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2030,6,1,22685,213100
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2030,8,1,14995,135055
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2030,10,1,22670,150065
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2030,11,1,21685,153015
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2031,1,2,35860,337210
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2031,5,1,15175,125005
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2031,7,1,19790,130005
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2031,10,6,115875,920445
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2031,11,5,87060,819295
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2031,12,3,63535,563165
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,1,1,19250,171075
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,2,1,20200,206065
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,3,6,107170,1036590
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,4,7,122635,1160435
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,5,17,290590,2772165
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,6,10,183155,1752825
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,7,6,97685,966525
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,8,11,195845,1440690
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,9,4,63050,900515
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,10,9,148610,1002630
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2032,11,6,97375,656320
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,1,2,34065,230165
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,2,5,76050,771415
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,3,3,49790,501195
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,4,3,46565,NA
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,5,5,77490,NA
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,6,3,46545,NA
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,8,2,35780,NA
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,9,3,43895,400185
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,10,4,61935,535290
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2033,11,3,47385,432320
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2034,5,1,20150,171095
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2034,6,1,20155,172045
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2034,8,2,35770,312265
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2034,10,2,35695,319250
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2034,11,4,71495,645255
Perla del Mar Deep-sea,Caracola del Este Ltd. Liability Co,2034,12,1,15570,109095
Perla del Mar Deep-sea,Caracola del Sol Services,2029,3,1,22585,285055
Perla del Mar Deep-sea,Caracola del Sol Services,2029,5,1,16370,215065
Perla del Mar Deep-sea,Caracola del Sol Services,2029,8,1,21565,259205
Perla del Mar Deep-sea,Caracola del Sol Services,2029,9,1,21765,260095
Perla del Mar Deep-sea,Caracola del Sol Services,2030,1,1,19195,195170
Perla del Mar Deep-sea,Caracola del Sol Services,2030,3,1,16995,165125
Perla del Mar Deep-sea,Caracola del Sol Services,2030,4,2,32975,333115
Perla del Mar Deep-sea,Caracola del Sol Services,2030,5,1,15980,146140
Perla del Mar Deep-sea,Caracola del Sol Services,2030,6,2,37620,345215
Perla del Mar Deep-sea,Caracola del Sol Services,2030,8,1,15990,143050
Perla del Mar Deep-sea,Caracola del Sol Services,2030,10,1,17260,154005
