source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Mar de la Vida S.p.A.,Costa de la Felicidad Shipping,2033,85,1439025,NA
Mar de la Vida S.p.A.,Costa de la Felicidad Shipping,2034,183,2986820,26852715
Mar de la Vida S.p.A.,Mar del Este CJSC,2028,43,645800,7475765
Mar de la Vida S.p.A.,Mar del Este CJSC,2029,23,395355,4798295
Mar de la Vida S.p.A.,Mar del Este CJSC,2030,41,643535,5863110
Mar de la Vida S.p.A.,Mar del Este CJSC,2031,24,403525,4725500
Mar de la Vida S.p.A.,Mar del Este CJSC,2032,135,2228955,28881520
Mar de la Vida S.p.A.,Mar del Este CJSC,2033,41,666095,NA
Mar de la Vida S.p.A.,Mar del Este CJSC,2034,86,1464045,13796375
Mar de la Vida S.p.A.,Mar del Placer Manatee,2028,22,385015,4581850
Mar de la Vida S.p.A.,Mar del Placer Manatee,2029,68,1184920,14441600
Mar de la Vida S.p.A.,Mar del Placer Manatee,2030,279,4690230,50311195
Mar de la Vida S.p.A.,Mar del Placer Manatee,2031,176,2953030,33270720
Mar de la Vida S.p.A.,Mar del Placer Manatee,2032,185,3009310,32240460
Mar de la Vida S.p.A.,Mar del Placer Manatee,2033,216,3555930,NA
Mar de la Vida S.p.A.,Mar del Placer Manatee,2034,187,3158920,32221980
Mar de la Vida S.p.A.,Pao gan LC Freight ,2028,1,17775,186090
Mar de la Vida S.p.A.,Pao gan LC Freight ,2029,4,75945,831290
Mar de la Vida S.p.A.,Pao gan LC Freight ,2030,7,122265,1259625
Mar de la Vida S.p.A.,Pao gan LC Freight ,2031,3,53145,521200
Mar de la Vida S.p.A.,Pao gan LC Freight ,2032,13,225145,3028205
Mar de la Vida S.p.A.,Pao gan LC Freight ,2033,10,157380,NA
Mar de la Vida S.p.A.,Pao gan LC Freight ,2034,23,367375,3473850
Mar de la Vida S.p.A.,Selous Game Reserve  S.A. de C.V.,2028,16,278195,3354975
Mar de la Vida S.p.A.,Selous Game Reserve  S.A. de C.V.,2029,49,857555,10583210
Mar de la Vida S.p.A.,Selous Game Reserve  S.A. de C.V.,2030,56,998785,11942175
Mar de la Vida S.p.A.,Selous Game Reserve  S.A. de C.V.,2031,113,1972280,29666150
Mar de la Vida S.p.A.,Selous Game Reserve  S.A. de C.V.,2032,160,2830440,33220410
Mar de la Vida S.p.A.,Selous Game Reserve  S.A. de C.V.,2033,78,1361845,NA
Mar de la Vida S.p.A.,The Sea Turtle GmbH & Co. KG,2032,43,714550,7472440
Mar de la Vida S.p.A.,The Sea Turtle GmbH & Co. KG,2033,25,426115,NA
Mar de la Vida S.p.A.,The Sea Turtle GmbH & Co. KG,2034,39,680170,6864940
Mar del Norte United,Brisa del Este BV,2028,2,39075,198575
Mar del Norte United,Brisa del Este BV,2029,9,160580,838250
Mar del Norte United,Brisa del Este BV,2030,8,144715,1384850
Mar del Norte United,Brisa del Este BV,2031,15,263770,2861650
Mar del Norte United,Brisa del Este BV,2032,17,310165,4526395
Mar del Norte United,Brisa del Este BV,2033,25,435370,NA
Mar del Norte United,Brisa del Este BV,2034,18,304325,4579075
Mar del Norte United,Caracola del Sol Services,2028,16,388920,2641340
Mar del Norte United,Caracola del Sol Services,2029,3,63065,679285
Mar del Norte United,Caracola del Sol Services,2031,5,93000,747385
Mar del Norte United,Caracola del Sol Services,2032,32,639010,5209595
Mar del Norte United,Caracola del Sol Services,2033,11,180295,1885330
Mar del Norte United,Caracola del Sol Services,2034,3,19190,315035
Mar del Norte United,Costa de la Felicidad Shipping,2028,6,129845,1142460
Mar del Norte United,Costa de la Felicidad Shipping,2029,14,248185,3072865
Mar del Norte United,Costa de la Felicidad Shipping,2030,34,585480,6360515
Mar del Norte United,Costa de la Felicidad Shipping,2031,98,1719425,25201590
Mar del Norte United,Costa de la Felicidad Shipping,2032,57,978545,16523255
Mar del Norte United,Costa de la Felicidad Shipping,2033,67,1093620,NA
Mar del Norte United,Costa de la Felicidad Shipping,2034,101,1595795,23182460
Mar del Norte United,Mar del Este CJSC,2029,2,40165,510370
Mar del Norte United,Mar del Este CJSC,2030,1,17715,175060
Mar del Norte United,Mar del Este CJSC,2031,27,590335,4580295
Mar del Norte United,Mar del Este CJSC,2032,26,567885,5047895
Mar del Norte United,Mar del Este CJSC,2033,4,87970,636205
Mar del Norte United,Mar del Este CJSC,2034,1,19415,230115
Mar del Norte United,Rift Valley fishery Inc,2028,96,1668945,13217980
Mar del Norte United,Rift Valley fishery Inc,2029,114,2072255,23757220
Mar del Norte United,Rift Valley fishery Inc,2030,120,2149860,23656970
Mar del Norte United,Rift Valley fishery Inc,2031,26,439335,5074445
Mar del Norte United,Rift Valley fishery Inc,2032,28,492985,8171655
Mar del Norte United,Rift Valley fishery Inc,2033,16,328785,3328420
Mar del Norte United,Rift Valley fishery Inc,2034,3,66275,742315
Mar del Norte United,hǎi dǎn Corporation Wharf,2028,57,1374895,9180810
Mar del Norte United,hǎi dǎn Corporation Wharf,2029,12,280590,1999010
Mar del Norte United,hǎi dǎn Corporation Wharf,2030,1,20400,88235
Mar del Norte United,hǎi dǎn Corporation Wharf,2031,21,451565,3492755
Mar del Norte United,hǎi dǎn Corporation Wharf,2032,8,197190,1530685
Mar del Norte United,hǎi dǎn Corporation Wharf,2033,6,117755,870300
Mar del Norte United,hǎi dǎn Corporation Wharf,2034,1,21160,260205
Mar del Oeste Cruise ship,Caracola del Sol Services,2028,135,2910045,26594725
Mar del Oeste Cruise ship,Caracola del Sol Services,2029,217,4222095,NA
Mar del Oeste Cruise ship,Caracola del Sol Services,2030,131,2400815,20446465
Mar del Oeste Cruise ship,Caracola del Sol Services,2031,83,1542970,12674435
Mar del Oeste Cruise ship,Caracola del Sol Services,2032,62,1191865,10298835
Mar del Oeste Cruise ship,Caracola del Sol Services,2033,119,2198355,19306635
Mar del Oeste Cruise ship,Caracola del Sol Services,2034,179,3330350,NA
Mar del Oeste Cruise ship,Faroe Islands Halibut AS,2029,15,408795,3958355
Mar del Oeste Cruise ship,Faroe Islands Halibut AS,2030,47,1233510,13232205
Mar del Oeste Cruise ship,Lake Turkana  Charter Boat  NV Marine,2028,2,52845,451255
Mar del Oeste Cruise ship,Lake Turkana  Charter Boat  NV Marine,2029,45,1176315,11019545
Mar del Oeste Cruise ship,Lake Turkana  Charter Boat  NV Marine,2030,17,449400,3695740
Mar del Oeste Cruise ship,Mar del Este CJSC,2028,16,396920,3413700
Mar del Oeste Cruise ship,Mar del Este CJSC,2029,7,162005,1612845
Mar del Oeste Cruise ship,Mar del Este CJSC,2030,7,170430,1811895
Mar del Oeste Cruise ship,Mar del Este CJSC,2031,4,91830,1099440
Mar del Oeste Cruise ship,Mar del Este CJSC,2032,19,446075,4966235
Mar del Oeste Cruise ship,Mar del Este CJSC,2033,17,378505,5284585
Mar del Oeste Cruise ship,Mar del Este CJSC,2034,10,208960,2034755
Mar del Oeste Cruise ship,Punjab s Marine conservation,2028,35,728875,6882410
Mar del Oeste Cruise ship,Punjab s Marine conservation,2029,49,984265,NA
Mar del Oeste Cruise ship,Punjab s Marine conservation,2030,14,268085,3336635
Mar del Oeste Cruise ship,Punjab s Marine conservation,2031,9,192125,2181965
Mar del Oeste Cruise ship,Punjab s Marine conservation,2032,1,21905,210155
Mar del Oeste Cruise ship,Punjab s Marine conservation,2033,30,597960,5787905
Mar del Oeste Cruise ship,Punjab s Marine conservation,2034,31,620910,10358420
Mar del Oeste Cruise ship,hǎi dǎn Corporation Wharf,2028,26,641480,5727985
Mar del Oeste Cruise ship,hǎi dǎn Corporation Wharf,2029,21,563730,5458825
Mar del Oeste Cruise ship,hǎi dǎn Corporation Wharf,2030,44,1149750,12395565
Mar del Oeste Cruise ship,hǎi dǎn Corporation Wharf,2031,17,383185,4538350
Mar del Oeste Cruise ship,hǎi dǎn Corporation Wharf,2032,14,302695,2909500
Mar del Oeste Cruise ship,hǎi dǎn Corporation Wharf,2033,9,218490,2665480
Mar del Oeste Cruise ship,hǎi dǎn Corporation Wharf,2034,28,693075,8157960
Marine Adventures Ltd. Corporation Brothers,The Salty Dog Limited Liability Company,2028,20,520295,5229970
Marine Adventures Ltd. Corporation Brothers,The Salty Dog Limited Liability Company,2029,38,988550,2992150
Marine Adventures Ltd. Corporation Brothers,The Salty Dog Limited Liability Company,2030,15,386695,1768130
Marine Adventures Ltd. Corporation Brothers,The Salty Dog Limited Liability Company,2031,2,52020,429300
Marine Adventures Ltd. Corporation Brothers,The Salty Dog Limited Liability Company,2032,17,445760,5301890
Marine Adventures Ltd. Corporation Brothers,The Salty Dog Limited Liability Company,2034,10,260165,814145
Marine Masterminds Kga Line,Costa de la Felicidad Shipping,2028,18,368795,1663855
Marine Masterminds Kga Line,Costa de la Felicidad Shipping,2029,111,2421840,14278785
Marine Masterminds Kga Line,Costa de la Felicidad Shipping,2030,108,2433585,14827655
Marine Masterminds Kga Line,Costa de la Felicidad Shipping,2031,40,942230,5189545
Marine Masterminds Kga Line,Costa de la Felicidad Shipping,2032,14,304315,2023080
Marine Masterminds Kga Line,Costa de la Felicidad Shipping,2033,52,1270955,NA
Marine Masterminds Kga Line,Costa de la Felicidad Shipping,2034,22,523315,NA
Marine Masterminds Kga Line,Mar del Este CJSC,2028,120,1547375,NA
Marine Masterminds Kga Line,Mar del Este CJSC,2029,49,772760,4076630
Marine Masterminds Kga Line,Mar del Este CJSC,2031,2,16510,105640
Marine Masterminds Kga Line,Mar del Este CJSC,2032,2,47105,326110
Marine Masterminds Kga Line,Mar del Este CJSC,2034,5,117515,815370
Marine Masterminds Kga Line,Norwegian King Crab Ges.m.b.H.,2028,27,574540,2847515
Marine Masterminds Kga Line,Norwegian King Crab Ges.m.b.H.,2029,30,616130,3069705
Marine Masterminds Kga Line,Yu gan  Sea spray GmbH Industrial,2029,58,1259270,6712165
Marine Masterminds Kga Line,Yu gan  Sea spray GmbH Industrial,2030,113,2528200,14577120
Marine Masterminds Kga Line,Yu gan  Sea spray GmbH Industrial,2031,42,895485,5074775
Marine Masterminds SE Saltwater,Sea Breeze Corporation Marine sanctuary,2028,1,17815,215005
Marine Masterminds SE Saltwater,Sea Breeze Corporation Marine sanctuary,2029,11,79010,965600
Marine Masterminds SE Saltwater,Sea Breeze Corporation Marine sanctuary,2030,23,476260,4216570
Marine Masterminds SE Saltwater,Sea Breeze Corporation Marine sanctuary,2031,11,231065,2312235
Marine Masterminds SE Saltwater,Sea Breeze Corporation Marine sanctuary,2032,10,99770,1105120
Marine Masterminds SE Saltwater,Sea Breeze Corporation Marine sanctuary,2033,13,214615,NA
Marine Masterminds SE Saltwater,Sea Breeze Corporation Marine sanctuary,2034,6,59865,632060
Marine Masterminds SE Saltwater,hǎi dǎn Corporation Wharf,2028,173,2916800,33692485
Marine Masterminds SE Saltwater,hǎi dǎn Corporation Wharf,2029,181,2250780,NA
Marine Masterminds SE Saltwater,hǎi dǎn Corporation Wharf,2030,70,1442210,12760375
Marine Masterminds SE Saltwater,hǎi dǎn Corporation Wharf,2031,95,2002660,21647235
Marine Masterminds SE Saltwater,hǎi dǎn Corporation Wharf,2032,201,3185010,33096495
Marine Masterminds SE Saltwater,hǎi dǎn Corporation Wharf,2033,202,3535240,NA
Marine Masterminds SE Saltwater,hǎi dǎn Corporation Wharf,2034,236,3942335,NA
Marine Mermaids Inc Marine conservation,Belgian Cod BV Solutions,2028,22,993920,4904675
Marine Mermaids Inc Marine conservation,Belgian Cod BV Solutions,2030,6,64030,377585
Marine Mermaids Inc Marine conservation,Belgian Cod BV Solutions,2031,2,19780,118865
Marine Mermaids Inc Marine conservation,Belgian Cod BV Solutions,2032,16,261315,1764490
Marine Mermaids Inc Marine conservation,Belgian Cod BV Solutions,2033,100,1672860,NA
Marine Mermaids Inc Marine conservation,Belgian Cod BV Solutions,2034,296,4593680,NA
Marine Mermaids Inc Marine conservation,Mar del Este CJSC,2028,41,1338110,6413590
Marine Mermaids Inc Marine conservation,Mar del Este CJSC,2029,11,307200,1252315
Marine Mermaids Inc Marine conservation,Mar del Este CJSC,2032,4,104830,644210
Marine Mermaids Inc Marine conservation,Yu gan  Sea spray GmbH Industrial,2029,72,1180450,6205255
Marine Mermaids Inc Marine conservation,Yu gan  Sea spray GmbH Industrial,2030,249,4760285,28653555
Marine Mermaids Inc Marine conservation,Yu gan  Sea spray GmbH Industrial,2031,36,765420,4874525
Marine Mermaids Inc Marine conservation,hǎi dǎn Corporation Wharf,2028,51,2302615,11110075
Marine Muse Ltd. Corporation Catfish,Assam  Market Cargo ship Company Marine conservation,2030,16,271785,2353170
Marine Muse Ltd. Corporation Catfish,Assam  Market Cargo ship Company Marine conservation,2031,27,473895,4651540
Marine Muse Ltd. Corporation Catfish,Assam  Market Cargo ship Company Marine conservation,2032,53,956640,7136770
Marine Muse Ltd. Corporation Catfish,Assam  Market Cargo ship Company Marine conservation,2033,30,550145,NA
Marine Muse Ltd. Corporation Catfish,Assam  Market Cargo ship Company Marine conservation,2034,18,320220,3668620
Marine Muse Ltd. Corporation Catfish,Caracola del Sol Services,2030,24,420545,3798355
Marine Muse Ltd. Corporation Catfish,Caracola del Sol Services,2031,26,453745,4131785
Marine Muse Ltd. Corporation Catfish,Caracola del Sol Services,2032,1,19415,189025
Marine Muse Ltd. Corporation Catfish,Caracola del Sol Services,2033,2,39185,396120
Marine Muse Ltd. Corporation Catfish,Caracola del Sol Services,2034,15,262985,2190080
Marine Muse Ltd. Corporation Catfish,Costa de la Felicidad Shipping,2031,75,1419450,14109340
Marine Muse Ltd. Corporation Catfish,Costa de la Felicidad Shipping,2032,123,2317915,19303075
Marine Muse Ltd. Corporation Catfish,Costa de la Felicidad Shipping,2033,69,1290245,NA
Marine Muse Ltd. Corporation Catfish,Costa de la Felicidad Shipping,2034,9,172820,1387940
Marine Muse Ltd. Corporation Catfish,Estrella del Sol Buoy,2030,1,15990,158095
Marine Muse Ltd. Corporation Catfish,Estrella del Sol Buoy,2031,14,241635,2987620
Marine Muse Ltd. Corporation Catfish,Estrella del Sol Buoy,2032,19,328115,2838185
Marine Muse Ltd. Corporation Catfish,Estrella del Sol Buoy,2033,21,383075,NA
Marine Muse Ltd. Corporation Catfish,Estrella del Sol Buoy,2034,15,329450,2856410
Marine Muse Ltd. Corporation Catfish,Mar del Este CJSC,2030,11,187130,1588760
Marine Muse Ltd. Corporation Catfish,Mar del Este CJSC,2031,65,1185305,11440845
Marine Muse Ltd. Corporation Catfish,Mar del Este CJSC,2032,86,1600310,14147630
Marine Muse Ltd. Corporation Catfish,Mar del Este CJSC,2033,84,1528450,NA
Marine Muse Ltd. Corporation Catfish,Mar del Este CJSC,2034,30,589405,4745740
Marine Muse Ltd. Corporation Catfish,Orange River   Incorporated Shipping,2030,8,127905,1007495
Marine Muse Ltd. Corporation Catfish,Orange River   Incorporated Shipping,2031,33,543975,4510205
Marine Muse Ltd. Corporation Catfish,Orange River   Incorporated Shipping,2032,16,276145,2281210
Marine Muse Ltd. Corporation Catfish,Orange River   Incorporated Shipping,2033,39,690095,NA
Marine Muse Ltd. Corporation Catfish,Orange River   Incorporated Shipping,2034,9,155195,1162500
Marine Muse Ltd. Corporation Catfish,Pao gan SE Seal,2030,1,17235,161090
Marine Muse Ltd. Corporation Catfish,Pao gan SE Seal,2031,45,805270,10302175
Marine Muse Ltd. Corporation Catfish,Pao gan SE Seal,2032,33,614085,7057095
Marine Muse Ltd. Corporation Catfish,Pao gan SE Seal,2033,45,835740,NA
Marine Muse Ltd. Corporation Catfish,Pao gan SE Seal,2034,24,443015,NA
Marit GmbH & Co. KG,AquaDelight N.V. Coral Reef,2032,39,879705,7490865
Marit GmbH & Co. KG,AquaDelight N.V. Coral Reef,2033,56,1205830,NA
Marit GmbH & Co. KG,AquaDelight N.V. Coral Reef,2034,101,2018430,NA
Marit GmbH & Co. KG,Caracola del Sol Services,2032,35,696710,6708470
Marit GmbH & Co. KG,Caracola del Sol Services,2033,40,915910,NA
Marit GmbH & Co. KG,Caracola del Sol Services,2034,10,212735,1917945
Marit GmbH & Co. KG,Kong zhong diao yu  Ges.m.b.H.,2032,4,24255,248945
Marit GmbH & Co. KG,Kong zhong diao yu  Ges.m.b.H.,2033,183,4150615,NA
Marit GmbH & Co. KG,Kong zhong diao yu  Ges.m.b.H.,2034,25,533900,NA
Marit GmbH & Co. KG,Mar del Este CJSC,2032,26,545505,5415570
Marit GmbH & Co. KG,Mar del Este CJSC,2033,17,324925,NA
Marit GmbH & Co. KG,Mar del Este CJSC,2034,29,601950,NA
Marit GmbH & Co. KG,Mar del Placer Manatee,2031,1,18435,181005
Marit GmbH & Co. KG,Mar del Placer Manatee,2032,207,4085745,39733495
Marit GmbH & Co. KG,Mar del Placer Manatee,2033,26,557805,NA
Marit GmbH & Co. KG,Selous Game Reserve  S.A. de C.V.,2032,38,809730,7524735
Marit GmbH & Co. KG,Selous Game Reserve  S.A. de C.V.,2033,13,244280,NA
Michael Ltd. Corporation Seal,AquaDelight N.V. Coral Reef,2028,21,356635,3500760
Michael Ltd. Corporation Seal,AquaDelight N.V. Coral Reef,2029,49,869930,9204450
Michael Ltd. Corporation Seal,AquaDelight N.V. Coral Reef,2030,4,63630,614565
Michael Ltd. Corporation Seal,AquaDelight N.V. Coral Reef,2032,53,786070,8303120
Michael Ltd. Corporation Seal,AquaDelight N.V. Coral Reef,2033,67,1111580,NA
Michael Ltd. Corporation Seal,AquaDelight N.V. Coral Reef,2034,65,1163720,12651925
Michael Ltd. Corporation Seal,Caracola del Sol Services,2028,26,437120,4784740
Michael Ltd. Corporation Seal,Caracola del Sol Services,2029,18,311940,3483120
Michael Ltd. Corporation Seal,Caracola del Sol Services,2030,10,151775,1440560
Michael Ltd. Corporation Seal,Caracola del Sol Services,2031,50,778330,7699170
Michael Ltd. Corporation Seal,Caracola del Sol Services,2032,15,242470,2528340
Michael Ltd. Corporation Seal,Costa de la Felicidad Shipping,2028,3,53795,523235
Michael Ltd. Corporation Seal,Costa de la Felicidad Shipping,2029,40,672500,7037600
Michael Ltd. Corporation Seal,Costa de la Felicidad Shipping,2030,56,1086850,10250105
Michael Ltd. Corporation Seal,Costa de la Felicidad Shipping,2031,127,2030490,19765705
Michael Ltd. Corporation Seal,Costa de la Felicidad Shipping,2032,173,2924405,26148790
Michael Ltd. Corporation Seal,Costa de la Felicidad Shipping,2033,64,914620,NA
Michael Ltd. Corporation Seal,Costa de la Felicidad Shipping,2034,37,516595,6202025
Michael Ltd. Corporation Seal,East Ltd Marine life,2029,1,17870,216200
Michael Ltd. Corporation Seal,East Ltd Marine life,2032,93,1279020,13209125
Michael Ltd. Corporation Seal,East Ltd Marine life,2033,22,265105,NA
Michael Ltd. Corporation Seal,East Ltd Marine life,2034,31,462420,5279015
Michael Ltd. Corporation Seal,Madagascar Coast  AG Freight ,2029,2,35870,408165
Michael Ltd. Corporation Seal,Madagascar Coast  AG Freight ,2030,10,179350,1686540
Michael Ltd. Corporation Seal,Madagascar Coast  AG Freight ,2031,22,354190,3456930
Michael Ltd. Corporation Seal,Madagascar Coast  AG Freight ,2032,36,470280,4836485
Michael Ltd. Corporation Seal,Madagascar Coast  AG Freight ,2033,22,253300,NA
Michael Ltd. Corporation Seal,Madagascar Coast  AG Freight ,2034,11,168825,1891005
Michael Ltd. Corporation Seal,Mar del Este CJSC,2028,9,152655,1666940
Michael Ltd. Corporation Seal,Mar del Este CJSC,2029,3,55465,606285
Michael Ltd. Corporation Seal,Mar del Este CJSC,2030,38,722335,6413010
Michael Ltd. Corporation Seal,Mar del Este CJSC,2031,52,940370,8945850
Michael Ltd. Corporation Seal,Mar del Este CJSC,2032,43,716630,7357710
Michael Ltd. Corporation Seal,Mar del Este CJSC,2033,4,56750,631265
Michael Ltd. Corporation Seal,Mar del Este CJSC,2034,2,26240,323190
Michael Ltd. Corporation Seal,Pao gan SE Seal,2028,34,592125,6083380
Michael Ltd. Corporation Seal,Pao gan SE Seal,2029,57,982320,11010050
Michael Ltd. Corporation Seal,Pao gan SE Seal,2030,40,715225,6713460
Michael Ltd. Corporation Seal,Pao gan SE Seal,2031,28,523575,5088035
Michael Ltd. Corporation Seal,Pao gan SE Seal,2032,5,84275,852675
Michael Ltd. Corporation Seal,Saltwater Supreme Pelican Ltd Enterprises,2028,36,590275,6307475
Michael Ltd. Corporation Seal,Saltwater Supreme Pelican Ltd Enterprises,2029,15,275260,3090615
Michael Ltd. Corporation Seal,Saltwater Supreme Pelican Ltd Enterprises,2030,11,200260,1873975
Michael Ltd. Corporation Seal,Saltwater Supreme Pelican Ltd Enterprises,2031,2,36560,343285
Michael Ltd. Corporation Seal,Sea Breeze Corporation Marine sanctuary,2028,32,577800,6306290
Michael Ltd. Corporation Seal,Sea Breeze Corporation Marine sanctuary,2029,21,289095,3196075
Michael Ltd. Corporation Seal,Sea Breeze Corporation Marine sanctuary,2030,14,243750,2216655
Michael Ltd. Corporation Seal,Sea Breeze Corporation Marine sanctuary,2031,17,292950,2878800
Michael Ltd. Corporation Seal,Sea Breeze Corporation Marine sanctuary,2032,2,35860,355235
Michael Ltd. Corporation Seal,SeaBass &  SE Tanker,2029,29,490405,5447555
Michael Ltd. Corporation Seal,SeaBass &  SE Tanker,2030,9,164940,1616670
Michael Ltd. Corporation Seal,SeaBass &  SE Tanker,2031,63,1081195,10680300
Michael Ltd. Corporation Seal,SeaBass &  SE Tanker,2032,81,1214575,11723005
Michael Ltd. Corporation Seal,SeaBass &  SE Tanker,2033,1,17825,197180
Michael Ltd. Corporation Seal,SeaBass &  SE Tanker,2034,1,20465,184110
Michael Ltd. Corporation Seal,The Sea Turtle GmbH & Co. KG,2031,20,360835,3511825
Michael Ltd. Corporation Seal,The Sea Turtle GmbH & Co. KG,2032,7,124640,1237620
Michael Ltd. Corporation Seal,The Sea Turtle GmbH & Co. KG,2033,17,298925,3295390
Michael Ltd. Corporation Seal,The Sea Turtle GmbH & Co. KG,2034,19,347280,4208790
Michael Ltd. Corporation Seal,hǎi dǎn Corporation Wharf,2028,28,463635,4995715
Michael Ltd. Corporation Seal,hǎi dǎn Corporation Wharf,2029,15,265195,3058080
Michael Ltd. Corporation Seal,hǎi dǎn Corporation Wharf,2030,16,301980,2664110
Michael Ltd. Corporation Seal,hǎi dǎn Corporation Wharf,2031,7,137680,1138795
Michael Ltd. Corporation Seal,hǎi dǎn Corporation Wharf,2032,20,303705,3144195
Michael Ltd. Corporation Seal,hǎi dǎn Corporation Wharf,2033,15,247425,NA
Michael Ltd. Corporation Seal,hǎi dǎn Corporation Wharf,2034,17,283725,3356095
Mizoram  S.A. de C.V.,Belgian Cod BV Solutions,2028,66,2744140,13349495
Mizoram  S.A. de C.V.,Belgian Cod BV Solutions,2029,8,165705,941840
Mizoram  S.A. de C.V.,Belgian Cod BV Solutions,2030,14,274520,1550770
Mizoram  S.A. de C.V.,Belgian Cod BV Solutions,2031,24,541640,3429865
Mizoram  S.A. de C.V.,Belgian Cod BV Solutions,2032,44,979265,6594335
Mizoram  S.A. de C.V.,Belgian Cod BV Solutions,2033,340,5333815,NA
Mizoram  S.A. de C.V.,Belgian Cod BV Solutions,2034,754,12735690,NA
Mizoram  S.A. de C.V.,Mar del Este CJSC,2028,78,2852330,NA
Mizoram  S.A. de C.V.,Mar del Este CJSC,2029,8,469830,1674930
Mizoram  S.A. de C.V.,Mar del Este CJSC,2031,2,48505,310175
Mizoram  S.A. de C.V.,Mar del Este CJSC,2034,2,32385,240025
Mizoram  S.A. de C.V.,Yu gan  Sea spray GmbH Industrial,2029,171,3566130,19645440
Mizoram  S.A. de C.V.,Yu gan  Sea spray GmbH Industrial,2030,465,8817260,50888930
Mizoram  S.A. de C.V.,Yu gan  Sea spray GmbH Industrial,2031,277,5085840,30472045
Mizoram  S.A. de C.V.,hǎi dǎn Corporation Wharf,2028,109,4673935,22623610
Nagaland Sea Catch Ltd. Liability Co Logistics,Belgian Cod BV Solutions,2029,19,396965,2629940
Nagaland Sea Catch Ltd. Liability Co Logistics,Belgian Cod BV Solutions,2030,46,913740,3760370
Nagaland Sea Catch Ltd. Liability Co Logistics,Belgian Cod BV Solutions,2031,35,799365,4181515
Nagaland Sea Catch Ltd. Liability Co Logistics,Belgian Cod BV Solutions,2032,110,2390945,10072750
Nagaland Sea Catch Ltd. Liability Co Logistics,Belgian Cod BV Solutions,2033,230,3882940,NA
Nagaland Sea Catch Ltd. Liability Co Logistics,Belgian Cod BV Solutions,2034,490,9266070,NA
Nagaland Sea Catch Ltd. Liability Co Logistics,Costa de la Felicidad Shipping,2028,28,628820,2816205
Nagaland Sea Catch Ltd. Liability Co Logistics,Costa de la Felicidad Shipping,2029,60,1380505,8380940
Nagaland Sea Catch Ltd. Liability Co Logistics,Costa de la Felicidad Shipping,2030,67,1585410,9357285
Nagaland Sea Catch Ltd. Liability Co Logistics,Costa de la Felicidad Shipping,2031,59,1399810,7126710
Nagaland Sea Catch Ltd. Liability Co Logistics,Costa de la Felicidad Shipping,2032,42,972875,4186855
Nagaland Sea Catch Ltd. Liability Co Logistics,Costa de la Felicidad Shipping,2033,31,709760,NA
Nagaland Sea Catch Ltd. Liability Co Logistics,Costa de la Felicidad Shipping,2034,12,242030,735295
Nagaland Sea Catch Ltd. Liability Co Logistics,Mar del Este CJSC,2028,217,2522730,13085385
Nagaland Sea Catch Ltd. Liability Co Logistics,Mar del Este CJSC,2029,65,949495,5609885
Nagaland Sea Catch Ltd. Liability Co Logistics,Mar del Este CJSC,2030,7,104955,678535
Nagaland Sea Catch Ltd. Liability Co Logistics,Mar del Este CJSC,2031,14,325745,1822900
Nagaland Sea Catch Ltd. Liability Co Logistics,Mar del Este CJSC,2033,8,163245,NA
Nagaland Sea Catch Ltd. Liability Co Logistics,Sailors and Surfers Incorporated Enterprises,2028,85,2031510,8734055
Nagaland Sea Catch Ltd. Liability Co Logistics,Sailors and Surfers Incorporated Enterprises,2029,24,596945,3173410
Nagaland Sea Catch Ltd. Liability Co Logistics,Sailors and Surfers Incorporated Enterprises,2032,4,83640,199120
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Breeze Sagl Oceanfront,2029,4,73585,440130
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Breeze Sagl Oceanfront,2030,76,1747410,6456115
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Breeze Sagl Oceanfront,2031,25,535515,2283890
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Striders GmbH Industrial,2028,64,1482535,7557735
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Striders GmbH Industrial,2029,12,291300,1676755
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Striders GmbH Industrial,2031,2,8330,48015
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Striders GmbH Industrial,2032,12,281280,1594420
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Striders GmbH Industrial,2033,32,711385,2880585
Nagaland Sea Catch Ltd. Liability Co Logistics,Sea Striders GmbH Industrial,2034,6,129575,358415
Nagaland Sea Catch Ltd. Liability Co Logistics,Yu gan  Sea spray GmbH Industrial,2029,11,157140,997125
Nagaland Sea Catch Ltd. Liability Co Logistics,Yu gan  Sea spray GmbH Industrial,2030,368,6151205,35651910
Nagaland Sea Catch Ltd. Liability Co Logistics,Yu gan  Sea spray GmbH Industrial,2031,74,1188320,4881115
Neptune's Realm NV Navigation,Isla del Mar NV Forwading,2029,95,1737625,18201770
Neptune's Realm NV Navigation,Isla del Mar NV Forwading,2030,292,5323095,50173680
Neptune's Realm NV Navigation,Isla del Mar NV Forwading,2031,286,5098335,49157445
Neptune's Realm NV Navigation,Isla del Mar NV Forwading,2032,198,3615525,35741260
Neptune's Realm NV Navigation,Isla del Mar NV Forwading,2033,23,394660,4053910
