source,target,Year,Month,weights,totalweightkg,totalvalueofgoodsusd
Arena del Sol Incorporated,Olas del Sur Ltd,2029,1,4,84045,476320
Arena del Sol Incorporated,Olas del Sur Ltd,2029,2,2,30535,343095
Arena del Sol Incorporated,Olas del Sur Ltd,2029,3,1,21005,120105
Arena del Sol Incorporated,Olas del Sur Ltd,2029,4,4,72570,NA
Arena del Sol Incorporated,Olas del Sur Ltd,2029,6,5,99565,721455
Arena del Sol Incorporated,Olas del Sur Ltd,2029,7,6,103095,NA
Arena del Sol Incorporated,Olas del Sur Ltd,2029,8,2,42015,250105
Arena del Sol Incorporated,Olas del Sur Ltd,2029,9,2,44025,117030
Arena del Sol Incorporated,Olas del Sur Ltd,2029,11,3,62020,NA
Arena del Sol Incorporated,Olas del Sur Ltd,2029,12,8,164255,NA
Arena del Sol Incorporated,Olas del Sur Ltd,2030,1,8,166490,901780
Arena del Sol Incorporated,Olas del Sur Ltd,2030,2,7,167775,1102595
Arena del Sol Incorporated,Olas del Sur Ltd,2030,3,13,273150,1940980
Arena del Sol Incorporated,Olas del Sur Ltd,2030,4,1,21000,189040
Arena del Sol Incorporated,Olas del Sur Ltd,2030,5,1,21015,204185
Arena del Sol Incorporated,Olas del Sur Ltd,2030,6,1,15005,144080
Arena del Sol Incorporated,Olas del Sur Ltd,2030,7,3,43025,307000
Arena del Sol Incorporated,Olas del Sur Ltd,2030,8,1,21010,195125
Arena del Sol Incorporated,Olas del Sur Ltd,2030,10,1,21015,188055
Arena del Sol Incorporated,Olas del Sur Ltd,2031,1,1,21005,118105
Arena del Sol Incorporated,Olas del Sur Ltd,2031,2,2,43795,246070
Arena del Sol Incorporated,Olas del Sur Ltd,2031,3,1,19730,110040
Arena del Sol Incorporated,Olas del Sur Ltd,2031,4,2,42340,311050
Arena del Sol Incorporated,Olas del Sur Ltd,2031,5,1,21015,199150
Arena del Sol Incorporated,Olas del Sur Ltd,2031,6,1,21005,207205
Arena del Sol Incorporated,Olas del Sur Ltd,2031,7,4,84035,572440
Arena del Sol Incorporated,Olas del Sur Ltd,2031,11,1,21540,239145
Arena del Sol Incorporated,Olas del Sur Ltd,2031,12,3,62885,597395
Arena del Sol Incorporated,Olas del Sur Ltd,2032,1,1,21020,131045
Arena del Sol Incorporated,Olas del Sur Ltd,2032,6,1,21010,254100
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,6,5,98175,308030
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,7,26,546510,1712920
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,8,37,766125,2395585
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,9,48,997030,3121770
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2028,10,8,165970,517835
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2029,2,8,162020,NA
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2029,3,24,506835,NA
Arena del Sol Pic,AtlanticAppetite Oyster  Ltd. Corporation Investment,2031,1,2,41765,298090
Arena del Sol Pic,Bay of Bengal's Sagl,2028,12,12,259590,824720
Arena del Sol Pic,Bay of Bengal's Sagl,2029,1,26,537060,NA
Arena del Sol Pic,Bay of Bengal's Sagl,2029,2,37,729695,NA
Arena del Sol Pic,Bay of Bengal's Sagl,2029,3,55,1109845,NA
Arena del Sol Pic,Bay of Bengal's Sagl,2029,5,15,271715,863940
Arena del Sol Pic,Bay of Bengal's Sagl,2029,6,20,307905,990775
Arena del Sol Pic,Caracola del Sol Services,2028,5,17,329305,NA
Arena del Sol Pic,Caracola del Sol Services,2028,6,18,330645,NA
Arena del Sol Pic,Caracola del Sol Services,2028,7,28,467935,1619800
Arena del Sol Pic,Caracola del Sol Services,2028,8,6,113430,357400
Arena del Sol Pic,Caracola del Sol Services,2028,9,14,265055,NA
Arena del Sol Pic,Caracola del Sol Services,2028,10,2,40040,124650
Arena del Sol Pic,Caracola del Sol Services,2029,1,1,16050,210130
Arena del Sol Pic,Caracola del Sol Services,2029,8,1,18875,257050
Arena del Sol Pic,Caracola del Sol Services,2029,10,1,19370,260225
Arena del Sol Pic,Caracola del Sol Services,2030,10,1,18600,166115
Arena del Sol Pic,Caracola del Sol Services,2031,1,1,18385,173095
Arena del Sol Pic,Caracola del Sol Services,2031,2,3,54845,517100
Arena del Sol Pic,Caracola del Sol Services,2031,3,5,90045,851445
Arena del Sol Pic,Caracola del Sol Services,2031,4,2,36025,472120
Arena del Sol Pic,Caracola del Sol Services,2031,6,1,17695,167050
Arena del Sol Pic,Caracola del Sol Services,2031,7,1,17985,171035
Arena del Sol Pic,Caracola del Sol Services,2031,10,2,33990,360320
Arena del Sol Pic,Caracola del Sol Services,2031,11,2,35020,373190
Arena del Sol Pic,Caracola del Sol Services,2031,12,3,50855,547210
Arena del Sol Pic,Caracola del Sol Services,2032,1,5,84285,884190
Arena del Sol Pic,Caracola del Sol Services,2032,2,5,86905,905230
Arena del Sol Pic,Caracola del Sol Services,2032,3,5,84770,939415
Arena del Sol Pic,Caracola del Sol Services,2032,4,2,34595,369205
Arena del Sol Pic,Caracola del Sol Services,2032,6,1,16905,166000
Arena del Sol Pic,Caracola del Sol Services,2032,7,1,17160,206110
Arena del Sol Pic,Caracola del Sol Services,2032,9,2,29295,300060
Arena del Sol Pic,Caracola del Sol Services,2032,11,2,30625,338255
Arena del Sol Pic,Caracola del Sol Services,2032,12,4,70490,871545
Arena del Sol Pic,Caracola del Sol Services,2033,1,5,88240,1104555
Arena del Sol Pic,Caracola del Sol Services,2033,2,1,17970,227065
Arena del Sol Pic,Caracola del Sol Services,2033,3,1,17775,226145
Arena del Sol Pic,Caracola del Sol Services,2033,4,10,206465,1765125
Arena del Sol Pic,Caracola del Sol Services,2033,5,4,64260,NA
Arena del Sol Pic,Caracola del Sol Services,2033,6,1,17890,218020
Arena del Sol Pic,Caracola del Sol Services,2033,7,2,24830,290110
Arena del Sol Pic,Caracola del Sol Services,2033,8,1,8575,96460
Arena del Sol Pic,Caracola del Sol Services,2033,9,8,114430,1262235
Arena del Sol Pic,Caracola del Sol Services,2033,10,12,163735,1777110
Arena del Sol Pic,Caracola del Sol Services,2033,11,10,98250,957740
Arena del Sol Pic,Caracola del Sol Services,2033,12,4,41730,NA
Arena del Sol Pic,Caracola del Sol Services,2034,1,4,40850,429890
Arena del Sol Pic,Caracola del Sol Services,2034,2,2,15660,269085
Arena del Sol Pic,Caracola del Sol Services,2034,3,2,15840,171085
Arena del Sol Pic,Caracola del Sol Services,2034,4,3,35420,213680
Arena del Sol Pic,Caracola del Sol Services,2034,9,1,8350,73765
Arena del Sol Pic,Caracola del Sol Services,2034,10,14,137480,1488900
Arena del Sol Pic,Caracola del Sol Services,2034,11,10,102255,995805
Arena del Sol Pic,Caracola del Sol Services,2034,12,4,57865,664215
Arena del Sol Pic,Mar del Este CJSC,2028,5,4,80070,244455
Arena del Sol Pic,Mar del Este CJSC,2028,9,2,39535,123050
Arena del Sol Pic,Mar del Este CJSC,2028,10,3,60510,385540
Arena del Sol Pic,Mar del Este CJSC,2028,11,7,152805,623955
Arena del Sol Pic,Mar del Este CJSC,2028,12,1,16565,179025
Arena del Sol Pic,Mar del Este CJSC,2029,1,2,40660,NA
Arena del Sol Pic,Mar del Este CJSC,2029,4,2,40670,NA
Arena del Sol Pic,Mar del Este CJSC,2029,11,2,37645,127495
Arena del Sol Pic,Mar del Este CJSC,2030,6,2,37765,122040
Arena del Sol Pic,Mar del Este CJSC,2031,9,1,7775,130075
Arena del Sol Pic,Mar del Este CJSC,2032,3,2,44835,131480
Arena del Sol Pic,Mar del Este CJSC,2032,4,2,51540,204140
Arena del Sol Pic,Mar del Este CJSC,2032,5,1,14810,29200
Arena del Sol Pic,Mar del Este CJSC,2032,11,1,19480,61745
Arena del Sol Pic,Mar del Este CJSC,2033,2,2,39605,191680
Arena del Sol Pic,Mar del Este CJSC,2033,3,1,17430,98455
Arena del Sol Pic,Mar del Este CJSC,2033,4,1,17425,18305
Arena del Sol Pic,Mar del Este CJSC,2033,7,1,20970,145110
Arena del Sol Pic,Mar del Este CJSC,2033,8,2,52300,362170
Arena del Sol Pic,Mar del Este CJSC,2033,9,2,37755,176055
Arena del Sol Pic,Mar del Este CJSC,2033,10,2,29035,138020
Arena del Sol Pic,Mar del Este CJSC,2033,11,2,40660,195245
Arena del Sol Pic,Mar del Este CJSC,2034,3,3,60940,394120
Arena del Sol Pic,Mar del Este CJSC,2034,4,2,47540,204105
Arena del Sol Pic,Mar del Este CJSC,2034,6,8,163695,733660
Arena del Sol Pic,Mar del Este CJSC,2034,7,1,24905,78270
Arena del Sol Pic,Mar del Este CJSC,2034,8,2,50625,194720
Arena del Sol Pic,Mar del Este CJSC,2034,9,5,94450,461350
Arena del Sol Pic,Mar del Este CJSC,2034,11,2,49975,155690
Arena del Sol Pic,Niger Bend   Limited Liability Company Marine ecology,2028,6,14,251040,782505
Arena del Sol Pic,Niger Bend   Limited Liability Company Marine ecology,2028,7,18,315800,NA
Arena del Sol Pic,Niger Bend   Limited Liability Company Marine ecology,2028,8,22,404065,NA
Arena del Sol Pic,Niger Bend   Limited Liability Company Marine ecology,2028,9,2,34320,105230
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2028,9,2,40415,125845
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2028,10,55,1153520,3564100
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2028,11,50,1040810,3528325
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2028,12,12,251540,854790
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2029,1,23,491005,NA
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2029,2,12,245575,NA
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2029,3,6,122900,NA
Arena del Sol Pic,Océano de Coral Corporation Marine conservation,2031,7,2,27965,83845
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,1,50,1083865,3398485
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,2,18,380580,1199875
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,3,27,581525,1802485
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,4,10,216375,678330
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,5,24,516595,1628885
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,6,25,508930,1590655
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,7,42,875935,NA
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,8,16,327405,1062765
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,9,12,244110,760190
Arena del Sol Pic,ReefRider Foods Ltd. Corporation Family,2028,10,6,130500,400825
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,5,64,1119860,3438460
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,6,78,1441975,NA
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,7,2,37765,116640
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,8,4,72610,223945
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,9,37,680420,2264405
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,10,30,538720,1644740
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,11,14,257415,803535
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2028,12,22,420475,1367130
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2029,1,33,633545,NA
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2029,2,3,51465,NA
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2031,9,1,18055,177080
Arena del Sol Pic,Saltwater Supreme ОАО Forwading,2031,11,1,18010,177010
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2028,8,1,19205,245210
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2028,9,8,146925,1841885
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2028,10,3,56090,762335
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2028,11,7,144185,1001550
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2028,12,5,91730,991710
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,1,1,19065,209115
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,2,2,42475,99240
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,3,12,248410,967430
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,4,2,38115,766690
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,7,1,19065,389325
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,9,2,36755,615125
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,10,5,91875,1592495
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,11,2,36765,464255
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2029,12,2,37440,582150
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2030,2,1,16690,185150
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2030,3,1,6605,72000
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2030,5,1,17990,221095
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2030,6,1,18620,175140
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2030,8,3,54580,581370
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2030,9,1,18375,164115
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2031,1,2,24625,247110
Arena del Sol Pic,Seafaring Souls Ges.m.b.H. Marine sanctuary,2031,11,1,16945,192160
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,4,6,124150,384505
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,5,4,85510,261120
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,6,4,87280,275390
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,7,8,148105,462455
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,8,12,234630,730335
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,9,21,428420,1332885
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,10,14,288520,889810
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,11,24,512335,1624195
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2028,12,13,255895,798860
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,1,8,148110,490830
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,2,2,37030,86470
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,3,8,155325,NA
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,5,2,37670,546235
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,6,7,139765,422765
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,9,4,74895,238875
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,10,4,74865,236505
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2029,11,2,37440,117690
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2030,6,6,112325,720370
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2030,7,4,74875,500350
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2030,8,5,93590,630365
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2030,9,2,37450,256220
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2030,11,5,93610,670460
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2030,12,8,149760,1072565
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,1,6,112320,804325
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,2,20,374400,2681535
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,3,5,91090,645350
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,6,1,18725,102040
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,7,2,39140,114265
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,8,2,37455,108430
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,9,4,74890,214525
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,11,2,37445,102240
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2031,12,4,74905,240090
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,1,15,280830,1123015
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,2,14,267560,1619340
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,6,4,74865,383115
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,7,4,74885,496290
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,9,3,56175,270180
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,10,3,56150,282350
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,11,1,18725,119090
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2032,12,3,56155,275810
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2033,1,1,18730,64865
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2033,2,4,74870,276905
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2033,12,2,46940,230025
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2034,1,4,84320,424370
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2034,2,3,65480,341435
Arena del Sol Pic,Selous Game Reserve  S.A. de C.V.,2034,6,4,84455,390800
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2028,1,2,43185,NA
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2028,2,3,64800,NA
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2028,6,2,36795,113475
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2028,10,2,43205,NA
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2029,2,2,43205,NA
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2029,3,2,40110,NA
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2029,7,2,43205,139485
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2029,9,2,40670,129650
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2029,10,2,40655,128280
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2029,11,2,40665,128290
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2030,1,2,40660,143270
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2030,2,2,40665,128680
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2030,3,2,40675,143465
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2030,8,2,40660,123860
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2030,9,2,37755,118705
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2030,12,4,78685,320750
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2031,2,2,36570,143090
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2031,5,1,17965,168065
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2031,6,2,40660,122250
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2031,11,1,17165,195050
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2032,1,2,35955,115835
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2032,7,4,83520,274940
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2033,7,2,40660,180470
Arena del Sol Pic,hǎi dǎn Corporation Wharf,2034,5,2,46825,222115
Arena del Sol SRL,Caracola del Sol Services,2028,1,16,379260,1784275
Arena del Sol SRL,Caracola del Sol Services,2028,2,22,508300,1699115
Arena del Sol SRL,Caracola del Sol Services,2028,4,4,100060,262955
Arena del Sol SRL,Caracola del Sol Services,2028,5,2,50010,129495
Arena del Sol SRL,Caracola del Sol Services,2028,7,2,50020,129255
Arena del Sol SRL,Caracola del Sol Services,2028,8,2,50015,129830
Arena del Sol SRL,Caracola del Sol Services,2028,9,15,361675,1418490
Arena del Sol SRL,Caracola del Sol Services,2028,10,4,97055,362210
Arena del Sol SRL,Caracola del Sol Services,2029,8,1,18000,100005
Arena del Sol SRL,Caracola del Sol Services,2030,11,2,44035,173245
Arena del Sol SRL,Caracola del Sol Services,2031,6,2,45020,704015
Arena del Sol SRL,Caracola del Sol Services,2031,10,1,17615,104095
Arena del Sol SRL,Caracola del Sol Services,2031,11,4,96790,894685
Arena del Sol SRL,Caracola del Sol Services,2031,12,2,44010,254145
Arena del Sol SRL,Caracola del Sol Services,2032,6,2,38010,240100
Arena del Sol SRL,Caracola del Sol Services,2032,7,3,57030,354195
Arena del Sol SRL,Caracola del Sol Services,2032,10,3,38315,327165
Arena del Sol SRL,Caracola del Sol Services,2032,11,1,19005,121035
Arena del Sol SRL,Caracola del Sol Services,2033,7,1,17415,277210
Arena del Sol SRL,Caracola del Sol Services,2033,12,3,54030,363770
Arena del Sol SRL,Caracola del Sol Services,2034,1,1,18015,117030
Arena del Sol SRL,Caracola del Sol Services,2034,6,2,36520,316220
Arena del Sol SRL,Caracola del Sol Services,2034,7,1,22020,168065
Arena del Sol SRL,Caracola del Sol Services,2034,9,1,21505,164150
Arena del Sol SRL,Caracola del Sol Services,2034,10,1,18505,110085
Arena del Sol SRL,Caracola del Sol Services,2034,11,1,18010,194140
Arena del Sol SRL,Caracola del Sol Services,2034,12,1,18010,104080
Arena del Sol SRL,Costa de la Felicidad Shipping,2029,11,2,48975,278080
Arena del Sol SRL,Costa de la Felicidad Shipping,2029,12,3,67465,348115
Arena del Sol SRL,Costa de la Felicidad Shipping,2031,2,2,38445,118640
Arena del Sol SRL,Costa de la Felicidad Shipping,2031,6,2,51015,294125
Arena del Sol SRL,Costa de la Felicidad Shipping,2031,7,4,99035,570185
Arena del Sol SRL,Costa de la Felicidad Shipping,2031,8,1,12010,125015
Arena del Sol SRL,Costa de la Felicidad Shipping,2031,10,2,49010,126260
Arena del Sol SRL,Costa de la Felicidad Shipping,2031,11,3,74030,440060
Arena del Sol SRL,Costa de la Felicidad Shipping,2031,12,4,102020,608215
Arena del Sol SRL,Costa de la Felicidad Shipping,2032,5,3,67885,411915
Arena del Sol SRL,Costa de la Felicidad Shipping,2032,6,2,51025,352155
Arena del Sol SRL,Costa de la Felicidad Shipping,2032,7,1,21755,135085
Arena del Sol SRL,Costa de la Felicidad Shipping,2032,8,2,43530,105865
Arena del Sol SRL,Costa de la Felicidad Shipping,2032,9,3,70775,475380
Arena del Sol SRL,Costa de la Felicidad Shipping,2032,10,2,43375,348245
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,3,4,98075,451650
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,4,2,50015,552345
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,5,4,95045,1226710
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,6,2,45025,674250
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,7,6,143080,2277170
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,8,2,47015,770385
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,10,4,93020,720465
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,11,4,92080,466900
Arena del Sol SRL,Costa de la Felicidad Shipping,2033,12,6,118050,886510
Arena del Sol SRL,Costa de la Felicidad Shipping,2034,1,4,92075,708310
Arena del Sol SRL,Haryana s Sagl Transport,2030,9,1,12010,156095
Arena del Sol SRL,Haryana s Sagl Transport,2032,4,4,96030,584485
Arena del Sol SRL,Haryana s Sagl Transport,2032,7,2,50005,356130
Arena del Sol SRL,Haryana s Sagl Transport,2032,8,2,50015,342240
Arena del Sol SRL,Haryana s Sagl Transport,2032,9,2,50035,390075
Arena del Sol SRL,Haryana s Sagl Transport,2032,10,7,160075,800980
Arena del Sol SRL,Haryana s Sagl Transport,2032,11,4,94035,457820
Arena del Sol SRL,Haryana s Sagl Transport,2032,12,2,44025,149660
Arena del Sol SRL,Haryana s Sagl Transport,2033,1,4,91035,441860
Arena del Sol SRL,Haryana s Sagl Transport,2033,3,2,44020,254130
Arena del Sol SRL,Haryana s Sagl Transport,2033,5,4,79055,766795
Arena del Sol SRL,Haryana s Sagl Transport,2033,6,2,44020,660310
Arena del Sol SRL,Haryana s Sagl Transport,2033,7,6,142075,2261040
Arena del Sol SRL,Haryana s Sagl Transport,2033,8,2,46010,754440
Arena del Sol SRL,Haryana s Sagl Transport,2033,9,2,46030,350175
Arena del Sol SRL,Haryana s Sagl Transport,2033,10,4,92040,712400
Arena del Sol SRL,Haryana s Sagl Transport,2033,11,2,17810,110705
Arena del Sol SRL,Haryana s Sagl Transport,2033,12,12,276165,1773460
Arena del Sol SRL,Haryana s Sagl Transport,2034,1,4,92045,479205
Arena del Sol SRL,Haryana s Sagl Transport,2034,12,2,43025,132085
Arena del Sol SRL,Mar del Este CJSC,2028,1,1,23515,141010
Arena del Sol SRL,Mar del Este CJSC,2028,2,1,23500,141035
Arena del Sol SRL,Mar del Este CJSC,2028,10,2,50040,132095
Arena del Sol SRL,Mar del Este CJSC,2028,11,6,150070,417005
Arena del Sol SRL,Mar del Este CJSC,2028,12,2,50030,139265
Arena del Sol SRL,Mar del Este CJSC,2029,1,4,100060,279345
Arena del Sol SRL,Mar del Este CJSC,2029,3,1,19010,93440
Arena del Sol SRL,Mar del Este CJSC,2029,4,1,19020,93945
Arena del Sol SRL,Mar del Este CJSC,2029,6,1,19015,101075
Arena del Sol SRL,Mar del Este CJSC,2029,11,1,19005,95395
Arena del Sol SRL,Mar del Este CJSC,2029,12,3,73060,317470
Arena del Sol SRL,Mar del Este CJSC,2030,1,1,16305,79415
Arena del Sol SRL,Mar del Este CJSC,2030,11,1,3200,15500
Arena del Sol SRL,Mar del Este CJSC,2030,12,1,27005,131050
Arena del Sol SRL,Mar del Este CJSC,2031,1,1,27025,131040
Arena del Sol SRL,Mar del Este CJSC,2031,2,1,27025,132060
Arena del Sol SRL,Mar del Este CJSC,2031,3,2,54020,225475
Arena del Sol SRL,Mar del Este CJSC,2031,9,3,39810,100055
Arena del Sol SRL,Mar del Este CJSC,2031,11,6,104835,586275
Arena del Sol SRL,Mar del Este CJSC,2031,12,2,41030,236145
Arena del Sol SRL,Mar del Este CJSC,2032,9,1,21755,250035
Arena del Sol SRL,Mar del Este CJSC,2033,10,4,88025,744145
Arena del Sol SRL,Mar del Este CJSC,2033,11,2,36025,280135
Arena del Sol SRL,Mar del Este CJSC,2033,12,2,39110,105645
Arena del Sol SRL,Mar del Este CJSC,2034,2,2,40020,312190
Arena del Sol SRL,Mar del Este CJSC,2034,3,2,42010,328095
Arena del Sol SRL,Mar del Este CJSC,2034,7,4,87215,591145
Arena del Sol SRL,Mar del Este CJSC,2034,8,2,41030,450235
Arena del Sol SRL,Mar del Este CJSC,2034,11,1,18510,199060
Arena del Sol SRL,Olas del Sur Ltd,2028,1,5,107535,540200
Arena del Sol SRL,Olas del Sur Ltd,2028,2,1,21010,126120
Arena del Sol SRL,Olas del Sur Ltd,2028,3,4,86055,432250
Arena del Sol SRL,Olas del Sur Ltd,2028,4,1,21505,109055
Arena del Sol SRL,Olas del Sur Ltd,2028,5,1,26210,132045
