source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Lake Tana  & Son's,Belgian Cod BV Solutions,2034,50,1023985,10355065
Lake Tana  & Son's,Brisa del Este BV,2029,1,18145,224150
Lake Tana  & Son's,Brisa del Este BV,2030,10,168490,1591685
Lake Tana  & Son's,Brisa del Este BV,2031,6,111665,1083455
Lake Tana  & Son's,Brisa del Este BV,2032,10,176725,1370410
Lake Tana  & Son's,Brisa del Este BV,2033,7,115290,NA
Lake Tana  & Son's,Brisa del Este BV,2034,18,310010,2621285
Lake Tana  & Son's,Caracola Azul Ltd. Corporation,2028,2,36265,422205
Lake Tana  & Son's,Caracola Azul Ltd. Corporation,2029,43,777850,9559705
Lake Tana  & Son's,Caracola Azul Ltd. Corporation,2030,15,252370,2510445
Lake Tana  & Son's,Caracola Azul Ltd. Corporation,2031,23,420630,4082010
Lake Tana  & Son's,Caracola Azul Ltd. Corporation,2032,33,589685,5488365
Lake Tana  & Son's,Caracola Azul Ltd. Corporation,2033,28,461275,NA
Lake Tana  & Son's,Caracola Azul Ltd. Corporation,2034,12,183065,1528895
Lake Tana  & Son's,Costa de la Felicidad Shipping,2028,6,108805,1119560
Lake Tana  & Son's,Costa de la Felicidad Shipping,2029,39,696690,8298835
Lake Tana  & Son's,Costa de la Felicidad Shipping,2030,95,1636710,15137575
Lake Tana  & Son's,Costa de la Felicidad Shipping,2031,24,436010,4215925
Lake Tana  & Son's,Costa de la Felicidad Shipping,2032,28,509750,4571240
Lake Tana  & Son's,Costa de la Felicidad Shipping,2033,15,262190,NA
Lake Tana  & Son's,Costa de la Felicidad Shipping,2034,33,590555,5116590
Lake Tana  & Son's,David Ltd. Liability Co Forwading,2029,4,70075,885395
Lake Tana  & Son's,David Ltd. Liability Co Forwading,2030,15,252035,2297920
Lake Tana  & Son's,David Ltd. Liability Co Forwading,2031,15,213700,2496265
Lake Tana  & Son's,David Ltd. Liability Co Forwading,2032,15,234495,2281805
Lake Tana  & Son's,David Ltd. Liability Co Forwading,2033,9,129855,NA
Lake Tana  & Son's,David Ltd. Liability Co Forwading,2034,13,206250,1703695
Lake Tana  & Son's,Great Ruaha River  GmbH,2029,16,282640,3211460
Lake Tana  & Son's,Great Ruaha River  GmbH,2030,53,941325,9253905
Lake Tana  & Son's,Great Ruaha River  GmbH,2031,115,2056325,19557240
Lake Tana  & Son's,Great Ruaha River  GmbH,2032,66,1200520,11211625
Lake Tana  & Son's,Great Ruaha River  GmbH,2033,104,1893145,NA
Lake Tana  & Son's,Great Ruaha River  GmbH,2034,158,2909520,23137900
Lake Tana  & Son's,Isla del Tesoro GmbH & Co. KG Chart,2029,38,690025,7925265
Lake Tana  & Son's,Isla del Tesoro GmbH & Co. KG Chart,2030,87,1483975,14044980
Lake Tana  & Son's,Isla del Tesoro GmbH & Co. KG Chart,2031,100,1729630,16528735
Lake Tana  & Son's,Isla del Tesoro GmbH & Co. KG Chart,2032,118,2072580,18232730
Lake Tana  & Son's,Isla del Tesoro GmbH & Co. KG Chart,2033,79,1377430,NA
Lake Tana  & Son's,Isla del Tesoro GmbH & Co. KG Chart,2034,94,1581520,13280400
Lake Tana  & Son's,Madagascar Coast  AG Freight ,2028,62,1058390,12911605
Lake Tana  & Son's,Madagascar Coast  AG Freight ,2029,44,744420,10095340
Lake Tana  & Son's,Madagascar Coast  AG Freight ,2030,39,697470,7311605
Lake Tana  & Son's,Madagascar Coast  AG Freight ,2031,56,958345,10068030
Lake Tana  & Son's,Madagascar Coast  AG Freight ,2032,94,1468735,15098950
Lake Tana  & Son's,Madagascar Coast  AG Freight ,2033,114,1599915,NA
Lake Tana  & Son's,Madagascar Coast  AG Freight ,2034,148,2386455,23176150
Lake Tana  & Son's,Mar del Este CJSC,2028,41,732680,8370490
Lake Tana  & Son's,Mar del Este CJSC,2029,23,412235,4959385
Lake Tana  & Son's,Mar del Este CJSC,2030,24,430365,4208020
Lake Tana  & Son's,Mar del Este CJSC,2031,13,233855,2247035
Lake Tana  & Son's,Mar del Este CJSC,2032,124,2414415,26035260
Lake Tana  & Son's,Mar del Este CJSC,2033,141,2859200,NA
Lake Tana  & Son's,Mar del Este CJSC,2034,55,1126250,7702765
Lake Tana  & Son's,Pao gan LC Freight ,2028,3,54480,583365
Lake Tana  & Son's,Pao gan LC Freight ,2029,2,36335,444160
Lake Tana  & Son's,Pao gan LC Freight ,2030,2,36310,350200
Lake Tana  & Son's,Pao gan LC Freight ,2031,4,73750,717330
Lake Tana  & Son's,Pao gan LC Freight ,2032,47,862440,7982795
Lake Tana  & Son's,Pao gan LC Freight ,2033,5,87315,716290
Lake Tana  & Son's,Pao gan LC Freight ,2034,5,75195,635520
Lake Tana  & Son's,Pao gan SE Seal,2028,3,54395,555400
Lake Tana  & Son's,Pao gan SE Seal,2029,5,90805,1081530
Lake Tana  & Son's,Pao gan SE Seal,2030,7,124365,1156505
Lake Tana  & Son's,Pao gan SE Seal,2031,27,493105,4798010
Lake Tana  & Son's,Pao gan SE Seal,2032,14,254710,2376990
Lake Tana  & Son's,Pao gan SE Seal,2033,12,220295,NA
Lake Tana  & Son's,Pao gan SE Seal,2034,21,363175,2935265
Lake Tana  & Son's,Tripura  Pier N.V. Solutions,2028,25,456495,5083120
Lake Tana  & Son's,Tripura  Pier N.V. Solutions,2029,53,947235,11751370
Lake Tana  & Son's,Tripura  Pier N.V. Solutions,2030,18,325690,3108705
Lake Tana  & Son's,Tripura  Pier N.V. Solutions,2031,20,366380,3540860
Lake Tana  & Son's,Tripura  Pier N.V. Solutions,2032,8,144345,1199780
Lake Tana  & Son's,Tripura  Pier N.V. Solutions,2033,6,104905,NA
Lake Tana  & Son's,Tripura  Pier N.V. Solutions,2034,5,86390,762310
Lake Tana  & Son's,hǎi dǎn Corporation Wharf,2028,39,709950,7526540
Lake Tana  & Son's,hǎi dǎn Corporation Wharf,2029,6,108935,1375640
Lake Tana  & Son's,hǎi dǎn Corporation Wharf,2030,10,169960,1582765
Lake Tana  & Son's,hǎi dǎn Corporation Wharf,2031,4,70450,646510
Lake Tana  & Son's,hǎi dǎn Corporation Wharf,2032,13,236740,2654115
Lake Tana  & Son's,hǎi dǎn Corporation Wharf,2033,21,390270,NA
Lake Tana  & Son's,hǎi dǎn Corporation Wharf,2034,10,199490,1696905
Lake Turkana  SRL Marine life,Costa de la Felicidad Shipping,2029,93,2052600,9381075
Lake Turkana  SRL Marine life,Costa de la Felicidad Shipping,2030,59,1314730,4347745
Lake Turkana  SRL Marine life,Costa de la Felicidad Shipping,2031,82,1728655,4328785
Lake Turkana  SRL Marine life,Costa de la Felicidad Shipping,2032,36,781565,2352550
Lake Turkana  SRL Marine life,Mar del Este CJSC,2028,2,42885,190625
Lake Turkana  SRL Marine life,Mar del Este CJSC,2029,19,416565,1848000
Lake Turkana  SRL Marine life,Mar del Este CJSC,2030,39,901335,3920130
Lake Turkana  SRL Marine life,Mar del Este CJSC,2031,2,45745,162940
Lake Turkana  SRL Marine life,Punjab s Marine conservation,2028,38,876140,3697215
Lake Turkana  SRL Marine life,Punjab s Marine conservation,2029,12,244545,1031770
Lake Turkana  SRL Marine life,Punjab s Marine conservation,2030,9,205930,1170705
Lake Victoria Catch  BV,3 Oceanography ОАО Marine life,2028,100,2080525,20834190
Lake Victoria Catch  BV,3 Oceanography ОАО Marine life,2029,75,1405720,13934710
Lake Victoria Catch  BV,3 Oceanography ОАО Marine life,2030,19,353350,3407710
Lake Victoria Catch  BV,3 Oceanography ОАО Marine life,2031,45,832115,7324500
Lake Victoria Catch  BV,3 Oceanography ОАО Marine life,2032,89,1752385,16019080
Lake Victoria Catch  BV,3 Oceanography ОАО Marine life,2033,67,1329960,10040440
Lake Victoria Catch  BV,3 Oceanography ОАО Marine life,2034,48,1053975,9100970
Lake Victoria Catch  BV,Costa de la Felicidad Shipping,2030,3,54825,209095
Lake Victoria Catch  BV,Costa de la Felicidad Shipping,2031,13,260595,1118930
Lake Victoria Catch  BV,Costa de la Felicidad Shipping,2032,30,587415,6185170
Lake Victoria Catch  BV,Costa de la Felicidad Shipping,2033,13,266850,2274170
Lake Victoria Catch  BV,Costa de la Felicidad Shipping,2034,12,256820,1911020
Lake Victoria Catch  LLC,hǎi dǎn Corporation Wharf,2028,4,88230,722385
Lake Victoria Catch  LLC,hǎi dǎn Corporation Wharf,2031,59,1100180,8013900
Lake Victoria Catch  LLC,hǎi dǎn Corporation Wharf,2032,110,2089420,15680435
Lake Victoria Catch  LLC,hǎi dǎn Corporation Wharf,2033,71,1352845,9623370
Lake Victoria Catch  LLC,hǎi dǎn Corporation Wharf,2034,46,834715,8372465
Lake Victoria Catch  NV,Mar del Este CJSC,2028,17,273955,2298865
Lake Victoria Catch  NV,Mar del Este CJSC,2029,29,503975,3666590
Lake Victoria Catch  NV,Mar del Este CJSC,2030,18,452535,1970200
Lake Victoria Catch  NV,Mar del Este CJSC,2031,8,195510,1327035
Lake Victoria Catch  NV,Mar del Este CJSC,2032,8,310120,1221960
Lake Victoria Catch  NV,Mar del Este CJSC,2033,10,421735,NA
Lake Victoria Catch  NV,Mar del Este CJSC,2034,19,980190,5149600
Lake Victoria Catch  NV,Océano de Coral Corporation Express,2028,2,76900,163290
Lake Victoria Catch  NV,Océano de Coral Corporation Express,2029,10,489335,5486825
Lake Victoria Catch  NV,Océano de Coral Corporation Express,2030,24,849140,3060125
Lake Victoria Catch  NV,Océano de Coral Corporation Express,2031,12,1662360,4257780
Lake Victoria Catch  NV,Océano de Coral Corporation Express,2032,10,1420520,4545520
Lake Victoria Catch  NV,Océano de Coral Corporation Express,2033,1,22825,78360
Lake Victoria Catch  NV,hǎi dǎn Corporation Wharf,2028,13,276370,2294340
Lake Victoria Catch  NV,hǎi dǎn Corporation Wharf,2029,9,266655,1540605
Lake Victoria Catch  NV,hǎi dǎn Corporation Wharf,2030,8,194835,1231825
Lake Victoria Catch  NV,hǎi dǎn Corporation Wharf,2031,7,149690,436275
Lake Victoria Catch  NV,hǎi dǎn Corporation Wharf,2032,5,112795,862280
Lake Victoria Catch  NV,hǎi dǎn Corporation Wharf,2033,5,129720,1061200
Lake Victoria Catch  NV,hǎi dǎn Corporation Wharf,2034,4,92770,174100
Lake Victoria Nile    Inc,Olas del Sur Ltd,2028,20,344140,2107370
Lake Victoria Nile    Inc,Olas del Sur Ltd,2029,74,1413300,NA
Lake Victoria Nile    Inc,Olas del Sur Ltd,2030,62,1285700,10300400
Lake Victoria Nile    Inc,Olas del Sur Ltd,2031,17,350145,2463330
Leska Limited Liability Company Consulting,Sailors and Surfers Incorporated Enterprises,2029,22,605565,2310185
Leska Limited Liability Company Consulting,Sailors and Surfers Incorporated Enterprises,2030,42,1170055,4795700
Leska Limited Liability Company Consulting,Sailors and Surfers Incorporated Enterprises,2031,26,789910,3068765
Leska Limited Liability Company Consulting,Sailors and Surfers Incorporated Enterprises,2032,6,178880,594680
Logistics Ltd. Liability Co,hǎi dǎn Corporation Wharf,2028,4,806850,3831520
Logistics Ltd. Liability Co,hǎi dǎn Corporation Wharf,2029,5,421550,1854070
Logistics Ltd. Liability Co,hǎi dǎn Corporation Wharf,2030,1,6195,14710
Logistics Ltd. Liability Co,hǎi dǎn Corporation Wharf,2031,2,303200,468230
Logistics Ltd. Liability Co,hǎi dǎn Corporation Wharf,2033,16,3024385,NA
Logistics Ltd. Liability Co,hǎi dǎn Corporation Wharf,2034,37,7057025,NA
Ltd. Corporation Ltd. Liability Co,Selous Game Reserve  S.A. de C.V.,2028,83,1478340,18052105
Ltd. Corporation Ltd. Liability Co,Selous Game Reserve  S.A. de C.V.,2029,31,516610,6511890
Ltd. Liability Co GmbH,Caracola del Sol Services,2031,1,19700,52120
Ltd. Liability Co GmbH,Caracola del Sol Services,2032,40,3187300,12333590
Ltd. Liability Co GmbH,Caracola del Sol Services,2033,8,180870,NA
Ltd. Liability Co GmbH,Caracola del Sol Services,2034,3,63205,173605
Ltd. Liability Co GmbH,Olas del Sur Ltd,2030,25,615395,2278380
Ltd. Liability Co GmbH,Olas del Sur Ltd,2031,80,1834860,7587085
Ltd. Liability Co GmbH,Olas del Sur Ltd,2032,128,3151310,10858445
Ltd. Liability Co GmbH,Olas del Sur Ltd,2033,45,1064640,3549720
Ltd. Liability Co GmbH,Olas del Sur Ltd,2034,28,687300,2260060
Ltd. Liability Co Incorporated,Costa de la Felicidad Shipping,2028,150,3635580,16292685
Ltd. Liability Co Incorporated,Costa de la Felicidad Shipping,2029,31,743020,3663355
Ltd. Liability Co Incorporated,Costa de la Felicidad Shipping,2030,25,404240,3434705
Ltd. Liability Co Incorporated,Costa de la Felicidad Shipping,2031,7,153960,1196390
Ltd. Liability Co Incorporated,Costa del Sol A/S,2028,4,94940,488345
Ltd. Liability Co Incorporated,Costa del Sol A/S,2029,41,972425,4899290
Ltd. Liability Co Incorporated,Costa del Sol A/S,2030,18,433380,2208485
Ltd. Liability Co Incorporated,Kong zhong diao yu  Ges.m.b.H.,2028,106,2307745,11817245
Ltd. Liability Co Incorporated,Kong zhong diao yu  Ges.m.b.H.,2029,139,2886330,15440410
Ltd. Liability Co Incorporated,Kong zhong diao yu  Ges.m.b.H.,2030,71,1433290,10483495
Ltd. Liability Co Incorporated,Yu gan  Sea spray GmbH Industrial,2029,29,724145,3338680
Ltd. Liability Co Incorporated,Yu gan  Sea spray GmbH Industrial,2030,41,1033020,5820135
Ltd. Liability Co Incorporated,Yu xian  SRL Industrial,2028,54,1209245,6269285
Ltd. Liability Co Incorporated,Yu xian  SRL Industrial,2029,26,563700,2992305
Maacama  Limited Liability Company,Black Sea Tuna Snapper,2029,11,256620,1955775
Maacama  Limited Liability Company,Black Sea Tuna Snapper,2030,11,238690,2222120
Maacama  Limited Liability Company,Black Sea Tuna Snapper,2031,14,325035,3739150
Maacama  Limited Liability Company,Black Sea Tuna Snapper,2032,23,566075,8373350
Maacama  Limited Liability Company,Black Sea Tuna Snapper,2033,23,599880,7991820
Maacama  Limited Liability Company,Black Sea Tuna Snapper,2034,18,456065,5975375
Madhya Pradesh   Ltd. Liability Co Freight ,Pao gan SE Seal,2030,10,242060,1460505
Madhya Pradesh   Ltd. Liability Co Freight ,Pao gan SE Seal,2031,50,1222470,6677435
Madhya Pradesh   Ltd. Liability Co Freight ,Pao gan SE Seal,2032,49,1145240,7130605
Madhya Pradesh   Ltd. Liability Co Freight ,Pao gan SE Seal,2033,101,2347175,14163590
Madhya Pradesh   Ltd. Liability Co Freight ,Pao gan SE Seal,2034,82,1843375,12226750
Madhya Pradesh   Ltd. Liability Co Freight ,Shou gan  Sagl Mudflat,2030,4,100330,578145
Madhya Pradesh   Ltd. Liability Co Freight ,Shou gan  Sagl Mudflat,2031,72,1702295,9062060
Madhya Pradesh   Ltd. Liability Co Freight ,Shou gan  Sagl Mudflat,2032,139,3224745,19665180
Madhya Pradesh   Ltd. Liability Co Freight ,Shou gan  Sagl Mudflat,2033,199,4573795,31466130
Madhya Pradesh   Ltd. Liability Co Freight ,Shou gan  Sagl Mudflat,2034,126,2785445,19555335
Madhya Pradesh  Market LLC,Angrapa Ltd. Liability Co Export,2030,11,210400,647275
Madhya Pradesh  Market LLC,Angrapa Ltd. Liability Co Export,2031,158,3020200,11480995
Madhya Pradesh  Market LLC,Caracola del Sol Services,2028,6,157590,473705
Madhya Pradesh  Market LLC,Caracola del Sol Services,2029,36,757060,NA
Madhya Pradesh  Market LLC,Caracola del Sol Services,2030,4,105660,366215
Madhya Pradesh  Market LLC,Caracola del Sol Services,2031,981,20631820,65575445
Madhya Pradesh  Market LLC,Caracola del Sol Services,2032,291,6272110,21024290
Madhya Pradesh  Market LLC,Costa de la Felicidad Shipping,2029,22,439810,1443025
Madhya Pradesh  Market LLC,Costa de la Felicidad Shipping,2030,92,1886820,6071200
Madhya Pradesh  Market LLC,Costa de la Felicidad Shipping,2031,38,753660,2411150
Madhya Pradesh  Market LLC,Náutica del Sol Corporation,2029,51,1010395,3183490
Madhya Pradesh  Market LLC,Náutica del Sol Corporation,2030,655,13405220,44188870
Madhya Pradesh  Market LLC,Náutica del Sol Corporation,2031,255,5158370,17220815
Madhya Pradesh  Market LLC,Océano de Coral Corporation Marine conservation,2031,230,4414350,14127935
Madhya Pradesh  Market LLC,Pao gan SE Seal,2031,864,22308875,69988530
Madhya Pradesh  Market LLC,Pao gan SE Seal,2032,35,722005,2481815
Madhya Pradesh  Market LLC,Rift Valley fishery Inc,2029,169,3077240,9795705
Madhya Pradesh  Market LLC,Rift Valley fishery Inc,2030,136,2465530,8188150
Madhya Pradesh  Market LLC,hǎi dǎn Corporation Wharf,2029,103,2051460,6556285
Madhya Pradesh  Market LLC,hǎi dǎn Corporation Wharf,2030,1170,23236405,110010330
Madhya Pradesh  Market LLC,hǎi dǎn Corporation Wharf,2031,1001,19791755,64802835
Madhya Pradesh  Market LLC,hǎi dǎn Corporation Wharf,2032,8,166295,1126430
Maharashtra   Ltd. Liability Co,Mar del Este CJSC,2029,3,68940,318220
Maharashtra   Ltd. Liability Co,Mar del Este CJSC,2030,48,1067790,4023860
Maharashtra   Ltd. Liability Co,Mar del Este CJSC,2031,5,114715,504270
Maharashtra   Ltd. Liability Co,Olas del Sur Ltd,2028,10,238125,1115385
Maharashtra   Ltd. Liability Co,Olas del Sur Ltd,2029,22,459030,1513355
Maharashtra   Ltd. Liability Co,Olas del Sur Ltd,2030,18,391790,1254950
Maharashtra   Ltd. Liability Co,Olas del Sur Ltd,2031,18,383910,1382885
Maharashtra   Ltd. Liability Co,Olas del Sur Ltd,2032,57,1265235,4942920
Maharashtra   Ltd. Liability Co,Olas del Sur Ltd,2033,39,888090,4645165
Maharashtra   Ltd. Liability Co,Olas del Sur Ltd,2034,39,943860,3756965
Maharashtra   Ltd. Liability Co,Pao gan SE Seal,2028,1,22490,99540
Maharashtra   Ltd. Liability Co,Pao gan SE Seal,2030,1,23010,75455
Maharashtra   Ltd. Liability Co,Pao gan SE Seal,2031,19,433650,1647670
Maharashtra   Ltd. Liability Co,Pao gan SE Seal,2032,21,2561725,11094070
Maharashtra   Ltd. Liability Co,Pao gan SE Seal,2033,9,210310,NA
Maharashtra   Ltd. Liability Co,Pao gan SE Seal,2034,6,143345,NA
Maharashtra   Ltd. Liability Co,Senegal River  LLC Forwading,2028,14,323145,1497365
Maharashtra   Ltd. Liability Co,Senegal River  LLC Forwading,2029,30,623625,2936975
Maharashtra   Ltd. Liability Co,Senegal River  LLC Forwading,2030,26,573265,2196425
Maharashtra   Ltd. Liability Co,Senegal River  LLC Forwading,2031,24,535630,1938790
Maharashtra   Ltd. Liability Co,Senegal River  LLC Forwading,2032,21,475990,1425395
Maharashtra   Ltd. Liability Co,Senegal River  LLC Forwading,2033,22,510195,1707940
Maharashtra   Ltd. Liability Co,Senegal River  LLC Forwading,2034,9,233820,680790
Maharashtra Sea  AS Seagrass,Olas del Sur Ltd,2028,3,105440,500430
Maharashtra Sea  AS Seagrass,Olas del Sur Ltd,2029,6,174635,809385
Maharashtra Sea  AS Seagrass,Olas del Sur Ltd,2030,48,1181680,5898865
Malawi Rift   GmbH & Co. KG Tidepool,Sailors and Surfers Kga Overseas,2032,2,79950,1157890
Malawi Rift   GmbH & Co. KG Tidepool,Sailors and Surfers Kga Overseas,2033,31,944490,13186240
Malawi Rift   GmbH & Co. KG Tidepool,Sailors and Surfers Kga Overseas,2034,48,1201545,15480625
Manipur   S.A. de C.V.,Punjab s Marine conservation,2033,6,134160,1112595
Manipur   S.A. de C.V.,Punjab s Marine conservation,2034,59,1185825,7680860
Manipur   S.A. de C.V. Carriers,Mar del Este CJSC,2028,25,730770,1954995
Manipur   S.A. de C.V. Carriers,Mar del Este CJSC,2029,8,339480,893765
Manipur   S.A. de C.V. Carriers,Mar del Este CJSC,2030,23,654955,2968290
Manipur   S.A. de C.V. Carriers,Mar del Este CJSC,2031,2,43000,323145
Manipur   S.A. de C.V. Carriers,Mar del Este CJSC,2033,1,19250,193085
Manipur  Market Corporation Cargo,Caracola del Este Ltd. Liability Co,2031,12,231015,3275375
Manipur  Market Corporation Cargo,Caracola del Este Ltd. Liability Co,2032,68,1340030,18875580
Manipur  Market Corporation Cargo,Caracola del Este Ltd. Liability Co,2033,75,1465195,NA
Manipur  Market Corporation Cargo,Caracola del Este Ltd. Liability Co,2034,66,1287945,12954445
Manipur  Market Corporation Cargo,Caracola del Sol Services,2028,248,4366395,49665055
Manipur  Market Corporation Cargo,Caracola del Sol Services,2029,80,1414230,17139380
Manipur  Market Corporation Cargo,Caracola del Sol Services,2030,3,56290,536310
Manipur  Market Corporation Cargo,Caracola del Sol Services,2031,2,37020,357080
Manipur  Market Corporation Cargo,Caracola del Sol Services,2032,8,154555,2966815
Manipur  Market Corporation Cargo,Caracola del Sol Services,2033,72,1370590,NA
Manipur  Market Corporation Cargo,Caracola del Sol Services,2034,53,1017550,10434030
Manipur  Market Corporation Cargo,Coastal Castaway Coast Corporation Worldwide,2028,14,245625,2926455
Manipur  Market Corporation Cargo,Coastal Castaway Coast Corporation Worldwide,2029,31,545590,6572805
Manipur  Market Corporation Cargo,Coastal Castaway Coast Corporation Worldwide,2030,15,280145,2431225
Manipur  Market Corporation Cargo,Coastal Castaway Coast Corporation Worldwide,2031,34,638850,6118850
Manipur  Market Corporation Cargo,Coastal Castaway Coast Corporation Worldwide,2032,24,452740,9321610
Manipur  Market Corporation Cargo,Mar del Este CJSC,2029,2,35065,427380
Manipur  Market Corporation Cargo,Mar del Este CJSC,2030,3,56125,656340
Manipur  Market Corporation Cargo,Mar del Este CJSC,2031,35,627525,8624295
Manipur  Market Corporation Cargo,Mar del Este CJSC,2032,3,59265,1633755
Manipur  Market Corporation Cargo,Mar del Este CJSC,2033,39,774660,NA
Manipur  Market Corporation Cargo,Mar del Este CJSC,2034,19,367865,4034905
Manipur  Market Corporation Cargo,Mar del Placer Manatee,2028,127,2217230,25100190
Manipur  Market Corporation Cargo,Mar del Placer Manatee,2029,119,2093900,24826725
Manipur  Market Corporation Cargo,Mar del Placer Manatee,2030,4,71595,736305
Manipur  Market Corporation Cargo,Sea Breeze Corporation Marine sanctuary,2028,59,1045235,12691870
Manipur  Market Corporation Cargo,Sea Breeze Corporation Marine sanctuary,2029,279,4938170,58804235
Manipur  Market Corporation Cargo,Sea Breeze Corporation Marine sanctuary,2030,498,9407415,125884205
Manipur  Market Corporation Cargo,Sea Breeze Corporation Marine sanctuary,2031,613,11317910,122424570
Manipur  Market Corporation Cargo,Sea Breeze Corporation Marine sanctuary,2032,830,15652180,200937670
Manipur  Market Corporation Cargo,Sea Breeze Corporation Marine sanctuary,2033,700,13074430,NA
Manipur  Market Corporation Cargo,Sea Breeze Corporation Marine sanctuary,2034,909,16785930,155365970
Manipur  Market Corporation Cargo,hǎi dǎn AG Express,2030,29,550330,5870365
Manipur  Market Corporation Cargo,hǎi dǎn AG Express,2034,22,414120,4631400
Manipur  Market Ltd. Liability Co,Caracola del Sol Services,2028,5,95450,455530
Manipur  Market Ltd. Liability Co,Caracola del Sol Services,2029,33,616025,2989175
Manipur  Market Ltd. Liability Co,Caracola del Sol Services,2030,34,599590,2660040
Manipur  Market Ltd. Liability Co,Caracola del Sol Services,2031,10,180865,642870
Manipur  Market Ltd. Liability Co,Caracola del Sol Services,2032,22,479805,1234470
Manipur  Market Ltd. Liability Co,Caracola del Sol Services,2033,22,469810,1271800
Manipur  Market Ltd. Liability Co,Caracola del Sol Services,2034,40,823280,2643885
Manipur  Market Ltd. Liability Co,Mar del Este CJSC,2028,38,793005,3559395
Manipur  Market Ltd. Liability Co,Mar del Este CJSC,2029,13,280995,1395235
Manipur  Market Ltd. Liability Co,Mar del Este CJSC,2031,1,26640,94410
Manipur  Market Ltd. Liability Co,Mar del Este CJSC,2032,2,37775,90535
Manipur  Market Ltd. Liability Co,Mar del Este CJSC,2034,4,75380,231920
Manipur  Market Ltd. Liability Co,Olas del Sur Ltd,2028,54,1404915,6366295
Manipur  Market Ltd. Liability Co,Olas del Sur Ltd,2029,10,205160,1016375
Manipur  Market Ltd. Liability Co,Olas del Sur Ltd,2030,22,668830,2767540
Manipur  Market Ltd. Liability Co,Olas del Sur Ltd,2031,14,302310,1254350
Manipur  Market Ltd. Liability Co,Olas del Sur Ltd,2032,28,660230,1785410
Manipur  Market Ltd. Liability Co,Olas del Sur Ltd,2033,73,1746485,4488910
Manipur  Market Ltd. Liability Co,Olas del Sur Ltd,2034,114,2745170,8560705
Manipur  Market Ltd. Liability Co,hǎi dǎn Corporation Wharf,2028,4,43570,178880
Manipur  Market Ltd. Liability Co,hǎi dǎn Corporation Wharf,2029,1,20225,98510
Manipur  Market Ltd. Liability Co,hǎi dǎn Corporation Wharf,2030,9,169130,760255
Manipur  Market Ltd. Liability Co,hǎi dǎn Corporation Wharf,2032,23,473315,1158165
Manipur  Market Ltd. Liability Co,hǎi dǎn Corporation Wharf,2033,12,266395,595150
Manipur  Market Ltd. Liability Co,hǎi dǎn Corporation Wharf,2034,5,99305,312045
Manipur  Market Ltd. Liability Co Transport,Olas del Sur Ltd,2032,44,891520,9247660
Manipur  Market Ltd. Liability Co Transport,Olas del Sur Ltd,2033,56,1136675,11738720
Manipur  Market Ltd. Liability Co Transport,Olas del Sur Ltd,2034,105,2128630,22093240
Mar de Coral ОАО,hǎi dǎn Corporation Wharf,2030,1,12400,152065
Mar de Coral ОАО,hǎi dǎn Corporation Wharf,2031,13,263440,4656815
Mar de Coral ОАО,hǎi dǎn Corporation Wharf,2032,18,364660,4530995
Mar de Coral ОАО,hǎi dǎn Corporation Wharf,2033,10,213005,NA
Mar de Coral ОАО,hǎi dǎn Corporation Wharf,2034,23,457760,NA
Mar de Cristal Co Transport,hǎi dǎn Corporation Wharf,2028,44,3028285,NA
Mar de Cristal Co Transport,hǎi dǎn Corporation Wharf,2029,50,2227150,NA
Mar de Cristal Co Transport,hǎi dǎn Corporation Wharf,2030,42,2371340,11377375
Mar de Cristal Co Transport,hǎi dǎn Corporation Wharf,2031,11,1156355,3541380
Mar de Cristalino A/S Freight ,hǎi dǎn Corporation Wharf,2028,1,21515,105055
Mar de Cristalino A/S Freight ,hǎi dǎn Corporation Wharf,2029,11,267045,890960
Mar de Cristalino A/S Freight ,hǎi dǎn Corporation Wharf,2030,16,377995,1672680
Mar de Cristalino A/S Freight ,hǎi dǎn Corporation Wharf,2031,28,641285,3231140
Mar de Cristalino A/S Freight ,hǎi dǎn Corporation Wharf,2032,2,47735,242185
Mar de Cristalino A/S Freight ,hǎi dǎn Corporation Wharf,2033,7,171340,886875
Mar de Cristalino Marine,hǎi dǎn Corporation Wharf,2028,14,142360,7931795
Mar de Cristalino Marine,hǎi dǎn Corporation Wharf,2029,10,129350,7877300
Mar de Cristalino Marine,hǎi dǎn Corporation Wharf,2030,16,165460,10551225
Mar de Cristalino Marine,hǎi dǎn Corporation Wharf,2031,11,144045,9325545
Mar de Cristalino Marine,hǎi dǎn Corporation Wharf,2032,10,100300,6075015
Mar de Cristalino Marine,hǎi dǎn Corporation Wharf,2033,6,94140,5999930
Mar de Estrellas Inc,Fisherman's Best Marine conservation,2028,6,157595,1070390
Mar de Estrellas Inc,Fisherman's Best Marine conservation,2029,25,983235,6001895
Mar de Estrellas Inc,Fisherman's Best Marine conservation,2030,20,1212180,6231110
Mar de Estrellas Inc,Saltwater Supreme Pelican Ltd Enterprises,2028,22,832655,4973615
Mar de Estrellas Inc,Saltwater Supreme Pelican Ltd Enterprises,2029,62,2858730,17963855
Mar de Estrellas Inc,Saltwater Supreme Pelican Ltd Enterprises,2030,68,3006750,15105640
Mar de Estrellas Inc,Saltwater Supreme Pelican Ltd Enterprises,2031,4,135095,716315
Mar de la Aventura Rybachit,Olas del Sur Ltd,2028,1,8755,48430
