source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Arena del Sol SRL,hǎi dǎn Corporation Wharf,2031,63,1293110,11991170
Arena del Sol SRL,hǎi dǎn Corporation Wharf,2032,64,1324880,10506580
Arena del Sol SRL,hǎi dǎn Corporation Wharf,2033,36,607220,7273530
Arena del Sol SRL,hǎi dǎn Corporation Wharf,2034,16,358380,2097590
Arunachal  S.A. de C.V. Solutions,Caracola del Sol Services,2028,66,1125395,8578400
Arunachal Pradesh s GmbH,Pao gan LC Freight ,2028,2,44745,501065
Arunachal Pradesh s GmbH,Pao gan LC Freight ,2029,7,128470,1540820
Arunachal Pradesh s GmbH,Pao gan LC Freight ,2030,10,173735,1660610
Arunachal Pradesh s GmbH,Pao gan LC Freight ,2031,10,173780,1678760
Arunachal Pradesh s GmbH,Pao gan LC Freight ,2032,20,352885,3128530
Arunachal Pradesh s GmbH,Pao gan LC Freight ,2033,17,302990,NA
Arunachal Pradesh s GmbH,Pao gan LC Freight ,2034,14,262360,2228180
Arunachal Pradesh s N.V.,Mar del Este CJSC,2028,37,784950,1696575
Arunachal Pradesh s N.V.,Mar del Este CJSC,2029,20,451175,1389300
Arunachal Pradesh s N.V.,Mar del Este CJSC,2030,8,179980,773060
Arunachal Pradesh s N.V.,Mar del Este CJSC,2031,11,241805,701240
Arunachal Pradesh s N.V.,Mar del Este CJSC,2032,1,23165,39305
Arunachal Pradesh s N.V.,Mar del Este CJSC,2033,3,67995,123790
Arunachal Pradesh s Plc,AquaDelight N.V. Coral Reef,2028,17,295035,3437780
Arunachal Pradesh s Plc,AquaDelight N.V. Coral Reef,2029,10,175825,2205285
Arunachal Pradesh s Plc,AquaDelight N.V. Coral Reef,2030,1,17450,173130
Arunachal Pradesh s Plc,AquaDelight N.V. Coral Reef,2032,1,19960,194180
Arunachal Pradesh s Plc,AquaDelight N.V. Coral Reef,2033,10,226750,NA
Arunachal Pradesh s Plc,AquaDelight N.V. Coral Reef,2034,53,1165415,10236495
Arunachal Pradesh s Plc,Costa de la Felicidad Shipping,2029,16,288480,NA
Arunachal Pradesh s Plc,Costa de la Felicidad Shipping,2030,26,507315,5126350
Arunachal Pradesh s Plc,Costa de la Felicidad Shipping,2031,56,1067030,10383085
Arunachal Pradesh s Plc,Costa de la Felicidad Shipping,2032,52,1027770,9681670
Arunachal Pradesh s Plc,Costa de la Felicidad Shipping,2033,12,250065,NA
Arunachal Pradesh s Plc,Costa de la Felicidad Shipping,2034,23,462430,3971290
Arunachal Pradesh s Plc,Náutica del Sol Corporation,2029,9,135405,1745260
Arunachal Pradesh s Plc,Náutica del Sol Corporation,2030,7,107695,1012270
Arunachal Pradesh s Plc,Náutica del Sol Corporation,2031,41,651715,6266970
Arunachal Pradesh s Plc,Náutica del Sol Corporation,2032,16,292290,2825015
Arunachal Pradesh s Plc,Náutica del Sol Corporation,2033,6,104035,NA
Arunachal Pradesh s Plc,Náutica del Sol Corporation,2034,28,483475,3527730
Arunachal Pradesh s Plc,Selous Game Reserve  S.A. de C.V.,2032,5,42225,365485
Arunachal Pradesh s Plc,Selous Game Reserve  S.A. de C.V.,2033,39,760040,NA
Arunachal Pradesh s Plc,Selous Game Reserve  S.A. de C.V.,2034,20,399770,3353765
Arunachal Pradesh s Plc,hǎi dǎn Corporation Wharf,2028,12,210665,2292255
Arunachal Pradesh s Plc,hǎi dǎn Corporation Wharf,2029,51,1040435,12381215
Arunachal Pradesh s Plc,hǎi dǎn Corporation Wharf,2030,14,265875,2451390
Arunachal Pradesh s Plc,hǎi dǎn Corporation Wharf,2031,10,178230,1642890
Arunachal Pradesh s Plc,hǎi dǎn Corporation Wharf,2033,8,131050,1510535
Arunachal Pradesh s Plc,hǎi dǎn Corporation Wharf,2034,35,696995,7822935
Asiotr GmbH & Co. KG,Brisa del Este BV,2028,371,7844715,NA
Asiotr GmbH & Co. KG,Brisa del Este BV,2029,4,74400,NA
Asiotr GmbH & Co. KG,Caracola del Sol Services,2033,44,1003860,NA
Asiotr GmbH & Co. KG,Caracola del Sol Services,2034,207,4509400,NA
Asiotr GmbH & Co. KG,Maharashtra  Ltd. Liability Co Shipping,2028,86,1670595,5128480
Asiotr GmbH & Co. KG,Maharashtra  Ltd. Liability Co Shipping,2034,2,36220,NA
Assam  Market GmbH & Co. KG Dockyard,Belgian Cod BV Solutions,2028,54,1644900,5726815
Assam  Market GmbH & Co. KG Dockyard,Belgian Cod BV Solutions,2030,2,17010,92065
Assam  Market GmbH & Co. KG Dockyard,Belgian Cod BV Solutions,2033,39,658530,NA
Assam  Market GmbH & Co. KG Dockyard,Belgian Cod BV Solutions,2034,4,36815,272410
Assam  Market GmbH & Co. KG Dockyard,Mar del Este CJSC,2028,110,2956930,10289870
Assam  Market GmbH & Co. KG Dockyard,Mar del Este CJSC,2029,6,186710,589530
Assam  Market GmbH & Co. KG Dockyard,Mar del Este CJSC,2030,8,200135,1314535
Assam  Market GmbH & Co. KG Dockyard,Mar del Este CJSC,2032,4,105460,682325
Assam  Market GmbH & Co. KG Dockyard,Mar del Este CJSC,2033,4,101875,758435
Assam  Market GmbH & Co. KG Dockyard,Yu gan  Sea spray GmbH Industrial,2029,123,2365115,10751770
Assam  Market GmbH & Co. KG Dockyard,Yu gan  Sea spray GmbH Industrial,2030,150,2472780,12864120
Assam  Market GmbH & Co. KG Dockyard,Yu gan  Sea spray GmbH Industrial,2031,55,527705,2847640
Assam  Market LC World,Coral Cove Corporation Delivery,2029,38,1026065,6463720
Assam  Market LC World,Coral Cove Corporation Delivery,2030,12,332990,6284460
Assam  Market LC World,Coral Cove Corporation Delivery,2031,7,192295,2745285
Assam  Market LC World,Coral Cove Corporation Delivery,2032,9,233655,1491695
Assam  Market LC World,Coral Cove Corporation Delivery,2033,27,750410,NA
Assam  Market Ltd Forwading,Caracola del Sol Services,2028,164,3301520,10037345
Assam  Market Ltd Forwading,Caracola del Sol Services,2029,23,456430,NA
Assam  Market Ltd Forwading,Caracola del Sol Services,2030,1,19430,39910
Assam  Market Ltd Forwading,Caracola del Sol Services,2031,4,80720,222310
Assam  Market Ltd Forwading,Caracola del Sol Services,2032,64,1325995,4622135
Asveja America GmbH & Co. KG Freight ,Costa de la Felicidad Shipping,2028,4,274430,474725
Asveja America GmbH & Co. KG Freight ,Costa de la Felicidad Shipping,2030,10,815310,1410150
Asveja America GmbH & Co. KG Freight ,Costa de la Felicidad Shipping,2031,4,357195,642305
Asveja America GmbH & Co. KG Freight ,Costa de la Felicidad Shipping,2032,2,54765,97035
Asveja America GmbH & Co. KG Freight ,Costa de la Felicidad Shipping,2033,12,1022630,NA
Asveja America GmbH & Co. KG Freight ,Costa de la Felicidad Shipping,2034,24,1332640,2949520
Atlantic Ocean Coast  Inc & Son's,-54,2030,1,17780,169055
Atlantic Ocean Coast  Inc & Son's,-54,2031,2,40295,360175
Atlantic Ocean Coast  Inc & Son's,-54,2032,5,103700,917450
Atlantic Ocean Coast  Inc & Son's,-54,2033,18,315845,NA
Atlantic Ocean Coast  Inc & Son's,-54,2034,27,503460,NA
Atlantic Ocean Coast  S.A. de C.V. Pelican,Brisa del Este BV,2029,10,219815,2437890
Atlantic Ocean Coast  S.A. de C.V. Pelican,Brisa del Este BV,2030,19,433635,3831815
Atlantic Ocean Coast  S.A. de C.V. Pelican,Brisa del Este BV,2031,22,435860,4960865
Atlantic Ocean Coast  S.A. de C.V. Pelican,Brisa del Este BV,2032,27,606235,5371710
Atlantic Ocean Coast  S.A. de C.V. Pelican,Brisa del Este BV,2033,22,537870,NA
Atlantic Ocean Coast  S.A. de C.V. Pelican,Brisa del Este BV,2034,10,233900,2152545
AtlanticAppetite Oyster  Ltd. Corporation Investment,Dutch  Ltd. Liability Co Consultants,2032,40,477910,1787140
AtlanticAppetite Oyster  Ltd. Corporation Investment,Dutch  Ltd. Liability Co Consultants,2033,12,146005,567570
Atlas Mountains  GmbH & Co. KG,Mar del Placer Manatee,2029,1,23300,247105
Atlas Mountains  GmbH & Co. KG,Mar del Placer Manatee,2030,4,102290,1435355
Atlas Mountains  GmbH & Co. KG,Mar del Placer Manatee,2031,19,417400,7207780
Atlas Mountains  GmbH & Co. KG,Mar del Placer Manatee,2032,11,261530,2142620
Atlas Mountains  GmbH & Co. KG,Mar del Placer Manatee,2033,20,381580,5078740
Atlas Mountains  GmbH & Co. KG,Mar del Placer Manatee,2034,30,608565,NA
Atlas Mountains  LC and Son's,hǎi dǎn Corporation Wharf,2028,48,1041390,2906860
Atlas Mountains  LC and Son's,hǎi dǎn Corporation Wharf,2029,31,692215,2579500
Atlas Mountains  LC and Son's,hǎi dǎn Corporation Wharf,2030,11,247150,1627190
Atlas Mountains  LC and Son's,hǎi dǎn Corporation Wharf,2031,8,180080,1730890
Atlas Mountains  LC and Son's,hǎi dǎn Corporation Wharf,2032,2,40405,312150
Atlas Mountains  LC and Son's,hǎi dǎn Corporation Wharf,2033,8,179815,905665
Bahía Azul AB Export,Brisa del Este BV,2028,41,985825,3850190
Bahía Azul AB Export,Brisa del Este BV,2029,32,760680,2896015
Bahía Azul AB Export,Brisa del Este BV,2030,37,900185,2946605
Bahía de Coral SE,Mar del Este CJSC,2028,17,367765,3020600
Bahía de Coral SE,Mar del Este CJSC,2029,17,373235,3576335
Bahía de Coral SE,Mar del Este CJSC,2030,17,362540,3788015
Bahía de Coral SE,Uttarakhand  Market Limited Liability Company Nautical,2030,8,169435,2036910
Bahía de Coral SE,Uttarakhand  Market Limited Liability Company Nautical,2031,18,387770,4179185
Bahía de Coral SE,Uttarakhand  Market Limited Liability Company Nautical,2032,19,348250,4063040
Bahía de Coral SE,Uttarakhand  Market Limited Liability Company Nautical,2033,19,423920,4811595
Bahía de Coral SE,Uttarakhand  Market Limited Liability Company Nautical,2034,13,307165,2013045
Bahía de Plata Sagl Consulting,Pao gan SE Seal,2028,20,577810,1909145
Bahía de Plata Sagl Consulting,Pao gan SE Seal,2029,4,117205,377575
Bahía de Plata Sagl Consulting,Pao gan SE Seal,2030,8,231095,724450
Bahía de Plata Sagl Consulting,Pao gan SE Seal,2031,14,397910,1275430
Bahía de Plata Sagl Consulting,Pao gan SE Seal,2032,6,172650,450000
Bahía de Plata Sagl Consulting,Pao gan SE Seal,2033,13,339760,1294805
Bahía de Plata Sagl Consulting,Pao gan SE Seal,2034,6,172995,558145
Bahía de Plata Trout,Mar del Este CJSC,2028,6,309075,6346245
Bahía de Plata Trout,Mar del Este CJSC,2029,34,1226270,27025580
Bahía de Plata Trout,Mar del Este CJSC,2030,34,659250,11317925
Bahía de Plata Trout,Mar del Este CJSC,2031,10,193115,2003030
Bahía del Este AB,Coastal Castaway Coast Corporation Worldwide,2028,8,106295,1645020
Bahía del Este AB,Coastal Castaway Coast Corporation Worldwide,2029,11,176975,NA
Bahía del Este AB,Coastal Castaway Coast Corporation Worldwide,2030,26,379675,NA
Bahía del Este AB,Coastal Castaway Coast Corporation Worldwide,2031,21,309855,2770610
Bahía del Este Incorporated,Bahía Dorada S.A. de C.V.,2028,17,57080,338960
Bahía del Este Incorporated,Bahía Dorada S.A. de C.V.,2029,18,57160,457600
Bahía del Este Incorporated,Bahía Dorada S.A. de C.V.,2030,14,58675,337665
Bahía del Este Incorporated,Bahía Dorada S.A. de C.V.,2031,11,46945,287115
Bahía del Este Incorporated,Bahía Dorada S.A. de C.V.,2032,21,82445,629960
Bahía del Este Incorporated,Bahía Dorada S.A. de C.V.,2033,19,102685,491365
Bahía del Este Incorporated,Bahía Dorada S.A. de C.V.,2034,7,66035,347135
Bahía del Este Incorporated,Balkan Pike GmbH Transit,2028,5,11500,69540
Bahía del Este Incorporated,Balkan Pike GmbH Transit,2029,10,27755,125870
Bahía del Este Incorporated,Balkan Pike GmbH Transit,2030,14,35600,176795
Bahía del Este Incorporated,Balkan Pike GmbH Transit,2031,26,83030,324060
Bahía del Este Incorporated,Balkan Pike GmbH Transit,2032,19,55490,221900
Bahía del Este Incorporated,Balkan Pike GmbH Transit,2033,19,49595,321180
Bahía del Este Incorporated,Balkan Pike GmbH Transit,2034,4,4130,27110
Bahía del Este Incorporated,Kafue River  Seagrass Limited Liability Company Marine,2028,7,4110,21300
Bahía del Este Incorporated,Kafue River  Seagrass Limited Liability Company Marine,2029,7,3505,19600
Bahía del Este Incorporated,Kafue River  Seagrass Limited Liability Company Marine,2030,9,6120,36110
Bahía del Este Incorporated,Kafue River  Seagrass Limited Liability Company Marine,2031,10,7995,47025
Bahía del Este Incorporated,Kafue River  Seagrass Limited Liability Company Marine,2032,10,8445,52020
Bahía del Este Incorporated,Kafue River  Seagrass Limited Liability Company Marine,2033,12,10490,68430
Bahía del Este Incorporated,Kafue River  Seagrass Limited Liability Company Marine,2034,8,7015,45225
Bahía del Este Sagl,Panope Limited Liability Company,2028,21,486795,4649005
Bahía del Este Sagl,Panope Limited Liability Company,2029,10,249725,2278515
Bahía del Este Sagl,Panope Limited Liability Company,2030,15,279380,2286065
Bahía del Este Sagl,Panope Limited Liability Company,2031,44,986710,8829520
Bahía del Este Sagl,Panope Limited Liability Company,2032,24,539655,5281270
Bahía del Este Sagl,Panope Limited Liability Company,2034,3,60305,551265
Bahía del Sol - S.p.A. Marine,Madagascar Coast  AG Freight ,2033,34,564905,NA
Bahía del Sol - S.p.A. Marine,Madagascar Coast  AG Freight ,2034,24,415605,3495435
Bahía del Sol Kga Consulting,Mar del Placer Manatee,2028,9,138470,1633650
Bahía del Sol Kga Consulting,Mar del Placer Manatee,2029,24,441660,5307325
Bahía del Sol Kga Consulting,Mar del Placer Manatee,2030,50,925675,8720625
Bahía del Sol Kga Consulting,Mar del Placer Manatee,2031,54,1085860,10478380
Bahía del Sol Kga Consulting,Mar del Placer Manatee,2032,55,1162355,18364875
Bahía del Sol Kga Consulting,Mar del Placer Manatee,2033,91,2065515,NA
Bahía del Sol Kga Consulting,Mar del Placer Manatee,2034,10,208395,2455155
Bahía del Sol NV,Mar del Este CJSC,2028,5,115055,749510
Bahía del Sol NV,Mar del Este CJSC,2029,4,92030,1077660
Bahía del Sol NV,Mar del Este CJSC,2030,6,138055,1103320
Bahía del Sol NV,Mar del Este CJSC,2031,11,253115,2552605
Bahía del Sol NV,Mar del Este CJSC,2032,8,184080,2098245
Bahía del Sol NV,Mar del Este CJSC,2033,9,207080,2073940
Bahía del Sol NV,Mar del Este CJSC,2034,8,184105,1267720
Bahía del Sol Seabreeze Kga Marine biology,Mar del Este CJSC,2032,12,264365,3067535
Bahía del Sol Seabreeze Kga Marine biology,Mar del Este CJSC,2033,22,478170,NA
Bahía del Sol Seabreeze Kga Marine biology,Mar del Este CJSC,2034,18,398110,4499590
Bahía del Sol ОАО,hǎi dǎn Corporation Wharf,2028,2,25215,NA
Bahía del Sol ОАО,hǎi dǎn Corporation Wharf,2029,7,95900,1444640
Bahía del Sol ОАО,hǎi dǎn Corporation Wharf,2030,21,283335,3200735
Bahía del Sol ОАО,hǎi dǎn Corporation Wharf,2031,16,252520,2533530
Bahía del Sol ОАО,hǎi dǎn Corporation Wharf,2032,19,257580,3199375
Bahía del Sol ОАО,hǎi dǎn Corporation Wharf,2033,13,229860,2925130
Balkan  Ltd. Corporation Marine,Madagascar Coast  AG Freight ,2034,51,925140,5333375
Balkan  Ltd. Corporation Marine,Tripura  Pier N.V. Solutions,2034,62,1205240,9391545
Balkan Anchovy Ltd. Corporation,Sailors and Surfers Incorporated Enterprises,2029,12,260235,2485395
Balkan Anchovy Ltd. Corporation,Sailors and Surfers Incorporated Enterprises,2030,58,1415960,11893170
Balkan Anchovy Ltd. Corporation,Sailors and Surfers Incorporated Enterprises,2031,48,1171805,11932705
Balkan Anchovy Ltd. Corporation,Sailors and Surfers Incorporated Enterprises,2032,49,1226405,10554640
Balkan Cat ОАО Transport,AquaDelight N.V. Coral Reef,2028,126,2366585,26711115
Balkan Cat ОАО Transport,AquaDelight N.V. Coral Reef,2029,54,1005745,12164325
Balkan Cat ОАО Transport,AquaDelight N.V. Coral Reef,2030,4,72780,739245
Balkan Cat ОАО Transport,AquaDelight N.V. Coral Reef,2032,4,80575,866470
Balkan Cat ОАО Transport,AquaDelight N.V. Coral Reef,2033,18,367850,NA
Balkan Cat ОАО Transport,AquaDelight N.V. Coral Reef,2034,2,46405,406240
Balkan Cat ОАО Transport,Assam  Market Cargo ship Company Marine conservation,2029,5,90615,1097495
Balkan Cat ОАО Transport,Assam  Market Cargo ship Company Marine conservation,2030,4,73330,670500
Balkan Cat ОАО Transport,Assam  Market Cargo ship Company Marine conservation,2031,16,324715,3166065
Balkan Cat ОАО Transport,Assam  Market Cargo ship Company Marine conservation,2032,31,672575,4928255
Balkan Cat ОАО Transport,Assam  Market Cargo ship Company Marine conservation,2033,19,386140,NA
Balkan Cat ОАО Transport,Assam  Market Cargo ship Company Marine conservation,2034,7,139965,1306480
Balkan Cat ОАО Transport,Assam  Market Incorporated Tanker,2031,9,176720,1718905
Balkan Cat ОАО Transport,Assam  Market Incorporated Tanker,2032,34,708155,5793950
Balkan Cat ОАО Transport,Assam  Market Incorporated Tanker,2033,38,729075,NA
Balkan Cat ОАО Transport,Assam  Market Incorporated Tanker,2034,4,76090,825390
Balkan Cat ОАО Transport,Caracola del Este Ltd. Liability Co,2028,31,551630,6247905
Balkan Cat ОАО Transport,Caracola del Este Ltd. Liability Co,2029,29,521645,6157035
Balkan Cat ОАО Transport,Caracola del Este Ltd. Liability Co,2030,41,726160,6541825
Balkan Cat ОАО Transport,Caracola del Este Ltd. Liability Co,2031,71,1369410,12694655
Balkan Cat ОАО Transport,Caracola del Este Ltd. Liability Co,2032,38,788100,6869780
Balkan Cat ОАО Transport,Caracola del Este Ltd. Liability Co,2033,60,1177790,NA
Balkan Cat ОАО Transport,Caracola del Este Ltd. Liability Co,2034,5,101020,915340
Balkan Cat ОАО Transport,Caracola del Sol Services,2028,2,51750,618385
Balkan Cat ОАО Transport,Caracola del Sol Services,2030,6,110195,1007545
Balkan Cat ОАО Transport,Caracola del Sol Services,2031,25,497100,5085805
Balkan Cat ОАО Transport,Caracola del Sol Services,2032,42,859235,10382710
Balkan Cat ОАО Transport,Caracola del Sol Services,2033,42,924715,NA
Balkan Cat ОАО Transport,Caracola del Sol Services,2034,82,1706560,16212850
Balkan Cat ОАО Transport,Coral Cove BV Delivery,2029,25,441820,5431400
Balkan Cat ОАО Transport,Coral Cove BV Delivery,2030,17,300305,2733080
Balkan Cat ОАО Transport,Coral Cove BV Delivery,2031,25,463645,4532195
Balkan Cat ОАО Transport,Coral Cove BV Delivery,2032,10,206750,1536680
Balkan Cat ОАО Transport,Coral Cove BV Delivery,2033,19,390810,NA
Balkan Cat ОАО Transport,Coral Cove BV Delivery,2034,1,20205,231165
Balkan Cat ОАО Transport,Costa de la Felicidad Shipping,2030,2,33275,305235
Balkan Cat ОАО Transport,Costa de la Felicidad Shipping,2031,6,102065,902430
Balkan Cat ОАО Transport,Costa de la Felicidad Shipping,2032,4,83255,562180
Balkan Cat ОАО Transport,Costa de la Felicidad Shipping,2033,42,872775,NA
Balkan Cat ОАО Transport,Costa de la Felicidad Shipping,2034,76,1572190,16029270
Balkan Cat ОАО Transport,Deep Blue Cargo ship,2028,2,38715,487110
Balkan Cat ОАО Transport,Deep Blue Cargo ship,2029,4,80905,959605
Balkan Cat ОАО Transport,Deep Blue Cargo ship,2030,2,37285,335185
Balkan Cat ОАО Transport,Deep Blue Cargo ship,2032,9,186335,1295575
Balkan Cat ОАО Transport,Deep Blue Cargo ship,2033,108,2174100,NA
Balkan Cat ОАО Transport,Deep Blue Cargo ship,2034,29,572600,6180015
Balkan Cat ОАО Transport,Great Ruaha River  GmbH,2030,4,73450,627200
Balkan Cat ОАО Transport,Great Ruaha River  GmbH,2031,32,623400,6185540
Balkan Cat ОАО Transport,Great Ruaha River  GmbH,2032,5,97670,785355
Balkan Cat ОАО Transport,Great Ruaha River  GmbH,2033,28,576895,NA
Balkan Cat ОАО Transport,Great Ruaha River  GmbH,2034,46,918155,9168615
Balkan Cat ОАО Transport,Himachal Pradesh  BV Holdings,2029,14,253220,3094875
Balkan Cat ОАО Transport,Himachal Pradesh  BV Holdings,2030,26,464285,6944380
Balkan Cat ОАО Transport,Himachal Pradesh  BV Holdings,2031,34,617045,5827700
Balkan Cat ОАО Transport,Isla del Este SE,2029,1,18125,228015
Balkan Cat ОАО Transport,Isla del Este SE,2031,20,407510,4007215
Balkan Cat ОАО Transport,Isla del Este SE,2032,106,2124675,17080570
Balkan Cat ОАО Transport,Isla del Este SE,2033,6,117765,3043030
Balkan Cat ОАО Transport,Madagascar Coast  AG Freight ,2028,36,668930,7517890
Balkan Cat ОАО Transport,Madagascar Coast  AG Freight ,2029,14,253565,2976565
Balkan Cat ОАО Transport,Madagascar Coast  AG Freight ,2030,4,73525,731230
Balkan Cat ОАО Transport,Madagascar Coast  AG Freight ,2031,22,411875,4177215
Balkan Cat ОАО Transport,Madagascar Coast  AG Freight ,2032,32,687640,6222720
Balkan Cat ОАО Transport,Madagascar Coast  AG Freight ,2033,48,992725,NA
Balkan Cat ОАО Transport,Madagascar Coast  AG Freight ,2034,34,706295,6715515
Balkan Cat ОАО Transport,Manipur  Market Ray LC Marine conservation,2028,8,148645,1824050
Balkan Cat ОАО Transport,Manipur  Market Ray LC Marine conservation,2029,6,110290,1270735
Balkan Cat ОАО Transport,Manipur  Market Ray LC Marine conservation,2030,12,221105,1992950
Balkan Cat ОАО Transport,Manipur  Market Ray LC Marine conservation,2031,10,201725,1948075
Balkan Cat ОАО Transport,Manipur  Market Ray LC Marine conservation,2032,18,370890,5122545
Balkan Cat ОАО Transport,Manipur  Market Ray LC Marine conservation,2033,16,339095,NA
Balkan Cat ОАО Transport,Manipur  Market Ray LC Marine conservation,2034,21,445085,4229305
Balkan Cat ОАО Transport,Mar del Este CJSC,2028,19,356225,3978935
Balkan Cat ОАО Transport,Mar del Este CJSC,2029,31,660785,7714120
Balkan Cat ОАО Transport,Mar del Este CJSC,2030,28,520875,4535200
Balkan Cat ОАО Transport,Mar del Este CJSC,2031,38,716970,10570305
Balkan Cat ОАО Transport,Mar del Este CJSC,2032,40,829785,13483625
Balkan Cat ОАО Transport,Mar del Este CJSC,2033,66,1363730,NA
Balkan Cat ОАО Transport,Mar del Este CJSC,2034,34,697495,6992670
Balkan Cat ОАО Transport,Mar del Paraíso Corporation Logistics,2028,66,1291045,14854495
Balkan Cat ОАО Transport,Mar del Paraíso Corporation Logistics,2029,97,1851415,21963765
Balkan Cat ОАО Transport,Mar del Paraíso Corporation Logistics,2030,105,1947595,19243755
Balkan Cat ОАО Transport,Mar del Paraíso Corporation Logistics,2031,126,2459380,24878895
Balkan Cat ОАО Transport,Mar del Paraíso Corporation Logistics,2032,33,687850,7536455
Balkan Cat ОАО Transport,Mar del Paraíso Corporation Logistics,2033,28,609805,NA
Balkan Cat ОАО Transport,Mar del Paraíso Corporation Logistics,2034,31,677895,7941905
Balkan Cat ОАО Transport,Orange River   Incorporated Shipping,2028,1,18645,243120
Balkan Cat ОАО Transport,Orange River   Incorporated Shipping,2029,3,57970,656235
Balkan Cat ОАО Transport,Orange River   Incorporated Shipping,2033,74,1549330,NA
Balkan Cat ОАО Transport,Orange River   Incorporated Shipping,2034,24,482585,4397335
Balkan Cat ОАО Transport,Pao gan LC Freight ,2029,16,302985,3677965
Balkan Cat ОАО Transport,Pao gan LC Freight ,2030,12,198680,2340710
Balkan Cat ОАО Transport,Pao gan LC Freight ,2031,5,109000,1185250
Balkan Cat ОАО Transport,Pao gan LC Freight ,2032,13,271685,2050730
Balkan Cat ОАО Transport,Pao gan LC Freight ,2033,8,166500,NA
Balkan Cat ОАО Transport,Pao gan LC Freight ,2034,2,42225,437375
Balkan Cat ОАО Transport,Saltwater Supreme Pelican Ltd Enterprises,2028,11,221010,2405555
Balkan Cat ОАО Transport,Saltwater Supreme Pelican Ltd Enterprises,2029,2,42340,438235
Balkan Cat ОАО Transport,Saltwater Supreme Pelican Ltd Enterprises,2030,5,93110,1335695
Balkan Cat ОАО Transport,Saltwater Supreme Pelican Ltd Enterprises,2031,18,355845,3613070
Balkan Cat ОАО Transport,Saltwater Supreme Pelican Ltd Enterprises,2032,10,222110,1707965
Balkan Cat ОАО Transport,Saltwater Supreme Pelican Ltd Enterprises,2033,12,272725,NA
Balkan Cat ОАО Transport,Selous Game Reserve  S.A. de C.V.,2028,36,684150,8040890
Balkan Cat ОАО Transport,Selous Game Reserve  S.A. de C.V.,2029,70,1320470,15786675
Balkan Cat ОАО Transport,Selous Game Reserve  S.A. de C.V.,2030,40,782870,7559510
Balkan Cat ОАО Transport,Selous Game Reserve  S.A. de C.V.,2031,70,1504025,14919885
Balkan Cat ОАО Transport,Selous Game Reserve  S.A. de C.V.,2032,42,901130,7974785
Balkan Cat ОАО Transport,Selous Game Reserve  S.A. de C.V.,2033,82,1758705,NA
Balkan Cat ОАО Transport,Vespuci Sagl Marine sanctuary,2032,3,61075,411230
Balkan Cat ОАО Transport,Vespuci Sagl Marine sanctuary,2033,29,590175,NA
Balkan Cat ОАО Transport,Vespuci Sagl Marine sanctuary,2034,45,908055,11297045
Balkan Cat ОАО Transport,hǎi dǎn AG Express,2028,62,1208100,14619880
Balkan Cat ОАО Transport,hǎi dǎn AG Express,2029,63,1193075,14452675
Balkan Cat ОАО Transport,hǎi dǎn AG Express,2030,48,908410,8329095
Balkan Cat ОАО Transport,hǎi dǎn AG Express,2031,1,17730,185035
Balkan Cat ОАО Transport,hǎi dǎn AG Express,2032,3,60190,589370
Balkan Cat ОАО Transport,hǎi dǎn AG Express,2033,12,245425,2798020
Balkan Cat ОАО Transport,hǎi dǎn AG Express,2034,53,1064585,11313565
Balkan Cat ОАО Transport,hǎi dǎn Corporation Wharf,2028,29,650520,7482110
Balkan Cat ОАО Transport,hǎi dǎn Corporation Wharf,2029,15,295095,3541735
Balkan Cat ОАО Transport,hǎi dǎn Corporation Wharf,2030,5,97750,831280
Balkan Cat ОАО Transport,hǎi dǎn Corporation Wharf,2031,24,499390,4848060
Balkan Cat ОАО Transport,hǎi dǎn Corporation Wharf,2032,88,1922585,17037725
Balkan Cat ОАО Transport,hǎi dǎn Corporation Wharf,2033,180,3728630,NA
Balkan Cat ОАО Transport,hǎi dǎn Corporation Wharf,2034,209,4512970,42964825
Balkan Cat ОАО Transport,hǎi mǎ Sagl Express,2028,37,791950,8747375
Balkan Cat ОАО Transport,hǎi mǎ Sagl Express,2029,27,573470,6743600
Balkan Cat ОАО Transport,hǎi mǎ Sagl Express,2030,32,564660,5662000
Balkan Cat ОАО Transport,hǎi mǎ Sagl Express,2031,46,995985,9572820
Balkan Cat ОАО Transport,hǎi mǎ Sagl Express,2032,88,1939935,17500610
Balkan Cat ОАО Transport,hǎi mǎ Sagl Express,2033,43,913360,NA
Baltic Catch Ltd. Liability Co,Caracola Azul Oyj &,2030,50,1081195,4405305
Baltic Catch Ltd. Liability Co,Caracola Azul Oyj &,2031,6,129885,548730
Baltic Catch Ltd. Liability Co,Olas del Sur Ltd,2028,66,1435240,6538470
Baltic Catch Ltd. Liability Co,Olas del Sur Ltd,2029,7,151100,685745
Baltic Catch Ltd. Liability Co,Olas del Sur Ltd,2030,9,203470,873835
Baltic Catch Ltd. Liability Co,Olas del Sur Ltd,2031,11,236910,997705
Baltic Catch Oyj Shipping,hǎi dǎn Corporation Wharf,2028,11,206505,1977340
Baltic Catch Oyj Shipping,hǎi dǎn Corporation Wharf,2029,112,2100905,20923495
Baltic Catch SE Solutions,Costa de la Felicidad Shipping,2029,81,1631810,11255465
Baltic Catch SE Solutions,Costa de la Felicidad Shipping,2030,90,1784330,11008505
Baltic Catch SE Solutions,Costa de la Felicidad Shipping,2031,33,617740,5724095
